tag,arm,N,seed,run_kind,alpha_case,alpha,energy_J,energy_kWh,saving_vs_ND_PW,energy_per_block_J
primary,ND-PC-NOLP,400,6483795830361016413,derived,LP10,0.1,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PC-NOLP,400,6483795830361016413,derived,LP25,0.25,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PC-NOLP,400,6483795830361016413,derived,LP50,0.5,14040000000.0,3900.0,0.0,1002857142.8571428
primary,ND-PW,400,13726057523507487050,physical,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,13726057523507487050,physical,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,13726057523507487050,physical,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,13726057523507487050,physical,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13726057523507487050,physical,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13726057523507487050,physical,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13726057523507487050,physical,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13726057523507487050,physical,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC,400,13726057523507487050,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,638181773.0109832
primary,ND-PC,400,13726057523507487050,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,638181777.5280668
primary,ND-PC,400,13726057523507487050,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,638181784.303692
primary,ND-PC,400,13726057523507487050,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,638181795.5964006
primary,ND-PC-NOLP,400,13726057523507487050,derived,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,13726057523507487050,derived,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,13726057523507487050,derived,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,13726057523507487050,derived,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,592649121540029029,physical,LP0,0.0,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW,400,592649121540029029,physical,LP10,0.1,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW,400,592649121540029029,physical,LP25,0.25,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW,400,592649121540029029,physical,LP50,0.5,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,LP0,0.0,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,LP10,0.1,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,LP25,0.25,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW-OFFSET,400,592649121540029029,physical,LP50,0.5,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PC,400,592649121540029029,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,779999944.7912017
primary,ND-PC,400,592649121540029029,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,779999950.3120816
primary,ND-PC,400,592649121540029029,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,779999958.5934013
primary,ND-PC,400,592649121540029029,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,779999972.3956008
primary,ND-PC-NOLP,400,592649121540029029,derived,LP0,0.0,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PC-NOLP,400,592649121540029029,derived,LP10,0.1,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PC-NOLP,400,592649121540029029,derived,LP25,0.25,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PC-NOLP,400,592649121540029029,derived,LP50,0.5,14040000000.0,3900.0,0.0,780000000.0
primary,ND-PW,400,13234303622947097637,physical,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,13234303622947097637,physical,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,13234303622947097637,physical,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,13234303622947097637,physical,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13234303622947097637,physical,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13234303622947097637,physical,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13234303622947097637,physical,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW-OFFSET,400,13234303622947097637,physical,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC,400,13234303622947097637,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,638181773.0109832
primary,ND-PC,400,13234303622947097637,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,638181777.5280668
primary,ND-PC,400,13234303622947097637,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,638181784.303692
primary,ND-PC,400,13234303622947097637,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,638181795.5964006
primary,ND-PC-NOLP,400,13234303622947097637,derived,LP0,0.0,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,13234303622947097637,derived,LP10,0.1,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,13234303622947097637,derived,LP25,0.25,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PC-NOLP,400,13234303622947097637,derived,LP50,0.5,14040000000.0,3900.0,0.0,638181818.1818181
primary,ND-PW,400,17788360996555233988,physical,LP0,0.0,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW,400,17788360996555233988,physical,LP10,0.1,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW,400,17788360996555233988,physical,LP25,0.25,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW,400,17788360996555233988,physical,LP50,0.5,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,LP0,0.0,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,LP10,0.1,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,LP25,0.25,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW-OFFSET,400,17788360996555233988,physical,LP50,0.5,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PC,400,17788360996555233988,physical,LP0,0.0,14039999006.24163,3899.9997239560084,7.078051067477276e-08,877499937.8901019
primary,ND-PC,400,17788360996555233988,physical,LP10,0.1,14039999105.617468,3899.9997515604077,6.370245952957987e-08,877499944.1010917
primary,ND-PC,400,17788360996555233988,physical,LP25,0.25,14039999254.681223,3899.999792967006,5.308538297832399e-08,877499953.4175764
primary,ND-PC,400,17788360996555233988,physical,LP50,0.5,14039999503.120813,3899.9998619780035,3.539025550391983e-08,877499968.9450508
primary,ND-PC-NOLP,400,17788360996555233988,derived,LP0,0.0,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PC-NOLP,400,17788360996555233988,derived,LP10,0.1,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PC-NOLP,400,17788360996555233988,derived,LP25,0.25,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PC-NOLP,400,17788360996555233988,derived,LP50,0.5,14040000000.0,3900.0,0.0,877500000.0
primary,ND-PW,500,467376819415377580,physical,LP0,0.0,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,467376819415377580,physical,LP10,0.1,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,467376819415377580,physical,LP25,0.25,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,467376819415377580,physical,LP50,0.5,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,467376819415377580,physical,LP0,0.0,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,467376819415377580,physical,LP10,0.1,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,467376819415377580,physical,LP25,0.25,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,467376819415377580,physical,LP50,0.5,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC,500,467376819415377580,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,923684166.6536721
primary,ND-PC,500,467376819415377580,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,923684171.0409365
primary,ND-PC,500,467376819415377580,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,923684177.621833
primary,ND-PC,500,467376819415377580,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,923684188.589994
primary,ND-PC-NOLP,500,467376819415377580,derived,LP0,0.0,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC-NOLP,500,467376819415377580,derived,LP10,0.1,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC-NOLP,500,467376819415377580,derived,LP25,0.25,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC-NOLP,500,467376819415377580,derived,LP50,0.5,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,2704408835578762228,physical,LP0,0.0,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW,500,2704408835578762228,physical,LP10,0.1,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW,500,2704408835578762228,physical,LP25,0.25,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW,500,2704408835578762228,physical,LP50,0.5,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW-OFFSET,500,2704408835578762228,physical,LP0,0.0,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW-OFFSET,500,2704408835578762228,physical,LP10,0.1,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW-OFFSET,500,2704408835578762228,physical,LP25,0.25,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW-OFFSET,500,2704408835578762228,physical,LP50,0.5,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PC,500,2704408835578762228,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,797727234.8372623
primary,ND-PC,500,2704408835578762228,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,797727238.6262634
primary,ND-PC,500,2704408835578762228,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,797727244.3097649
primary,ND-PC,500,2704408835578762228,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,797727253.7822675
primary,ND-PC-NOLP,500,2704408835578762228,derived,LP0,0.0,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PC-NOLP,500,2704408835578762228,derived,LP10,0.1,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PC-NOLP,500,2704408835578762228,derived,LP25,0.25,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PC-NOLP,500,2704408835578762228,derived,LP50,0.5,17550000000.0,4875.0,0.0,797727272.7272727
primary,ND-PW,500,11237067994138084197,physical,LP0,0.0,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,11237067994138084197,physical,LP10,0.1,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,11237067994138084197,physical,LP25,0.25,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,11237067994138084197,physical,LP50,0.5,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,11237067994138084197,physical,LP0,0.0,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,11237067994138084197,physical,LP10,0.1,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,11237067994138084197,physical,LP25,0.25,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW-OFFSET,500,11237067994138084197,physical,LP50,0.5,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC,500,11237067994138084197,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,923684166.6536721
primary,ND-PC,500,11237067994138084197,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,923684171.0409365
primary,ND-PC,500,11237067994138084197,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,923684177.621833
primary,ND-PC,500,11237067994138084197,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,923684188.589994
primary,ND-PC-NOLP,500,11237067994138084197,derived,LP0,0.0,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC-NOLP,500,11237067994138084197,derived,LP10,0.1,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC-NOLP,500,11237067994138084197,derived,LP25,0.25,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PC-NOLP,500,11237067994138084197,derived,LP50,0.5,17550000000.0,4875.0,0.0,923684210.5263158
primary,ND-PW,500,5926412735843326529,physical,LP0,0.0,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,5926412735843326529,physical,LP10,0.1,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,5926412735843326529,physical,LP25,0.25,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,5926412735843326529,physical,LP50,0.5,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,5926412735843326529,physical,LP0,0.0,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,5926412735843326529,physical,LP10,0.1,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,5926412735843326529,physical,LP25,0.25,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,5926412735843326529,physical,LP50,0.5,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC,500,5926412735843326529,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1595454469.6745245
primary,ND-PC,500,5926412735843326529,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1595454477.2525268
primary,ND-PC,500,5926412735843326529,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1595454488.6195297
primary,ND-PC,500,5926412735843326529,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1595454507.564535
primary,ND-PC-NOLP,500,5926412735843326529,derived,LP0,0.0,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC-NOLP,500,5926412735843326529,derived,LP10,0.1,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC-NOLP,500,5926412735843326529,derived,LP25,0.25,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC-NOLP,500,5926412735843326529,derived,LP50,0.5,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,5192363207272324882,physical,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,5192363207272324882,physical,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,5192363207272324882,physical,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,5192363207272324882,physical,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,5192363207272324882,physical,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,5192363207272324882,physical,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,5192363207272324882,physical,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,5192363207272324882,physical,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC,500,5192363207272324882,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1032352892.1423393
primary,ND-PC,500,5192363207272324882,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1032352897.0457525
primary,ND-PC,500,5192363207272324882,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1032352904.4008722
primary,ND-PC,500,5192363207272324882,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1032352916.659405
primary,ND-PC-NOLP,500,5192363207272324882,derived,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC-NOLP,500,5192363207272324882,derived,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC-NOLP,500,5192363207272324882,derived,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC-NOLP,500,5192363207272324882,derived,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,14936110819278713214,physical,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,14936110819278713214,physical,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,14936110819278713214,physical,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,14936110819278713214,physical,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,14936110819278713214,physical,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,14936110819278713214,physical,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,14936110819278713214,physical,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW-OFFSET,500,14936110819278713214,physical,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC,500,14936110819278713214,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1032352892.1423393
primary,ND-PC,500,14936110819278713214,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1032352897.0457525
primary,ND-PC,500,14936110819278713214,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1032352904.4008722
primary,ND-PC,500,14936110819278713214,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1032352916.659405
primary,ND-PC-NOLP,500,14936110819278713214,derived,LP0,0.0,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC-NOLP,500,14936110819278713214,derived,LP10,0.1,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC-NOLP,500,14936110819278713214,derived,LP25,0.25,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PC-NOLP,500,14936110819278713214,derived,LP50,0.5,17550000000.0,4875.0,0.0,1032352941.1764706
primary,ND-PW,500,15027284727339452496,physical,LP0,0.0,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW,500,15027284727339452496,physical,LP10,0.1,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW,500,15027284727339452496,physical,LP25,0.25,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW,500,15027284727339452496,physical,LP50,0.5,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW-OFFSET,500,15027284727339452496,physical,LP0,0.0,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW-OFFSET,500,15027284727339452496,physical,LP10,0.1,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW-OFFSET,500,15027284727339452496,physical,LP25,0.25,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW-OFFSET,500,15027284727339452496,physical,LP50,0.5,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PC,500,15027284727339452496,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1253571369.0299835
primary,ND-PC,500,15027284727339452496,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1253571374.9841282
primary,ND-PC,500,15027284727339452496,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1253571383.9153447
primary,ND-PC,500,15027284727339452496,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1253571398.8007061
primary,ND-PC-NOLP,500,15027284727339452496,derived,LP0,0.0,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PC-NOLP,500,15027284727339452496,derived,LP10,0.1,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PC-NOLP,500,15027284727339452496,derived,LP25,0.25,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PC-NOLP,500,15027284727339452496,derived,LP50,0.5,17550000000.0,4875.0,0.0,1253571428.5714285
primary,ND-PW,500,529132900484142986,physical,LP0,0.0,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW,500,529132900484142986,physical,LP10,0.1,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW,500,529132900484142986,physical,LP25,0.25,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW,500,529132900484142986,physical,LP50,0.5,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,LP0,0.0,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,LP10,0.1,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,LP25,0.25,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW-OFFSET,500,529132900484142986,physical,LP50,0.5,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PC,500,529132900484142986,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1349999935.8784437
primary,ND-PC,500,529132900484142986,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1349999942.2905996
primary,ND-PC,500,529132900484142986,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1349999951.9088328
primary,ND-PC,500,529132900484142986,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1349999967.9392219
primary,ND-PC-NOLP,500,529132900484142986,derived,LP0,0.0,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PC-NOLP,500,529132900484142986,derived,LP10,0.1,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PC-NOLP,500,529132900484142986,derived,LP25,0.25,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PC-NOLP,500,529132900484142986,derived,LP50,0.5,17550000000.0,4875.0,0.0,1350000000.0
primary,ND-PW,500,8583420154531566926,physical,LP0,0.0,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW,500,8583420154531566926,physical,LP10,0.1,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW,500,8583420154531566926,physical,LP25,0.25,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW,500,8583420154531566926,physical,LP50,0.5,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,LP0,0.0,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,LP10,0.1,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,LP25,0.25,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW-OFFSET,500,8583420154531566926,physical,LP50,0.5,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PC,500,8583420154531566926,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1169999944.4279847
primary,ND-PC,500,8583420154531566926,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1169999949.9851863
primary,ND-PC,500,8583420154531566926,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1169999958.3209884
primary,ND-PC,500,8583420154531566926,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1169999972.2139924
primary,ND-PC-NOLP,500,8583420154531566926,derived,LP0,0.0,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PC-NOLP,500,8583420154531566926,derived,LP10,0.1,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PC-NOLP,500,8583420154531566926,derived,LP25,0.25,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PC-NOLP,500,8583420154531566926,derived,LP50,0.5,17550000000.0,4875.0,0.0,1170000000.0
primary,ND-PW,500,16465068975321571430,physical,LP0,0.0,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,16465068975321571430,physical,LP10,0.1,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,16465068975321571430,physical,LP25,0.25,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,16465068975321571430,physical,LP50,0.5,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,16465068975321571430,physical,LP0,0.0,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,16465068975321571430,physical,LP10,0.1,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,16465068975321571430,physical,LP25,0.25,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW-OFFSET,500,16465068975321571430,physical,LP50,0.5,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC,500,16465068975321571430,physical,LP0,0.0,17549999166.41977,4874.999768449936,4.7497449084943355e-08,1595454469.6745245
primary,ND-PC,500,16465068975321571430,physical,LP10,0.1,17549999249.777794,4874.999791604942,4.2747704043222257e-08,1595454477.2525268
primary,ND-PC,500,16465068975321571430,physical,LP25,0.25,17549999374.814827,4874.999826337452,3.5623086813707516e-08,1595454488.6195297
primary,ND-PC,500,16465068975321571430,physical,LP50,0.5,17549999583.209885,4874.999884224968,2.3748724542471678e-08,1595454507.564535
primary,ND-PC-NOLP,500,16465068975321571430,derived,LP0,0.0,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC-NOLP,500,16465068975321571430,derived,LP10,0.1,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC-NOLP,500,16465068975321571430,derived,LP25,0.25,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PC-NOLP,500,16465068975321571430,derived,LP50,0.5,17550000000.0,4875.0,0.0,1595454545.4545455
primary,ND-PW,500,1580318165844385263,physical,LP0,0.0,17550000000.0,4875.0,0.0,1462500000.0
primary,ND-PW,500,1580318165844385263,physical,LP10,0.1,17550000000.0,4875.0,0.0,1462500000.0
primary,ND-PW,500,1580318165844385263,physical,LP25,0.25,17550000000.0,4875.0,0.0,1462500000.0
primary,ND-PW,500,1580318165844385263,physical,LP50,0.5,17550000000.0,4875.0,0.0,1462500000.0
primary,ND-PW-OFFSET,500,1580318165844385263,physical,LP0,0.0,17550000000.0,4875.0,0.0,1462500000.0
primary,ND-PW-OFFSET,500,1580318165844385263,physical,LP10,0.1,17550000000.0,4875.0,0.0,1462500000.0
primary,ND-PW-OFFSET,500,1580318165844385263,physical,LP25,0.25,17550000000.0,4875.0,0.0,1462500000.0
