tag,arm,N,seed,run_kind,per_miner_domain_size,per_miner_domain_size_max,C_nonce,U_nonce_run,R_nonce,rho_nonce,cross_miner_m_max,cross_miner_M_ge2,rho_exact_secondary,domain_sweeps_per_miner
primary,ND-PC-NOLP,500,16465068975321571430,derived,8589934,8589935,1169999944427984613072,4294967296,1169999944423689645776,0.999999999996329,1,0,0.0,544823680.264
primary,ND-PW,500,1580318165844385263,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,500,1580318165844385263,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PC,500,1580318165844385263,physical,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PC-NOLP,500,1580318165844385263,derived,8589934,8589935,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,1,0,0.0,544823680.26
primary,ND-PW,500,860680765458012691,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823690.0
primary,ND-PW-OFFSET,500,860680765458012691,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823690.0
primary,ND-PC,500,860680765458012691,physical,8589934,8589935,1169999944427984614704,4294967296,1169999944423689647408,0.999999999996329,1,0,0.0,544823680.248
primary,ND-PC-NOLP,500,860680765458012691,derived,8589934,8589935,1169999944427984614704,4294967296,1169999944423689647408,0.999999999996329,1,0,0.0,544823680.248
primary,ND-PW,500,405674777376978405,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823693.0
primary,ND-PW-OFFSET,500,405674777376978405,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823693.0
primary,ND-PC,500,405674777376978405,physical,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PC-NOLP,500,405674777376978405,derived,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PW,500,5516199827559636311,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,5516199827559636311,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,5516199827559636311,physical,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PC-NOLP,500,5516199827559636311,derived,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PW,500,676253669661655881,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823698.0
primary,ND-PW-OFFSET,500,676253669661655881,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823698.0
primary,ND-PC,500,676253669661655881,physical,8589934,8589935,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,1,0,0.0,544823680.258
primary,ND-PC-NOLP,500,676253669661655881,derived,8589934,8589935,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,1,0,0.0,544823680.258
primary,ND-PW,500,4902971022134724746,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,500,4902971022134724746,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PC,500,4902971022134724746,physical,8589934,8589935,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,1,0,0.0,544823680.258
primary,ND-PC-NOLP,500,4902971022134724746,derived,8589934,8589935,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,1,0,0.0,544823680.258
primary,ND-PW,500,7985863793510020389,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,7985863793510020389,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,7985863793510020389,physical,8589934,8589935,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,1,0,0.0,544823680.258
primary,ND-PC-NOLP,500,7985863793510020389,derived,8589934,8589935,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,1,0,0.0,544823680.258
primary,ND-PW,500,5259580605389323177,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,5259580605389323177,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,5259580605389323177,physical,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PC-NOLP,500,5259580605389323177,derived,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PW,500,14894895525097951974,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,500,14894895525097951974,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PC,500,14894895525097951974,physical,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PC-NOLP,500,14894895525097951974,derived,8589934,8589935,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,1,0,0.0,544823680.254
primary,ND-PW,500,14255052758501613198,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823692.0
primary,ND-PW-OFFSET,500,14255052758501613198,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823692.0
primary,ND-PC,500,14255052758501613198,physical,8589934,8589935,1169999944427984615112,4294967296,1169999944423689647816,0.999999999996329,1,0,0.0,544823680.244
primary,ND-PC-NOLP,500,14255052758501613198,derived,8589934,8589935,1169999944427984615112,4294967296,1169999944423689647816,0.999999999996329,1,0,0.0,544823680.244
primary,ND-PW,500,14970427933435388700,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823693.0
primary,ND-PW-OFFSET,500,14970427933435388700,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823693.0
primary,ND-PC,500,14970427933435388700,physical,8589934,8589935,1169999944427984614908,4294967296,1169999944423689647612,0.999999999996329,1,0,0.0,544823680.246
primary,ND-PC-NOLP,500,14970427933435388700,derived,8589934,8589935,1169999944427984614908,4294967296,1169999944423689647612,0.999999999996329,1,0,0.0,544823680.246
primary,ND-PW,500,6530983822519173908,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823690.0
primary,ND-PW-OFFSET,500,6530983822519173908,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823690.0
primary,ND-PC,500,6530983822519173908,physical,8589934,8589935,1169999944427984614908,4294967296,1169999944423689647612,0.999999999996329,1,0,0.0,544823680.246
primary,ND-PC-NOLP,500,6530983822519173908,derived,8589934,8589935,1169999944427984614908,4294967296,1169999944423689647612,0.999999999996329,1,0,0.0,544823680.246
primary,ND-PW,500,16478255227937338382,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,500,16478255227937338382,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PC,500,16478255227937338382,physical,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PC-NOLP,500,16478255227937338382,derived,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PW,500,447822293856133746,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,447822293856133746,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,447822293856133746,physical,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PC-NOLP,500,447822293856133746,derived,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PW,500,9364596802063509215,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,500,9364596802063509215,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PC,500,9364596802063509215,physical,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PC-NOLP,500,9364596802063509215,derived,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PW,500,6483795830361016413,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PW-OFFSET,500,6483795830361016413,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823700.0
primary,ND-PC,500,6483795830361016413,physical,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PC-NOLP,500,6483795830361016413,derived,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PW,500,13726057523507487050,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,500,13726057523507487050,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PC,500,13726057523507487050,physical,8589934,8589935,1169999944427984614704,4294967296,1169999944423689647408,0.999999999996329,1,0,0.0,544823680.248
primary,ND-PC-NOLP,500,13726057523507487050,derived,8589934,8589935,1169999944427984614704,4294967296,1169999944423689647408,0.999999999996329,1,0,0.0,544823680.248
primary,ND-PW,500,592649121540029029,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PW-OFFSET,500,592649121540029029,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823696.0
primary,ND-PC,500,592649121540029029,physical,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PC-NOLP,500,592649121540029029,derived,8589934,8589935,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,1,0,0.0,544823680.252
primary,ND-PW,500,13234303622947097637,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PW-OFFSET,500,13234303622947097637,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823695.0
primary,ND-PC,500,13234303622947097637,physical,8589934,8589935,1169999944427984614908,4294967296,1169999944423689647612,0.999999999996329,1,0,0.0,544823680.246
primary,ND-PC-NOLP,500,13234303622947097637,derived,8589934,8589935,1169999944427984614908,4294967296,1169999944423689647612,0.999999999996329,1,0,0.0,544823680.246
primary,ND-PW,500,17788360996555233988,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PW-OFFSET,500,17788360996555233988,physical,4294967296,4294967296,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,500,4294967296,0.0,544823697.0
primary,ND-PC,500,17788360996555233988,physical,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
primary,ND-PC-NOLP,500,17788360996555233988,derived,8589934,8589935,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,1,0,0.0,544823680.256
