M,N,accepted_block_interval_s,accepted_blocks,active_miner_seconds,co2_kg,duplicate_header_evaluations,empty_rounds,energy_fairness_cv,energy_per_accepted_block_kwh,energy_per_tx_kwh,exhausted_templates,hardware,idle_miner_seconds,idle_ratio,mean_discovery_time_s,mean_post_discovery_idle_s,median_discovery_time_s,n_rounds,p_success,pct_time_active,per_miner_energy_kwh_max,per_miner_energy_kwh_min,placement,protocol,round_seconds,seed,sim_seconds,sleep_miner_seconds,sleep_ratio,throughput_tx_per_s,total_attempts,total_energy_j,total_energy_kwh,total_hashes,unique_candidate_evaluations,use_sleep,winner_max_share,workload_fairness_cv
423000000000000,200,640.0,16,739282.2964297546,1.3851454935054504,518588048888062115,1,6.687689780712329e-16,0.19454290639121494,9.727145319560746e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1300717.7035702427,0.0,193.5257176342983,406.47428236570136,145.85211755630144,17,4.728132387706856e-15,36.23932825636052,0.015563432511297227,0.015563432511297227,last,common_template_duplicate_pow,600.0,13,10200.0,0.0,0.0,3.1372549019607843,521194018982977000,11205671.40813398,3.112686502259439,5.211940189829762e+17,2605970094914885,False,1.0,0.0
423000000000000,200,692.3076923076923,14,882071.4041732432,1.6526802228878879,618751038242425320,3,3.3630547156409937e-15,0.2652777243800783,0.00013263886219003914,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1157928.5958267576,0.0,186.45407291901503,413.545927080985,186.45145936514837,17,4.728132387706856e-15,43.23879432221781,0.018569440706605444,0.018569440706605444,last,common_template_duplicate_pow,600.0,15,10200.0,0.0,0.0,2.7450980392156863,621860339942136000,13369997.308755945,3.713888141321096,6.218603399421345e+17,3109301699710680,False,1.0,0.0
423000000000000,200,685.7142857142857,15,783226.8200951687,1.4674815094135194,549414033626258729,2,2.7354008194724032e-15,0.21984741714060216,0.00010992370857030108,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1256773.1799048334,0.0,181.07560669838966,418.9243933016106,123.06851178494048,17,4.728132387706856e-15,38.39347157329258,0.016488556285545172,0.016488556285545172,last,common_template_duplicate_pow,600.0,14,10200.0,0.0,0.0,2.9411764705882355,552174908167094200,11871760.525592517,3.2977112571090323,5.5217490816709203e+17,2760874540835471,False,1.0,0.0
423000000000000,200,900.0,11,1091466.0946213638,2.045009530973429,765636178724520496,6,2.8688545001357184e-15,0.4177751850813951,0.00020888759254069755,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,948533.9053786361,0.0,168.8482248278922,431.15177517210776,113.90358175488518,17,4.728132387706856e-15,53.50323993241979,0.022977635179476815,0.022977635179476815,last,common_template_duplicate_pow,600.0,16,10200.0,0.0,0.0,2.156862745098039,769483596708060800,16543897.329223245,4.595527035895346,7.694835967080614e+17,3847417983540304,False,1.0,0.0
423000000000000,200,685.7142857142857,15,819726.7752912199,1.5358691181755877,575017839697410639,2,3.2167405419614176e-15,0.2300927517866049,0.00011504637589330246,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1220273.224708779,0.0,193.24225843040762,406.7577415695926,92.74498053027946,17,4.728132387706856e-15,40.1826850632951,0.01725695638399543,0.01725695638399543,last,common_template_duplicate_pow,600.0,19,10200.0,0.0,0.0,2.9411764705882355,577907376580312200,12425008.596476665,3.4513912767990735,5.779073765803133e+17,2889536882901561,False,1.0,0.0
423000000000000,200,600.0,16,807288.4317052067,1.512564197108166,566292652630407757,1,3.062158743221169e-15,0.212438791728675,0.00010621939586433749,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1232711.5682947927,0.0,214.77763490787623,385.22236509212405,161.0834344977688,17,4.728132387706856e-15,39.57296233849053,0.016995103338293936,0.016995103338293936,last,common_template_duplicate_pow,600.0,17,10200.0,0.0,0.0,3.1372549019607843,569138344352168600,12236474.40357168,3.3990206676588,5.691383443521672e+17,2845691721760843,False,1.0,0.0
423000000000000,200,692.3076923076923,14,1031622.5671544161,1.9328845784530908,723657440294642690,3,6.390051059768743e-16,0.3102543464611703,0.00015512717323058512,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1008377.432845584,0.0,239.865202555148,360.13479744485176,269.0888587149284,17,4.728132387706856e-15,50.56973368404001,0.021717804252281994,0.021717804252281994,last,common_template_duplicate_pow,600.0,18,10200.0,0.0,0.0,2.7450980392156863,727293909843862000,15636819.06164298,4.343560850456384,7.272939098438637e+17,3636469549219310,False,1.0,0.0
423000000000000,200,700.0,13,1091265.3238358197,2.0446333597190027,765495343037730541,4,3.624482919711014e-15,0.3534370544025934,0.0001767185272012967,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,948734.6761641796,0.0,235.102047629161,364.8979523708386,213.2139775374926,17,4.728132387706856e-15,53.49339822724606,0.02297340853616864,0.02297340853616864,last,common_template_duplicate_pow,600.0,20,10200.0,0.0,0.0,2.549019607843137,769342053304251800,16540854.14604137,4.594681707233714,7.69342053304251e+17,3846710266521259,False,1.0,0.0
423000000000000,200,640.0,16,843791.1662690409,1.5809570133921482,591898408358577222,1,2.7343759922091576e-15,0.22204452435282981,0.0001110222621764149,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1196208.833730961,0.0,226.18473945907607,373.8152605409238,189.25705191693964,17,4.728132387706856e-15,41.362312072011804,0.017763561948226425,0.017763561948226425,last,common_template_duplicate_pow,600.0,21,10200.0,0.0,0.0,3.1372549019607843,594872772219675600,12789764.602722997,3.552712389645277,5.948727722196742e+17,2974363861098378,False,1.0,0.0
423000000000000,200,640.0,16,766116.1747465082,1.4354223982862508,537411343680306162,1,3.656953691521713e-15,0.20160426942222623,0.00010080213471111312,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1273883.8252534934,0.0,201.91130460828361,398.08869539171604,155.00905881380322,17,4.728132387706856e-15,37.55471444835825,0.01612834155377804,0.01612834155377804,last,common_template_duplicate_pow,600.0,22,10200.0,0.0,0.0,3.1372549019607843,540111903196287600,11612405.91872023,3.2256683107556197,5.4011190319628794e+17,2700559515981438,False,1.0,0.0
423000000000000,200,640.0,16,794768.8518366077,1.4891070688645704,557510480342084159,1,2.488316268293427e-15,0.20914425124502395,0.00010457212562251197,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1245231.148163396,0.0,210.86526619893982,389.1347338010602,158.64848820289853,17,4.728132387706856e-15,38.95925744297096,0.016731540099601913,0.016731540099601913,last,common_template_duplicate_pow,600.0,23,10200.0,0.0,0.0,3.1372549019607843,560312040544808200,12046708.87171338,3.346308019920383,5.6031204054480704e+17,2801560202724041,False,1.0,0.0
423000000000000,200,738.4615384615385,14,1165626.5171287118,2.1839591250981663,817657861102863688,3,2.544944158137513e-15,0.3505552367733814,0.0001752776183866907,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,874373.4828712883,0.0,287.72375611739733,312.27624388260244,323.1507186731899,17,4.728132387706856e-15,57.13855476121136,0.02453886657413675,0.02453886657413675,last,common_template_duplicate_pow,600.0,24,10200.0,0.0,0.0,2.7450980392156863,821766694575742400,17667983.933378424,4.90777331482734,8.217666945757435e+17,4108833472878712,False,1.0,0.0
423000000000000,200,738.4615384615385,14,887894.3409437297,1.663590283450077,622835682813500365,3,4.269054695318683e-15,0.26702893795346344,0.0001335144689767317,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1152105.65905627,0.0,188.5336931941881,411.46630680581177,125.82651757208487,17,4.728132387706856e-15,43.52423239920244,0.01869202565674241,0.01869202565674241,last,common_template_duplicate_pow,600.0,25,10200.0,0.0,0.0,2.7450980392156863,625965510365327000,13458258.472854557,3.738405131348488,6.259655103653265e+17,3129827551826635,False,1.0,0.0
423000000000000,200,700.0,13,1007775.3827617491,1.8882036491872176,706929236622796243,4,6.541260077678334e-16,0.32639648214126493,0.00016319824107063248,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1032224.6172382508,0.0,202.990531831441,397.0094681685596,169.2954504323361,17,4.728132387706856e-15,49.40075405694848,0.021215771339182187,0.021215771339182187,last,common_template_duplicate_pow,600.0,26,10200.0,0.0,0.0,2.549019607843137,710481644847031400,15275355.3642112,4.243154267836444,7.104816448470294e+17,3552408224235157,False,1.0,0.0
423000000000000,200,640.0,16,927618.0860619113,1.7380180991861554,650700896920280755,1,3.73091416955769e-15,0.24410366561603306,0.00012205183280801653,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1112381.9139380895,0.0,252.38065189434806,347.6193481056513,228.96083735289017,17,4.728132387706856e-15,45.47147480695644,0.019528293249282583,0.019528293249282583,last,common_template_duplicate_pow,600.0,29,10200.0,0.0,0.0,3.1372549019607843,653970750673649000,14060371.139483504,3.905658649856529,6.539707506736492e+17,3269853753368245,False,1.0,0.0
423000000000000,200,640.0,16,477027.27257662057,0.8937751926154638,334622706030686206,1,2.5910943373267398e-15,0.12553022368194716,6.276511184097358e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1562972.7274233815,0.0,111.57102268019449,488.4289773198056,64.63950357911256,17,4.728132387706856e-15,23.383689832187283,0.01004241789455577,0.01004241789455577,last,common_template_duplicate_pow,600.0,27,10200.0,0.0,0.0,3.1372549019607843,336304227166518800,7230540.884080156,2.0084835789111546,3.3630422716651936e+17,1681521135832594,False,1.0,0.0
423000000000000,200,640.0,16,775206.7770019175,1.4524548726308097,543788173897420837,1,3.826662102735403e-15,0.20399647087511372,0.00010199823543755686,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1264793.2229980824,0.0,204.75211781309963,395.2478821869006,166.73023921685035,17,4.728132387706856e-15,38.00033220597635,0.016319717670009143,0.016319717670009143,last,common_template_duplicate_pow,600.0,32,10200.0,0.0,0.0,3.1372549019607843,546520777786352600,11750196.72240655,3.2639435340018195,5.465207777863544e+17,2732603888931763,False,1.0,0.0
423000000000000,200,600.0,17,499308.5580346989,0.9355221981785722,350252470747389889,0,8.251562050720322e-16,0.12366453379756406,6.183226689878203e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1540691.4419653013,0.0,146.85545824549953,453.1445417545003,89.29458435473316,17,4.728132387706856e-15,24.47590970758328,0.010511485372792976,0.010511485372792976,last,common_template_duplicate_pow,600.0,33,10200.0,0.0,0.0,3.3333333333333335,352012533414462200,7568269.46841092,2.102297074558589,3.520125334144637e+17,1760062667072311,False,1.0,0.0
423000000000000,200,640.0,16,755083.7508761096,1.414751658190994,529672374145820108,1,4.801674620838738e-15,0.19870107558862274,9.935053779431136e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1284916.2491238862,0.0,198.4636721487848,401.53632785121505,124.56008908952708,17,4.728132387706856e-15,37.01390935667204,0.0158960860470898,0.0158960860470898,last,common_template_duplicate_pow,600.0,28,10200.0,0.0,0.0,3.1372549019607843,532334044367658400,11445181.95390467,3.179217209417964,5.3233404436765715e+17,2661670221838292,False,1.0,0.0
423000000000000,200,640.0,16,820134.9585415567,1.5366339047699074,575304170042940204,1,3.817978229910298e-15,0.2158193686474589,0.00010790968432372945,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1219865.04145844,0.0,218.79217454423724,381.20782545576276,226.1889677314116,17,4.728132387706856e-15,40.20269404615474,0.017265549491796782,0.017265549491796782,last,common_template_duplicate_pow,600.0,34,10200.0,0.0,0.0,3.1372549019607843,578195145771799200,12431195.634093633,3.4531098983593425,5.781951457718008e+17,2890975728858996,False,1.0,0.0
423000000000000,200,600.0,17,664510.2399726422,1.2450499203504177,466137320584811624,0,1.984053963953291e-15,0.16458029350302944,8.229014675151472e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1375489.760027359,0.0,195.44418822724867,404.555811772751,149.40441299893428,17,4.728132387706856e-15,32.57403137120795,0.013989324947757464,0.013989324947757464,last,common_template_duplicate_pow,600.0,30,10200.0,0.0,0.0,3.3333333333333335,468479719180715200,10072313.962385401,2.7978649895515004,4.684797191807136e+17,2342398595903576,False,1.0,0.0
423000000000000,200,600.0,17,559265.1270177423,1.0478589492870236,392310504974769465,0,1.0313723295190609e-15,0.13851407128711482,6.92570356435574e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1480734.872982263,0.0,164.4897432405119,435.5102567594884,146.4012983816001,17,4.728132387706856e-15,27.41495720675207,0.011773696059404724,0.011773696059404724,last,common_template_duplicate_pow,600.0,31,10200.0,0.0,0.0,3.3333333333333335,394281914547507000,8477061.162771426,2.354739211880952,3.9428191454750714e+17,1971409572737535,False,1.0,0.0
423000000000000,200,640.0,16,851616.1598330771,1.595618198468915,597387445718906410,1,3.096287360173415e-15,0.22410367956024088,0.00011205183978012044,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1188383.8401669213,0.0,228.63004994783594,371.36995005216403,158.99708177047154,17,4.728132387706856e-15,41.74589018789593,0.017928294364819214,0.017928294364819214,last,common_template_duplicate_pow,600.0,35,10200.0,0.0,0.0,3.1372549019607843,600389392682318000,12908371.942669874,3.585658872963854,6.00389392682317e+17,3001946963411590,False,1.0,0.0
423000000000000,200,640.0,16,785179.8659240435,1.471140805248873,550784046449069541,1,1.0494603154986047e-15,0.20662089961360575,0.00010331044980680287,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1254820.1340759592,0.0,207.86870810126413,392.13129189873604,202.27617539704886,17,4.728132387706856e-15,38.4892091139237,0.016529671969088493,0.016529671969088493,last,common_template_duplicate_pow,600.0,40,10200.0,0.0,0.0,3.1372549019607843,553551805476451800,11901363.81774369,3.305934393817692,5.5355180547645357e+17,2767759027382259,False,1.0,0.0
423000000000000,200,685.7142857142857,15,897736.4133052067,1.682030738799949,629739650523271140,2,2.753642709385094e-15,0.2519896237902545,0.00012599481189512726,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1142263.5866947933,0.0,219.24547110173623,380.75452889826425,208.7296578959431,17,4.728132387706856e-15,44.00668692672582,0.018899221784269025,0.018899221784269025,last,common_template_duplicate_pow,600.0,39,10200.0,0.0,0.0,2.9411764705882355,632904171380172000,13607439.684673743,3.779844356853818,6.329041713801727e+17,3164520856900860,False,1.0,0.0
423000000000000,200,640.0,16,1247325.526586812,2.3370332827254576,874967673762485281,1,3.699503070057098e-15,0.328235011618744,0.000164117505809372,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,792674.4734131888,0.0,352.2892270583794,247.71077294162066,374.6949924112939,17,4.728132387706856e-15,61.143408166020194,0.026258800929499494,0.026258800929499494,last,common_template_duplicate_pow,600.0,37,10200.0,0.0,0.0,3.1372549019607843,879364496243703800,18906336.669239655,5.251760185899904,8.793644962437056e+17,4396822481218519,False,1.0,0.0
423000000000000,200,685.7142857142857,15,848917.9771860832,1.5905627879008777,595494738046609050,2,3.4943946000175726e-15,0.23828655998515022,0.00011914327999257511,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1191082.022813914,0.0,202.9726590620282,397.0273409379721,195.66003429934062,17,4.728132387706856e-15,41.61362633265114,0.017871491998886224,0.017871491998886224,last,common_template_duplicate_pow,600.0,36,10200.0,0.0,0.0,2.9411764705882355,598487173916190000,12867474.239198111,3.5742983997772533,5.98487173916188e+17,2992435869580950,False,1.0,0.0
423000000000000,200,800.0,13,904126.3700880875,1.69400318813932,634222045457544276,4,3.098738700764539e-15,0.29282682595321,0.00014641341297660503,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1135873.629911912,0.0,163.12552695695848,436.87447304304084,119.47749000208069,17,4.728132387706856e-15,44.31992010235723,0.019033743686958694,0.019033743686958694,last,common_template_duplicate_pow,600.0,38,10200.0,0.0,0.0,2.549019607843137,637409090912104800,13704295.45461023,3.8067487373917306,6.374090909121032e+17,3187045454560524,False,1.0,0.0
423000000000000,200,640.0,16,905738.8965445737,1.6970244748184868,635353192453601992,1,3.639084566024267e-15,0.23834613410372005,0.00011917306705186003,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1134261.1034554266,0.0,245.54340517017803,354.4565948298219,201.15870059233612,17,4.728132387706856e-15,44.39896551689087,0.01906769072829766,0.01906769072829766,last,common_template_duplicate_pow,600.0,42,10200.0,0.0,0.0,3.1372549019607843,638545922063921600,13728737.324374275,3.8135381456595208,6.38545922063923e+17,3192729610319608,False,1.0,0.0
423000000000000,200,685.7142857142857,15,849580.1410312298,1.5918034415327664,595959229429881517,2,1.3578720806042455e-15,0.23847242569779273,0.00011923621284889637,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1190419.8589687704,0.0,203.19338034374303,396.8066196562573,143.82992641673476,17,4.728132387706856e-15,41.64608534466813,0.017885431927334525,0.017885431927334525,last,common_template_duplicate_pow,600.0,46,10200.0,0.0,0.0,2.9411764705882355,598953999427016600,12877510.987680808,3.577086385466891,5.989539994270182e+17,2994769997135083,False,1.0,0.0
423000000000000,200,872.7272727272727,12,1203434.5628052282,2.2547976185126384,844179259943795779,5,1.5063828957754226e-15,0.4222467450398199,0.00021112337251990993,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,836565.4371947747,0.0,251.43106783551082,348.568932164489,209.09579271299714,17,4.728132387706856e-15,58.991890333589616,0.025334804702389184,0.025334804702389184,last,common_template_duplicate_pow,600.0,44,10200.0,0.0,0.0,2.3529411764705883,848421366777684200,18241059.38572022,5.066960940477839,8.484213667776835e+17,4242106833888421,False,1.0,0.0
423000000000000,200,738.4615384615385,14,980130.5798734025,1.8364073674088408,687537098516693265,3,3.6991667821014484e-15,0.2947684377863308,0.0001473842188931654,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1059869.4201265972,0.0,221.475207097643,378.52479290235743,203.0625311789115,17,4.728132387706856e-15,48.0456166604609,0.020633790645043146,0.020633790645043146,last,common_template_duplicate_pow,600.0,43,10200.0,0.0,0.0,2.7450980392156863,690992058810747000,14856329.264431072,4.126758129008631,6.909920588107494e+17,3454960294053735,False,1.0,0.0
423000000000000,200,640.0,16,723094.3660142531,1.3548152137564378,507232620399847561,1,1.4814382369830644e-15,0.1902830356399491,9.514151781997455e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1316905.6339857485,0.0,188.4669893794538,411.533010620546,162.13888097690915,17,4.728132387706856e-15,35.44580225560064,0.01522264285119587,0.01522264285119587,last,common_template_duplicate_pow,600.0,45,10200.0,0.0,0.0,3.1372549019607843,509781528040047800,10960302.85286107,3.0445285702391858,5.0978152804004845e+17,2548907640200239,False,1.0,0.0
423000000000000,200,642.8571428571429,15,1064541.9465755157,1.994563493631169,746749561974061499,2,2.0125456703824724e-15,0.29881101028182305,0.00014940550514091152,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,975458.053424484,0.0,274.84731552517275,325.1526844748269,210.20088421986384,17,4.728132387706856e-15,52.18342875370175,0.022410825771136688,0.022410825771136688,last,common_template_duplicate_pow,600.0,41,10200.0,0.0,0.0,2.9411764705882355,750502072335740200,16135794.555218445,4.482165154227346,7.505020723357421e+17,3752510361678701,False,1.0,0.0
423000000000000,200,685.7142857142857,15,867571.0915027134,1.6255119235156343,608579431411865139,2,1.8995909796591628e-15,0.2435223855454134,0.0001217611927727067,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1172428.9084972853,0.0,209.19036383423736,390.80963616576184,173.7707420682368,17,4.728132387706856e-15,42.52799468150556,0.018264178915906055,0.018264178915906055,last,common_template_duplicate_pow,600.0,47,10200.0,0.0,0.0,2.9411764705882355,611637619509412200,13150208.819452323,3.652835783181201,6.11637619509413e+17,3058188097547061,False,1.0,0.0
423000000000000,200,872.7272727272727,12,1212312.884902121,2.2714323572339614,850407180936719403,5,2.7188199352754524e-15,0.4253618646505546,0.0002126809323252773,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,827687.1150978768,0.0,255.13036870921948,344.8696312907805,197.22866815496548,17,4.728132387706856e-15,59.42710220108436,0.025521711879033314,0.025521711879033314,last,common_template_duplicate_pow,600.0,52,10200.0,0.0,0.0,2.3529411764705883,854680583855999400,18375632.552903958,5.104342375806655,8.546805838559999e+17,4273402919279997,False,1.0,0.0
423000000000000,200,685.7142857142857,15,748647.651865139,1.40269275513886,525157611592096395,2,3.522148696841922e-15,0.21014123672492285,0.00010507061836246142,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1291352.3481348576,0.0,169.54921728837883,430.45078271162123,127.0612122351713,17,4.728132387706856e-15,36.69841430711466,0.015760592754369175,0.015760592754369175,last,common_template_duplicate_pow,600.0,55,10200.0,0.0,0.0,2.9411764705882355,527796594564921000,11347626.783145834,3.1521185508738427,5.2779659456491866e+17,2638982972824605,False,1.0,0.0
423000000000000,200,738.4615384615385,14,957530.0133743607,1.7940621455795207,671683366131781370,3,3.270140229093618e-15,0.28797145193892787,0.00014398572596946394,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1082469.986625639,0.0,213.4035762051298,386.59642379487053,230.3972221070751,17,4.728132387706856e-15,46.93774575364514,0.02015800163572488,0.02015800163572488,last,common_template_duplicate_pow,600.0,53,10200.0,0.0,0.0,2.7450980392156863,675058659428926000,14513761.177721966,4.03160032714499,6.750586594289256e+17,3375293297144630,False,1.0,0.0
423000000000000,200,640.0,16,723067.6455440762,1.3547651493371637,507213876658030732,1,0.0,0.19027600412038817,9.513800206019408e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1316932.3544559244,0.0,188.45863923252367,411.5413607674763,147.96937301497292,17,4.728132387706856e-15,35.444492428631186,0.015222080329631014,0.015222080329631014,last,common_template_duplicate_pow,600.0,49,10200.0,0.0,0.0,3.1372549019607843,509762690108573600,10959897.837334359,3.0444160659262107,5.097626901085724e+17,2548813450542868,False,1.0,0.0
423000000000000,200,640.0,16,556126.9991980863,1.0419792418620841,390109186762476949,1,4.445109359933974e-16,0.14634539913793315,7.317269956896658e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1483873.0008019137,0.0,136.2896872494017,463.71031275059823,132.86806998581767,17,4.728132387706856e-15,27.2611274116709,0.011707631931034695,0.011707631931034695,last,common_template_duplicate_pow,600.0,51,10200.0,0.0,0.0,3.1372549019607843,392069534434650200,8429494.990344949,2.3415263862069304,3.920695344346497e+17,1960347672173251,False,1.0,0.0
423000000000000,200,640.0,16,556221.6489059877,1.0421565809069946,390175581166329186,1,1.4814509852978994e-16,0.14637030630716216,7.318515315358108e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1483778.3510940138,0.0,136.3192652831219,463.68073471687836,129.5153838657675,17,4.728132387706856e-15,27.265767103234694,0.01170962450457298,0.01170962450457298,last,common_template_duplicate_pow,600.0,48,10200.0,0.0,0.0,3.1372549019607843,392136262478722800,8430929.64329254,2.3419249009145946,3.9213626247872115e+17,1960681312393614,False,1.0,0.0
423000000000000,200,600.0,17,736236.8585385315,1.3794394532132013,516451750343315083,0,2.462296230581734e-15,0.1823449376355851,9.117246881779256e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1303763.1414614657,0.0,216.54025251133223,383.4597474886675,215.73319902656476,17,4.728132387706856e-15,36.09004208522213,0.01549931969902467,0.01549931969902467,last,common_template_duplicate_pow,600.0,50,10200.0,0.0,0.0,3.3333333333333335,519046985269663400,11159510.18329781,3.099863939804947,5.190469852696611e+17,2595234926348317,False,1.0,0.0
423000000000000,200,685.7142857142857,15,824461.8131568246,1.544740852819848,578339350384183991,2,3.997832751819921e-15,0.23142185060971507,0.00011571092530485753,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1215538.186843177,0.0,194.82060438560845,405.1793956143911,178.87732459321705,17,4.728132387706856e-15,40.41479476258944,0.017356638795728584,0.017356638795728584,last,common_template_duplicate_pow,600.0,58,10200.0,0.0,0.0,2.9411764705882355,581245578275561800,12496779.932924613,3.471327759145726,5.812455782755608e+17,2906227891377809,False,1.0,0.0
423000000000000,200,600.0,17,513408.80529773125,0.9619409208343506,360143441696224107,0,3.5309741922783813e-15,0.1271567641552347,6.357838207761735e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1526591.194702267,0.0,151.0025897934496,448.9974102065503,77.00546805857448,17,4.728132387706856e-15,25.167098298908392,0.010808324953194896,0.010808324953194896,last,common_template_duplicate_pow,600.0,54,10200.0,0.0,0.0,3.3333333333333335,361953207734898600,7781993.966300364,2.16166499063899,3.6195320773489914e+17,1809766038674493,False,1.0,0.0
423000000000000,200,600.0,16,844833.6522179479,1.5829102519873972,592629686189585730,1,4.6817175389877245e-15,0.22231885561620746,0.00011115942780810373,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1195166.347782051,0.0,226.5105163181091,373.48948368189104,211.44906706729262,17,4.728132387706856e-15,41.41341432440921,0.01778550844929662,0.01778550844929662,last,common_template_duplicate_pow,600.0,59,10200.0,0.0,0.0,3.1372549019607843,595607724813654000,12805566.08349355,3.5571016898593193,5.956077248136549e+17,2978038624068270,False,1.0,0.0
423000000000000,200,685.7142857142857,15,912028.1191383272,1.7088081850134615,639764924872560385,2,1.987694461994763e-15,0.25600122621924515,0.00012800061310962258,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1127971.8808616714,0.0,224.00937304611014,375.9906269538899,207.7809533972695,17,4.728132387706856e-15,44.707260742074865,0.019200091966443397,0.019200091966443397,last,common_template_duplicate_pow,600.0,56,10200.0,0.0,0.0,2.9411764705882355,642979823992523000,13824066.215839239,3.8400183932886773,6.429798239925242e+17,3214899119962615,False,1.0,0.0
423000000000000,200,750.0,13,1046223.9260283065,1.9602422015706855,733899928510705424,4,1.732739231530173e-15,0.3388491273242326,0.0001694245636621163,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,993776.0739716935,0.0,217.77843308780982,382.2215669121909,188.55035518221302,17,4.728132387706856e-15,51.285486570015024,0.022025193276075054,0.022025193276075054,last,common_template_duplicate_pow,600.0,57,10200.0,0.0,0.0,2.549019607843137,737587867849955200,15858139.158774087,4.405038655215024,7.375878678499578e+17,3687939339249776,False,1.0,0.0
423000000000000,200,692.3076923076923,14,989677.7246003749,1.854295235897343,694234181864049471,3,4.99565720840202e-15,0.297639684734726,0.000148819842367363,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1050322.275399625,0.0,224.8849016429918,375.1150983570079,232.47782064370085,17,4.728132387706856e-15,48.513613950998774,0.02083477793143086,0.02083477793143086,last,common_template_duplicate_pow,600.0,60,10200.0,0.0,0.0,2.7450980392156863,697722795843265800,15001040.11063019,4.166955586286164,6.977227958432667e+17,3488613979216329,False,1.0,0.0
423000000000000,200,600.0,17,572318.7387258491,1.0723166584987434,401467287247713589,0,2.8795671155213466e-16,0.1417470797751148,7.08735398875574e-05,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,1467681.2612741562,0.0,168.3290408017198,431.6709591982803,145.1836559866597,17,4.728132387706856e-15,28.054840133620054,0.012048501780884764,0.012048501780884764,last,common_template_duplicate_pow,600.0,62,10200.0,0.0,0.0,3.3333333333333335,403484710801722200,8674921.282237025,2.4097003561769514,4.034847108017235e+17,2017423554008611,False,1.0,0.0
423000000000000,200,750.0,13,1129857.9391937233,2.1169418506753668,792567097895916130,4,1.4586171964306012e-16,0.3659363613959148,0.0001829681806979574,0,H1_FIXED_AGGREGATE_NETWORK_HASHRATE,910142.0608062766,0.0,249.94536122835459,350.05463877164556,226.54925732351626,17,4.728132387706856e-15,55.38519309773153,0.0237858634907345,0.0237858634907345,last,common_template_duplicate_pow,600.0,61,10200.0,0.0,0.0,2.549019607843137,796549847131574000,17125821.713328812,4.757172698146892,7.965498471315718e+17,3982749235657870,False,1.0,0.0
