tag,arm,N,seed,k_active,duty_min,duty_max,duty_sd,jain_index,duty_max_min_ratio,transitions_total,active_episode_s,low_episode_s
primary,E50-PC50,500,8525591707662220640,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680264,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,8525591707662220640,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680260,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,8525591707662220640,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680258,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,8525591707662220640,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680256,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,12108552042459345255,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,12108552042459345255,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,12108552042459345255,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680271,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,12108552042459345255,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,12108552042459345255,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680268,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,12108552042459345255,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680266,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,12108552042459345255,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680264,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,12108552042459345255,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680264,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,12108552042459345255,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680258,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,12108552042459345255,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680258,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,16218162384852915827,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,16218162384852915827,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,16218162384852915827,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680270,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,16218162384852915827,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,16218162384852915827,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680261,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,16218162384852915827,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680261,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,16218162384852915827,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680258,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,16218162384852915827,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680253,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,16218162384852915827,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680252,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,16218162384852915827,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680242,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,3678478102310266571,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,3678478102310266571,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,3678478102310266571,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680271,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,3678478102310266571,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680270,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,3678478102310266571,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680261,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,3678478102310266571,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680260,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,3678478102310266571,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680258,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,3678478102310266571,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680258,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,3678478102310266571,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680253,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,3678478102310266571,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680252,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,876786005621288851,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,876786005621288851,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,876786005621288851,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680270,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,876786005621288851,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680266,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,876786005621288851,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680261,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,876786005621288851,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680260,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,876786005621288851,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680258,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,876786005621288851,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680253,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,876786005621288851,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680246,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,876786005621288851,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680246,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,5865549906742908637,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,5865549906742908637,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,5865549906742908637,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680271,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,5865549906742908637,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680266,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,5865549906742908637,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680261,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,5865549906742908637,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680258,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,5865549906742908637,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680260,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,5865549906742908637,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680260,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,5865549906742908637,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680256,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,5865549906742908637,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680250,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,15633523601349685045,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,15633523601349685045,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,15633523601349685045,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680271,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,15633523601349685045,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680270,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,15633523601349685045,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680268,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,15633523601349685045,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680268,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,15633523601349685045,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680266,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,15633523601349685045,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680266,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,15633523601349685045,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680264,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,15633523601349685045,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680258,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,14497997932990664800,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,14497997932990664800,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,14497997932990664800,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680271,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,14497997932990664800,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,14497997932990664800,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680264,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,14497997932990664800,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680264,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,14497997932990664800,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680264,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,14497997932990664800,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680264,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,14497997932990664800,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680261,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,14497997932990664800,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680264,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,5634683829678867503,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,5634683829678867503,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,5634683829678867503,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680268,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,5634683829678867503,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,5634683829678867503,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680266,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,5634683829678867503,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680264,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,5634683829678867503,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680261,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,5634683829678867503,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680261,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,5634683829678867503,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680260,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,5634683829678867503,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680258,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,11032126464482234521,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,11032126464482234521,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,11032126464482234521,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680268,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,11032126464482234521,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,11032126464482234521,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680268,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,11032126464482234521,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680264,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,11032126464482234521,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680261,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,11032126464482234521,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680260,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,11032126464482234521,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680258,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,11032126464482234521,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680253,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,5708610443790281403,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,5708610443790281403,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,5708610443790281403,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680270,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,5708610443790281403,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,5708610443790281403,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680264,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,5708610443790281403,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680264,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,5708610443790281403,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680258,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,5708610443790281403,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680253,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,5708610443790281403,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680252,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,5708610443790281403,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680252,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,4972874671198070758,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,4972874671198070758,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,4972874671198070758,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680268,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,4972874671198070758,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680268,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,4972874671198070758,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680264,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,4972874671198070758,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680260,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,4972874671198070758,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680264,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,4972874671198070758,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680261,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,4972874671198070758,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680258,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,4972874671198070758,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680252,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,15110839482730944980,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,15110839482730944980,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,15110839482730944980,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680270,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,15110839482730944980,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680270,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,15110839482730944980,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680270,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,15110839482730944980,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680268,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,15110839482730944980,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680268,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,15110839482730944980,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680268,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,15110839482730944980,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680268,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,15110839482730944980,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680264,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,8623653743411919337,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,8623653743411919337,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,8623653743411919337,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680268,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,8623653743411919337,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680264,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,8623653743411919337,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680261,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,8623653743411919337,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680260,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,8623653743411919337,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680261,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,8623653743411919337,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680258,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,8623653743411919337,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680258,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,8623653743411919337,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680258,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,1326031443968983885,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,1326031443968983885,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,1326031443968983885,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680270,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,1326031443968983885,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680264,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,1326031443968983885,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680266,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,1326031443968983885,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680266,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,1326031443968983885,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680260,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,1326031443968983885,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680260,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,1326031443968983885,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680253,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,1326031443968983885,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680246,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,8177548632312565564,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,8177548632312565564,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,8177548632312565564,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680271,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,8177548632312565564,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680270,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,8177548632312565564,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680268,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,8177548632312565564,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680266,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,8177548632312565564,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680264,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,8177548632312565564,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680264,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,8177548632312565564,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680258,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,8177548632312565564,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680253,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,11117893399474783980,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,11117893399474783980,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,11117893399474783980,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680264,1.8354561965811965e-06,1.6519105769230768e-05
primary,E50-PC20,500,11117893399474783980,100,0.19999997671693673,0.2,1.1442766963973022e-08,1.0000000000000173,1.00000011641533,544823680261,3.670912393162393e-06,1.4683649572649572e-05
primary,E50-PC30,500,11117893399474783980,150,0.2999999650754051,0.3,1.7164150425498106e-08,0.9999999999999877,1.0000001164153298,544823680261,5.50636858974359e-06,1.2848193376068376e-05
primary,E50-PC40,500,11117893399474783980,200,0.39999995343387346,0.4,2.2885533927946045e-08,1.0000000000000173,1.00000011641533,544823680260,7.341824786324786e-06,1.101273717948718e-05
primary,E50-PC50,500,11117893399474783980,250,0.49999994179234186,0.5,2.860691737583008e-08,0.9999999999999972,1.0000001164153298,544823680258,9.177280982905983e-06,9.177280982905983e-06
primary,E50-PC60,500,11117893399474783980,300,0.5999999301508102,0.6,3.432830085099621e-08,0.9999999999999877,1.0000001164153298,544823680256,1.101273717948718e-05,7.341824786324786e-06
primary,E50-PC80,500,11117893399474783980,400,0.7999999068677469,0.8,4.577106785589209e-08,1.0000000000000173,1.00000011641533,544823680250,1.4683649572649572e-05,3.670912393162393e-06
primary,E50-PC100,500,11117893399474783980,500,0.9999998835846837,1.0,5.721383475166016e-08,0.9999999999999972,1.0000001164153298,544823680250,1.8354561965811966e-05,0.0
primary,E50-CONV100,500,10081885022360105039,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-MT100,500,10081885022360105039,500,1.0,1.0,0.0,1.0,1.0,0,10000.0,0.0
primary,E50-PC10,500,10081885022360105039,50,0.09999998835846836,0.1,5.721383481986511e-09,1.0000000000000173,1.00000011641533,544823680268,1.8354561965811965e-06,1.6519105769230768e-05
