tag,arm,N,seed,k_active,coverage_retention,block_ratio,median_latency_ratio,saving_LP0,saving_LP10,saving_LP25,saving_LP50
primary,E50-PC20,400,9839921138141735050,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,9839921138141735050,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,9839921138141735050,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,9839921138141735050,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,9839921138141735050,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,9839921138141735050,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,9839921138141735050,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,76950829605806397,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,76950829605806397,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,76950829605806397,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,76950829605806397,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,76950829605806397,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,76950829605806397,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,76950829605806397,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,76950829605806397,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,76950829605806397,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,4559695916379544378,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,4559695916379544378,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,4559695916379544378,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,4559695916379544378,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,4559695916379544378,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,4559695916379544378,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,4559695916379544378,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,4559695916379544378,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,4559695916379544378,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,18018684830827566070,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,18018684830827566070,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,18018684830827566070,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,18018684830827566070,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,18018684830827566070,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,18018684830827566070,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,18018684830827566070,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,18018684830827566070,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,18018684830827566070,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,11415035473929976970,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,11415035473929976970,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,11415035473929976970,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,11415035473929976970,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,11415035473929976970,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,11415035473929976970,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,11415035473929976970,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,11415035473929976970,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,11415035473929976970,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,5972818461147421061,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,5972818461147421061,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,5972818461147421061,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,5972818461147421061,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,5972818461147421061,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,5972818461147421061,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,5972818461147421061,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,5972818461147421061,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,5972818461147421061,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,11677511577610847452,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,11677511577610847452,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,11677511577610847452,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,11677511577610847452,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,11677511577610847452,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,11677511577610847452,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,11677511577610847452,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,11677511577610847452,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,11677511577610847452,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,400,17891702655887131290,400,399.9999993759852,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,400,17891702655887131290,40,39.9999971063781,NA,NA,0.9000000070780511,0.8100000063702459,0.6750000053085383,0.4500000035390256
primary,E50-PC20,400,17891702655887131290,80,79.9999942127562,NA,NA,0.8000000141561021,0.720000012740492,0.6000000106170766,0.40000000707805106
primary,E50-PC30,400,17891702655887131290,120,119.99999131913431,NA,NA,0.7000000212341532,0.6300000191107378,0.5250000159256148,0.35000001061707675
primary,E50-PC40,400,17891702655887131290,160,159.9999884255124,NA,NA,0.6000000283122042,0.5400000254809838,0.45000002123415317,0.3000000141561022
primary,E50-PC50,400,17891702655887131290,200,199.99998553189053,NA,NA,0.5000000353902554,0.45000003185122983,0.3750000265426916,0.2500000176951277
primary,E50-PC60,400,17891702655887131290,240,239.99998263826862,NA,NA,0.40000004246830634,0.36000003822147586,0.3000000318512297,0.20000002123415317
primary,E50-PC80,400,17891702655887131290,320,319.9999768510248,NA,NA,0.20000005662440856,0.18000005096196758,0.15000004246830656,0.10000002831220423
primary,E50-PC100,400,17891702655887131290,400,399.99997106378106,NA,NA,7.078051067477276e-08,6.370245952957987e-08,5.308538297832399e-08,3.539025550391983e-08
primary,E50-CONV100,500,7695027954463196593,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,7695027954463196593,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,7695027954463196593,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,7695027954463196593,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,7695027954463196593,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,7695027954463196593,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,7695027954463196593,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,7695027954463196593,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,7695027954463196593,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,8525591707662220640,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,8525591707662220640,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,8525591707662220640,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,8525591707662220640,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,8525591707662220640,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,8525591707662220640,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,8525591707662220640,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,8525591707662220640,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,8525591707662220640,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,12108552042459345255,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,12108552042459345255,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,12108552042459345255,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,12108552042459345255,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,12108552042459345255,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,12108552042459345255,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,12108552042459345255,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,12108552042459345255,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,12108552042459345255,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,16218162384852915827,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,16218162384852915827,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,16218162384852915827,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,16218162384852915827,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,16218162384852915827,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,16218162384852915827,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,16218162384852915827,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,16218162384852915827,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,16218162384852915827,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,3678478102310266571,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,3678478102310266571,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,3678478102310266571,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,3678478102310266571,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,3678478102310266571,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,3678478102310266571,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,3678478102310266571,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,3678478102310266571,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,3678478102310266571,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,876786005621288851,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,876786005621288851,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,876786005621288851,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,876786005621288851,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,876786005621288851,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,876786005621288851,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,876786005621288851,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,876786005621288851,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,876786005621288851,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,5865549906742908637,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,5865549906742908637,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,5865549906742908637,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,5865549906742908637,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,5865549906742908637,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,5865549906742908637,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,5865549906742908637,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,5865549906742908637,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,5865549906742908637,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,15633523601349685045,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,15633523601349685045,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,15633523601349685045,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,15633523601349685045,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,15633523601349685045,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,15633523601349685045,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,15633523601349685045,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,15633523601349685045,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,15633523601349685045,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,14497997932990664800,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,14497997932990664800,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,14497997932990664800,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,14497997932990664800,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,14497997932990664800,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,14497997932990664800,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,14497997932990664800,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,14497997932990664800,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,14497997932990664800,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,5634683829678867503,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,5634683829678867503,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,5634683829678867503,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,5634683829678867503,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,5634683829678867503,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,5634683829678867503,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,5634683829678867503,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,5634683829678867503,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,5634683829678867503,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,11032126464482234521,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,11032126464482234521,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,11032126464482234521,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,11032126464482234521,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,11032126464482234521,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,11032126464482234521,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,11032126464482234521,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,11032126464482234521,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,11032126464482234521,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,5708610443790281403,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,5708610443790281403,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,5708610443790281403,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,5708610443790281403,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,5708610443790281403,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,5708610443790281403,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,5708610443790281403,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,5708610443790281403,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,5708610443790281403,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,4972874671198070758,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,4972874671198070758,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,4972874671198070758,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,4972874671198070758,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,4972874671198070758,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,4972874671198070758,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,4972874671198070758,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,4972874671198070758,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,4972874671198070758,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
primary,E50-CONV100,500,15110839482730944980,500,499.9999992199816,NA,NA,0.0,0.0,0.0,0.0
primary,E50-PC10,500,15110839482730944980,50,49.99999754712571,NA,NA,0.900000004749745,0.8100000042747704,0.6750000035623087,0.4500000023748725
primary,E50-PC20,500,15110839482730944980,100,99.99999509425142,NA,NA,0.8000000094994898,0.7200000085495408,0.6000000071246174,0.40000000474974495
primary,E50-PC30,500,15110839482730944980,150,149.99999264137713,NA,NA,0.7000000142492346,0.6300000128243113,0.5250000106869259,0.3500000071246173
primary,E50-PC40,500,15110839482730944980,200,199.99999018850284,NA,NA,0.6000000189989796,0.5400000170990817,0.45000001424923475,0.3000000094994899
primary,E50-PC50,500,15110839482730944980,250,249.99998773562854,NA,NA,0.5000000237487245,0.450000021373852,0.37500001781154335,0.25000001187436227
primary,E50-PC60,500,15110839482730944980,300,299.99998528275427,NA,NA,0.4000000284984694,0.36000002564862243,0.30000002137385207,0.20000001424923464
primary,E50-PC80,500,15110839482730944980,400,399.99998037700567,NA,NA,0.2000000379979593,0.18000003419816335,0.1500000284984695,0.10000001899897959
primary,E50-PC100,500,15110839482730944980,500,499.9999754712571,NA,NA,4.7497449084943355e-08,4.2747704043222257e-08,3.5623086813707516e-08,2.3748724542471678e-08
