tag,arm,N,seed,k_active,rounds,accepted_blocks,C_total,U_exact,R_exact,rho_exact,t_active_miner_s,t_low_miner_s,F_low,epochs_completed,exhaustions,state_time_conservation_rel,work_identity_rel
primary,E50-PC10,400,14497997932990664800,40,1,0,93599993374944202167,93599993374944202167,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467034,8717178681360,0.0,0.0
primary,E50-PC20,400,14497997932990664800,80,3,2,187199986749888404333,187199986749888404333,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467034,17434357362720,0.0,0.0
primary,E50-PC30,400,14497997932990664800,120,5,4,280799980124832606681,280799980124832606681,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467032,26151536043840,0.0,0.0
primary,E50-PC40,400,14497997932990664800,160,6,5,374399973499776808909,374399973499776808909,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467032,34868714725120,0.0,0.0
primary,E50-PC50,400,14497997932990664800,200,8,7,467999966874721011288,467999966874721011288,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467031,43585893406200,0.0,0.0
primary,E50-PC60,400,14497997932990664800,240,9,8,561599960249665213550,561599960249665213550,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467031,52303072087440,0.0,0.0
primary,E50-PC80,400,14497997932990664800,320,12,11,748799946999553618548,748799946999553618548,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467029,69737429449280,0.0,0.0
primary,E50-PC100,400,14497997932990664800,400,14,13,935999933749442023792,935999933749442023792,0,0.0,3999999.7168779573,0.28312204263336754,7.078051065834189e-08,217929467027,87171786810800,0.0,0.0
primary,E50-CONV100,400,5634683829678867503,400,19,18,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929478400,217929478400,0.0,0.0
primary,E50-MT100,400,5634683829678867503,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,5634683829678867503,40,4,3,93599993374944202197,93599993374944202197,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467033,8717178681320,0.0,0.0
primary,E50-PC20,400,5634683829678867503,80,5,4,187199986749888404394,187199986749888404394,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467033,17434357362640,0.0,0.0
primary,E50-PC30,400,5634683829678867503,120,10,9,280799980124832606865,280799980124832606865,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467030,26151536043600,0.0,0.0
primary,E50-PC40,400,5634683829678867503,160,13,12,374399973499776809393,374399973499776809393,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467028,34868714724480,0.0,0.0
primary,E50-PC50,400,5634683829678867503,200,14,13,467999966874721011744,467999966874721011744,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467028,43585893405600,0.0,0.0
primary,E50-PC60,400,5634683829678867503,240,14,13,561599960249665214092,561599960249665214092,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467028,52303072086720,0.0,0.0
primary,E50-PC80,400,5634683829678867503,320,16,15,748799946999553618791,748799946999553618791,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467028,69737429448960,0.0,0.0
primary,E50-PC100,400,5634683829678867503,400,19,18,935999933749442024704,935999933749442024704,0,0.0,3999999.7168779573,0.2831220426294701,7.078051065736753e-08,217929467024,87171786809600,0.0,0.0
primary,E50-CONV100,400,11032126464482234521,400,17,16,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929479200,217929479200,0.0,0.0
primary,E50-MT100,400,11032126464482234521,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,11032126464482234521,40,3,2,93599993374944202196,93599993374944202196,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467033,8717178681320,0.0,0.0
primary,E50-PC20,400,11032126464482234521,80,5,4,187199986749888404454,187199986749888404454,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467032,17434357362560,0.0,0.0
primary,E50-PC30,400,11032126464482234521,120,8,7,280799980124832606864,280799980124832606864,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467030,26151536043600,0.0,0.0
primary,E50-PC40,400,11032126464482234521,160,10,9,374399973499776809273,374399973499776809273,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467029,34868714724640,0.0,0.0
primary,E50-PC50,400,11032126464482234521,200,10,9,467999966874721011592,467999966874721011592,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467029,43585893405800,0.0,0.0
primary,E50-PC60,400,11032126464482234521,240,12,11,561599960249665214095,561599960249665214095,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467028,52303072086720,0.0,0.0
primary,E50-PC80,400,11032126464482234521,320,14,13,748799946999553619034,748799946999553619034,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467027,69737429448640,0.0,0.0
primary,E50-PC100,400,11032126464482234521,400,17,16,935999933749442024400,935999933749442024400,0,0.0,3999999.7168779573,0.28312204263076923,7.078051065769231e-08,217929467025,87171786810000,0.0,0.0
primary,E50-CONV100,400,5708610443790281403,400,21,20,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929478400,217929478400,0.0,0.0
primary,E50-MT100,400,5708610443790281403,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,5708610443790281403,40,3,2,93599993374944202167,93599993374944202167,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467034,8717178681360,0.0,0.0
primary,E50-PC20,400,5708610443790281403,80,6,5,187199986749888404454,187199986749888404454,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467032,17434357362560,0.0,0.0
primary,E50-PC30,400,5708610443790281403,120,8,7,280799980124832606683,280799980124832606683,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467032,26151536043840,0.0,0.0
primary,E50-PC40,400,5708610443790281403,160,9,8,374399973499776808910,374399973499776808910,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467032,34868714725120,0.0,0.0
primary,E50-PC50,400,5708610443790281403,200,12,11,467999966874721011592,467999966874721011592,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467029,43585893405800,0.0,0.0
primary,E50-PC60,400,5708610443790281403,240,17,16,561599960249665214277,561599960249665214277,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467027,52303072086480,0.0,0.0
primary,E50-PC80,400,5708610443790281403,320,20,19,748799946999553619278,748799946999553619278,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467026,69737429448320,0.0,0.0
primary,E50-PC100,400,5708610443790281403,400,21,20,935999933749442024400,935999933749442024400,0,0.0,3999999.7168779573,0.28312204263076923,7.078051065769231e-08,217929467025,87171786810000,0.0,0.0
primary,E50-CONV100,400,4972874671198070758,400,20,19,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929478800,217929478800,0.0,0.0
primary,E50-MT100,400,4972874671198070758,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,4972874671198070758,40,3,2,93599993374944202196,93599993374944202196,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467033,8717178681320,0.0,0.0
primary,E50-PC20,400,4972874671198070758,80,5,4,187199986749888404514,187199986749888404514,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467031,17434357362480,0.0,0.0
primary,E50-PC30,400,4972874671198070758,120,7,6,280799980124832606683,280799980124832606683,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467032,26151536043840,0.0,0.0
primary,E50-PC40,400,4972874671198070758,160,9,8,374399973499776809151,374399973499776809151,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467030,34868714724800,0.0,0.0
primary,E50-PC50,400,4972874671198070758,200,9,8,467999966874721011288,467999966874721011288,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467031,43585893406200,0.0,0.0
primary,E50-PC60,400,4972874671198070758,240,10,9,561599960249665213544,561599960249665213544,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467031,52303072087440,0.0,0.0
primary,E50-PC80,400,4972874671198070758,320,14,13,748799946999553618547,748799946999553618547,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467029,69737429449280,0.0,0.0
primary,E50-PC100,400,4972874671198070758,400,20,19,935999933749442023792,935999933749442023792,0,0.0,3999999.7168779573,0.28312204263336754,7.078051065834189e-08,217929467027,87171786810800,0.0,0.0
primary,E50-CONV100,400,15110839482730944980,400,7,6,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929481200,217929481200,0.0,0.0
primary,E50-MT100,400,15110839482730944980,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,15110839482730944980,40,2,1,93599993374944202167,93599993374944202167,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467034,8717178681360,0.0,0.0
primary,E50-PC20,400,15110839482730944980,80,3,2,187199986749888404393,187199986749888404393,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467033,17434357362640,0.0,0.0
primary,E50-PC30,400,15110839482730944980,120,4,3,280799980124832606681,280799980124832606681,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467032,26151536043840,0.0,0.0
primary,E50-PC40,400,15110839482730944980,160,4,3,374399973499776808909,374399973499776808909,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467032,34868714725120,0.0,0.0
primary,E50-PC50,400,15110839482730944980,200,4,3,467999966874721010832,467999966874721010832,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467034,43585893406800,0.0,0.0
primary,E50-PC60,400,15110839482730944980,240,4,3,561599960249665213180,561599960249665213180,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467033,52303072087920,0.0,0.0
primary,E50-PC80,400,15110839482730944980,320,5,4,748799946999553617819,748799946999553617819,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467032,69737429450240,0.0,0.0
primary,E50-PC100,400,15110839482730944980,400,7,6,935999933749442022272,935999933749442022272,0,0.0,3999999.7168779573,0.28312204263986324,7.078051065996581e-08,217929467032,87171786812800,0.0,0.0
primary,E50-CONV100,400,8623653743411919337,400,16,15,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929479200,217929479200,0.0,0.0
primary,E50-MT100,400,8623653743411919337,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,8623653743411919337,40,5,4,93599993374944202227,93599993374944202227,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467032,8717178681280,0.0,0.0
primary,E50-PC20,400,8623653743411919337,80,7,6,187199986749888404516,187199986749888404516,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467031,17434357362480,0.0,0.0
primary,E50-PC30,400,8623653743411919337,120,7,6,280799980124832606773,280799980124832606773,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467031,26151536043720,0.0,0.0
primary,E50-PC40,400,8623653743411919337,160,9,8,374399973499776809273,374399973499776809273,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467029,34868714724640,0.0,0.0
primary,E50-PC50,400,8623653743411919337,200,9,8,467999966874721011288,467999966874721011288,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467031,43585893406200,0.0,0.0
primary,E50-PC60,400,8623653743411919337,240,13,12,561599960249665214094,561599960249665214094,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467028,52303072086720,0.0,0.0
primary,E50-PC80,400,8623653743411919337,320,14,13,748799946999553618792,748799946999553618792,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467028,69737429448960,0.0,0.0
primary,E50-PC100,400,8623653743411919337,400,16,15,935999933749442023792,935999933749442023792,0,0.0,3999999.7168779573,0.28312204263336754,7.078051065834189e-08,217929467027,87171786810800,0.0,0.0
primary,E50-CONV100,400,1326031443968983885,400,27,26,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929476000,217929476000,0.0,0.0
primary,E50-MT100,400,1326031443968983885,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,1326031443968983885,40,4,3,93599993374944202196,93599993374944202196,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467033,8717178681320,0.0,0.0
primary,E50-PC20,400,1326031443968983885,80,7,6,187199986749888404455,187199986749888404455,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467032,17434357362560,0.0,0.0
primary,E50-PC30,400,1326031443968983885,120,7,6,280799980124832606773,280799980124832606773,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467031,26151536043720,0.0,0.0
primary,E50-PC40,400,1326031443968983885,160,7,6,374399973499776809031,374399973499776809031,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467031,34868714724960,0.0,0.0
primary,E50-PC50,400,1326031443968983885,200,11,10,467999966874721011440,467999966874721011440,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467030,43585893406000,0.0,0.0
primary,E50-PC60,400,1326031443968983885,240,14,13,561599960249665213729,561599960249665213729,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467030,52303072087200,0.0,0.0
primary,E50-PC80,400,1326031443968983885,320,21,20,748799946999553619282,748799946999553619282,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467026,69737429448320,0.0,0.0
primary,E50-PC100,400,1326031443968983885,400,27,26,935999933749442025616,935999933749442025616,0,0.0,3999999.7168779573,0.28312204262557267,7.078051065639316e-08,217929467021,87171786808400,0.0,0.0
primary,E50-CONV100,400,8177548632312565564,400,19,18,936000000000000000000,936000000000000000000,0,0.0,4000000.0,0.0,0.0,217929478000,217929478000,0.0,0.0
primary,E50-MT100,400,8177548632312565564,400,1,0,936000000000000000000,2340000003650486272,933659999996349513728,0.9974999999961,4000000.0,0.0,0.0,544823706,217929482400,0.0,0.0
primary,E50-PC10,400,8177548632312565564,40,2,1,93599993374944202166,93599993374944202166,0,0.0,399999.9716877957,3600000.0283122044,0.9000000070780511,217929467034,8717178681360,0.0,0.0
primary,E50-PC20,400,8177548632312565564,80,4,3,187199986749888404393,187199986749888404393,0,0.0,799999.9433755914,3200000.0566244083,0.8000000141561021,217929467033,17434357362640,0.0,0.0
primary,E50-PC30,400,8177548632312565564,120,5,4,280799980124832606590,280799980124832606590,0,0.0,1199999.9150633872,2800000.0849366128,0.7000000212341532,217929467033,26151536043960,0.0,0.0
primary,E50-PC40,400,8177548632312565564,160,7,6,374399973499776809031,374399973499776809031,0,0.0,1599999.8867511828,2400000.113248817,0.6000000283122043,217929467031,34868714724960,0.0,0.0
primary,E50-PC50,400,8177548632312565564,200,10,9,467999966874721011440,467999966874721011440,0,0.0,1999999.8584389787,2000000.1415610213,0.5000000353902553,217929467030,43585893406000,0.0,0.0
primary,E50-PC60,400,8177548632312565564,240,10,9,561599960249665213726,561599960249665213726,0,0.0,2399999.8301267745,1600000.1698732255,0.4000000424683064,217929467030,52303072087200,0.0,0.0
primary,E50-PC80,400,8177548632312565564,320,17,16,748799946999553619034,748799946999553619034,0,0.0,3199999.7735023657,800000.2264976341,0.2000000566244085,217929467027,69737429448640,0.0,0.0
primary,E50-PC100,400,8177548632312565564,400,19,18,935999933749442024704,935999933749442024704,0,0.0,3999999.7168779573,0.2831220426294701,7.078051065736753e-08,217929467024,87171786809600,0.0,0.0
