tag,arm,N,seed,k_active,epochs_completed,exhaustions,unique_per_epoch,epoch_seconds
primary,E50-PC80,500,4972874671198070758,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,4972874671198070758,500,272411840126,136205920063000,4294967296.160177,3.6709123932992965e-08
primary,E50-CONV100,500,15110839482730944980,500,272411851500,272411851500,4294967320.832588,3.6709122400278536e-08
primary,E50-MT100,500,15110839482730944980,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,15110839482730944980,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,15110839482730944980,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,15110839482730944980,150,272411840135,40861776020250,1288490188.8054836,3.670912393178016e-08
primary,E50-PC40,500,15110839482730944980,200,272411840134,54482368026800,1717986918.413618,3.670912393191492e-08
primary,E50-PC50,500,15110839482730944980,250,272411840134,68102960033500,2147483648.0170226,3.670912393191492e-08
primary,E50-PC60,500,15110839482730944980,300,272411840134,81723552040200,2576980377.620427,3.670912393191492e-08
primary,E50-PC80,500,15110839482730944980,400,272411840134,108964736053600,3435973836.827236,3.670912393191492e-08
primary,E50-PC100,500,15110839482730944980,500,272411840132,136205920066000,4294967296.065578,3.670912393218443e-08
primary,E50-CONV100,500,8623653743411919337,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,8623653743411919337,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,8623653743411919337,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,8623653743411919337,100,272411840132,27241184013200,858993459.2131157,3.670912393218443e-08
primary,E50-PC30,500,8623653743411919337,150,272411840131,40861776019650,1288490188.8244035,3.6709123932319183e-08
primary,E50-PC40,500,8623653743411919337,200,272411840130,54482368026000,1717986918.4388444,3.670912393245394e-08
primary,E50-PC50,500,8623653743411919337,250,272411840131,68102960032750,2147483648.0406723,3.6709123932319183e-08
primary,E50-PC60,500,8623653743411919337,300,272411840129,81723552038700,2576980377.6677265,3.67091239325887e-08
primary,E50-PC80,500,8623653743411919337,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,8623653743411919337,500,272411840129,136205920064500,4294967296.112878,3.67091239325887e-08
primary,E50-CONV100,500,1326031443968983885,500,272411845000,272411845000,4294967423.314504,3.670912327619234e-08
primary,E50-MT100,500,1326031443968983885,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,1326031443968983885,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,1326031443968983885,100,272411840132,27241184013200,858993459.2131157,3.670912393218443e-08
primary,E50-PC30,500,1326031443968983885,150,272411840133,40861776019950,1288490188.8149436,3.6709123932049675e-08
primary,E50-PC40,500,1326031443968983885,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,1326031443968983885,250,272411840130,68102960032500,2147483648.0485554,3.670912393245394e-08
primary,E50-PC60,500,1326031443968983885,300,272411840130,81723552039000,2576980377.6582665,3.670912393245394e-08
primary,E50-PC80,500,1326031443968983885,400,272411840127,108964736050800,3435973836.9155283,3.670912393285821e-08
primary,E50-PC100,500,1326031443968983885,500,272411840123,136205920061500,4294967296.207477,3.670912393339723e-08
primary,E50-CONV100,500,8177548632312565564,500,272411847500,272411847500,4294967383.898382,3.670912293930241e-08
primary,E50-MT100,500,8177548632312565564,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,8177548632312565564,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,8177548632312565564,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,8177548632312565564,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,8177548632312565564,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,8177548632312565564,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,8177548632312565564,300,272411840132,81723552039600,2576980377.639347,3.670912393218443e-08
primary,E50-PC80,500,8177548632312565564,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,8177548632312565564,500,272411840127,136205920063500,4294967296.14441,3.670912393285821e-08
primary,E50-CONV100,500,11117893399474783980,500,272411847000,272411847000,4294967391.781607,3.6709123006680394e-08
primary,E50-MT100,500,11117893399474783980,500,544823706,272411853000,4294967310.739931,1.8354561099072293e-05
primary,E50-PC10,500,11117893399474783980,50,272411840132,13620592006600,429496729.60655785,3.670912393218443e-08
primary,E50-PC20,500,11117893399474783980,100,272411840131,27241184013100,858993459.2162689,3.6709123932319183e-08
primary,E50-PC30,500,11117893399474783980,150,272411840131,40861776019650,1288490188.8244035,3.6709123932319183e-08
primary,E50-PC40,500,11117893399474783980,200,272411840130,54482368026000,1717986918.4388444,3.670912393245394e-08
primary,E50-PC50,500,11117893399474783980,250,272411840129,68102960032250,2147483648.056439,3.67091239325887e-08
primary,E50-PC60,500,11117893399474783980,300,272411840128,81723552038400,2576980377.6771865,3.6709123932723456e-08
primary,E50-PC80,500,11117893399474783980,400,272411840125,108964736050000,3435973836.940755,3.670912393312772e-08
primary,E50-PC100,500,11117893399474783980,500,272411840125,136205920062500,4294967296.175943,3.670912393312772e-08
primary,E50-CONV100,500,10081885022360105039,500,272411846500,272411846500,4294967399.66483,3.6709123074058384e-08
primary,E50-MT100,500,10081885022360105039,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,10081885022360105039,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,10081885022360105039,100,272411840132,27241184013200,858993459.2131157,3.670912393218443e-08
primary,E50-PC30,500,10081885022360105039,150,272411840133,40861776019950,1288490188.8149436,3.6709123932049675e-08
primary,E50-PC40,500,10081885022360105039,200,272411840131,54482368026200,1717986918.4325378,3.6709123932319183e-08
primary,E50-PC50,500,10081885022360105039,250,272411840131,68102960032750,2147483648.0406723,3.6709123932319183e-08
primary,E50-PC60,500,10081885022360105039,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
primary,E50-PC80,500,10081885022360105039,400,272411840127,108964736050800,3435973836.9155283,3.670912393285821e-08
primary,E50-PC100,500,10081885022360105039,500,272411840126,136205920063000,4294967296.160177,3.6709123932992965e-08
primary,E50-CONV100,500,4923552916831257795,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,4923552916831257795,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,4923552916831257795,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,4923552916831257795,100,272411840136,27241184013600,858993459.2005025,3.670912393164541e-08
primary,E50-PC30,500,4923552916831257795,150,272411840135,40861776020250,1288490188.8054836,3.670912393178016e-08
primary,E50-PC40,500,4923552916831257795,200,272411840134,54482368026800,1717986918.413618,3.670912393191492e-08
primary,E50-PC50,500,4923552916831257795,250,272411840133,68102960033250,2147483648.0249057,3.6709123932049675e-08
primary,E50-PC60,500,4923552916831257795,300,272411840132,81723552039600,2576980377.639347,3.670912393218443e-08
primary,E50-PC80,500,4923552916831257795,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,4923552916831257795,500,272411840128,136205920064000,4294967296.128644,3.6709123932723456e-08
primary,E50-CONV100,500,6572291145813621428,500,272411851500,272411851500,4294967320.832588,3.6709122400278536e-08
primary,E50-MT100,500,6572291145813621428,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,6572291145813621428,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,6572291145813621428,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,6572291145813621428,150,272411840135,40861776020250,1288490188.8054836,3.670912393178016e-08
primary,E50-PC40,500,6572291145813621428,200,272411840135,54482368027000,1717986918.4073114,3.670912393178016e-08
primary,E50-PC50,500,6572291145813621428,250,272411840134,68102960033500,2147483648.0170226,3.670912393191492e-08
primary,E50-PC60,500,6572291145813621428,300,272411840133,81723552039900,2576980377.629887,3.6709123932049675e-08
primary,E50-PC80,500,6572291145813621428,400,272411840133,108964736053200,3435973836.8398495,3.6709123932049675e-08
primary,E50-PC100,500,6572291145813621428,500,272411840132,136205920066000,4294967296.065578,3.670912393218443e-08
primary,E50-CONV100,500,17112478889879003015,500,272411848500,272411848500,4294967368.131933,3.6709122804546444e-08
primary,E50-MT100,500,17112478889879003015,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,17112478889879003015,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,17112478889879003015,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,17112478889879003015,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,17112478889879003015,200,272411840134,54482368026800,1717986918.413618,3.670912393191492e-08
primary,E50-PC50,500,17112478889879003015,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,17112478889879003015,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
primary,E50-PC80,500,17112478889879003015,400,272411840127,108964736050800,3435973836.9155283,3.670912393285821e-08
primary,E50-PC100,500,17112478889879003015,500,272411840123,136205920061500,4294967296.207477,3.670912393339723e-08
primary,E50-CONV100,500,9839921138141735050,500,272411850000,272411850000,4294967344.482261,3.6709122602412486e-08
primary,E50-MT100,500,9839921138141735050,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,9839921138141735050,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,9839921138141735050,100,272411840133,27241184013300,858993459.2099624,3.6709123932049675e-08
primary,E50-PC30,500,9839921138141735050,150,272411840133,40861776019950,1288490188.8149436,3.6709123932049675e-08
primary,E50-PC40,500,9839921138141735050,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,9839921138141735050,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,9839921138141735050,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
primary,E50-PC80,500,9839921138141735050,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,9839921138141735050,500,272411840130,136205920065000,4294967296.097111,3.670912393245394e-08
primary,E50-CONV100,500,76950829605806397,500,272411848000,272411848000,4294967376.015158,3.670912287192443e-08
primary,E50-MT100,500,76950829605806397,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,76950829605806397,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,76950829605806397,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,76950829605806397,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,76950829605806397,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,76950829605806397,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,76950829605806397,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
primary,E50-PC80,500,76950829605806397,400,272411840126,108964736050400,3435973836.9281416,3.6709123932992965e-08
primary,E50-PC100,500,76950829605806397,500,272411840125,136205920062500,4294967296.175943,3.670912393312772e-08
primary,E50-CONV100,500,4559695916379544378,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,4559695916379544378,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,4559695916379544378,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,4559695916379544378,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,4559695916379544378,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,4559695916379544378,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,4559695916379544378,250,272411840131,68102960032750,2147483648.0406723,3.6709123932319183e-08
primary,E50-PC60,500,4559695916379544378,300,272411840131,81723552039300,2576980377.648807,3.6709123932319183e-08
primary,E50-PC80,500,4559695916379544378,400,272411840130,108964736052000,3435973836.877689,3.670912393245394e-08
primary,E50-PC100,500,4559695916379544378,500,272411840126,136205920063000,4294967296.160177,3.6709123932992965e-08
primary,E50-CONV100,500,18018684830827566070,500,272411850000,272411850000,4294967344.482261,3.6709122602412486e-08
primary,E50-MT100,500,18018684830827566070,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,18018684830827566070,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,18018684830827566070,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,18018684830827566070,150,272411840135,40861776020250,1288490188.8054836,3.670912393178016e-08
primary,E50-PC40,500,18018684830827566070,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,18018684830827566070,250,272411840135,68102960033750,2147483648.0091395,3.670912393178016e-08
primary,E50-PC60,500,18018684830827566070,300,272411840134,81723552040200,2576980377.620427,3.670912393191492e-08
primary,E50-PC80,500,18018684830827566070,400,272411840132,108964736052800,3435973836.852463,3.670912393218443e-08
primary,E50-PC100,500,18018684830827566070,500,272411840129,136205920064500,4294967296.112878,3.67091239325887e-08
primary,E50-CONV100,500,11415035473929976970,500,272411847000,272411847000,4294967391.781607,3.6709123006680394e-08
primary,E50-MT100,500,11415035473929976970,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,11415035473929976970,50,272411840132,13620592006600,429496729.60655785,3.670912393218443e-08
primary,E50-PC20,500,11415035473929976970,100,272411840130,27241184013000,858993459.2194222,3.670912393245394e-08
primary,E50-PC30,500,11415035473929976970,150,272411840128,40861776019200,1288490188.8385932,3.6709123932723456e-08
primary,E50-PC40,500,11415035473929976970,200,272411840128,54482368025600,1717986918.4514575,3.6709123932723456e-08
primary,E50-PC50,500,11415035473929976970,250,272411840130,68102960032500,2147483648.0485554,3.670912393245394e-08
primary,E50-PC60,500,11415035473929976970,300,272411840130,81723552039000,2576980377.6582665,3.670912393245394e-08
primary,E50-PC80,500,11415035473929976970,400,272411840128,108964736051200,3435973836.902915,3.6709123932723456e-08
primary,E50-PC100,500,11415035473929976970,500,272411840125,136205920062500,4294967296.175943,3.670912393312772e-08
primary,E50-CONV100,500,5972818461147421061,500,272411850000,272411850000,4294967344.482261,3.6709122602412486e-08
primary,E50-MT100,500,5972818461147421061,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,5972818461147421061,50,272411840135,13620592006750,429496729.60182786,3.670912393178016e-08
primary,E50-PC20,500,5972818461147421061,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,5972818461147421061,150,272411840135,40861776020250,1288490188.8054836,3.670912393178016e-08
primary,E50-PC40,500,5972818461147421061,200,272411840134,54482368026800,1717986918.413618,3.670912393191492e-08
primary,E50-PC50,500,5972818461147421061,250,272411840133,68102960033250,2147483648.0249057,3.6709123932049675e-08
primary,E50-PC60,500,5972818461147421061,300,272411840132,81723552039600,2576980377.639347,3.670912393218443e-08
primary,E50-PC80,500,5972818461147421061,400,272411840132,108964736052800,3435973836.852463,3.670912393218443e-08
primary,E50-PC100,500,5972818461147421061,500,272411840130,136205920065000,4294967296.097111,3.670912393245394e-08
primary,E50-CONV100,500,11677511577610847452,500,272411849000,272411849000,4294967360.24871,3.6709122737168453e-08
primary,E50-MT100,500,11677511577610847452,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,11677511577610847452,50,272411840134,13620592006700,429496729.6034045,3.670912393191492e-08
primary,E50-PC20,500,11677511577610847452,100,272411840135,27241184013500,858993459.2036557,3.670912393178016e-08
primary,E50-PC30,500,11677511577610847452,150,272411840133,40861776019950,1288490188.8149436,3.6709123932049675e-08
primary,E50-PC40,500,11677511577610847452,200,272411840132,54482368026400,1717986918.4262314,3.670912393218443e-08
primary,E50-PC50,500,11677511577610847452,250,272411840129,68102960032250,2147483648.056439,3.67091239325887e-08
primary,E50-PC60,500,11677511577610847452,300,272411840129,81723552038700,2576980377.6677265,3.67091239325887e-08
primary,E50-PC80,500,11677511577610847452,400,272411840127,108964736050800,3435973836.9155283,3.670912393285821e-08
primary,E50-PC100,500,11677511577610847452,500,272411840127,136205920063500,4294967296.14441,3.670912393285821e-08
primary,E50-CONV100,500,17891702655887131290,500,272411849500,272411849500,4294967352.365485,3.670912266979047e-08
primary,E50-MT100,500,17891702655887131290,500,544823706,272411853000,4294967303.883224,1.8354561099072293e-05
primary,E50-PC10,500,17891702655887131290,50,272411840136,13620592006800,429496729.60025126,3.670912393164541e-08
primary,E50-PC20,500,17891702655887131290,100,272411840134,27241184013400,858993459.206809,3.670912393191492e-08
primary,E50-PC30,500,17891702655887131290,150,272411840134,40861776020100,1288490188.8102136,3.670912393191492e-08
primary,E50-PC40,500,17891702655887131290,200,272411840133,54482368026600,1717986918.4199247,3.6709123932049675e-08
primary,E50-PC50,500,17891702655887131290,250,272411840132,68102960033000,2147483648.032789,3.670912393218443e-08
primary,E50-PC60,500,17891702655887131290,300,272411840132,81723552039600,2576980377.639347,3.670912393218443e-08
primary,E50-PC80,500,17891702655887131290,400,272411840129,108964736051600,3435973836.890302,3.67091239325887e-08
primary,E50-PC100,500,17891702655887131290,500,272411840127,136205920063500,4294967296.14441,3.670912393285821e-08
