run_id,scenario_id,block_id,pair_id,master_seed,seed_index,condition,control_or_treatment,template_seed,adversarial_seed,num_miners,horizon_T,difficulty,config_sha256
D01-S04,D01,D,D00-S04,4888788266148067928,4,D01,TREATMENT,2317428014290689691,5004527360990479258,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S05,D01,D,D00-S05,372686234733934361,5,D01,TREATMENT,4112462094266218956,12493455952218554452,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S06,D01,D,D00-S06,8946841158517248766,6,D01,TREATMENT,18344430265889267866,3607112505366798910,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S07,D01,D,D00-S07,9009703059525875822,7,D01,TREATMENT,17090463357186446524,16318870803467828902,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S08,D01,D,D00-S08,13763262471769672163,8,D01,TREATMENT,16125149457169702369,9691583463255889012,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S09,D01,D,D00-S09,11943450448932995834,9,D01,TREATMENT,17149423523499720600,14346439664770562953,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S10,D01,D,D00-S10,383364110206706523,10,D01,TREATMENT,523302846518345112,15696728803483267094,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S11,D01,D,D00-S11,7597450664324651830,11,D01,TREATMENT,7369064661370065246,5366810094079678820,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S12,D01,D,D00-S12,7113020691504941419,12,D01,TREATMENT,8186838090085453911,15680718854683426966,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S13,D01,D,D00-S13,17589586195462360652,13,D01,TREATMENT,5829204117060041738,4804898231906745974,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S14,D01,D,D00-S14,9841280377429304429,14,D01,TREATMENT,3426743007640780525,8112466945008198149,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S15,D01,D,D00-S15,15378190346746817772,15,D01,TREATMENT,5663219481463969684,7358855150582438391,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S16,D01,D,D00-S16,17392834523920745446,16,D01,TREATMENT,6824537507448365744,18349887623301676399,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S17,D01,D,D00-S17,6004902773991946938,17,D01,TREATMENT,4715227865861581916,2262219189337088363,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S18,D01,D,D00-S18,1276185860986598701,18,D01,TREATMENT,9511655153168452277,10436580739198981035,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S19,D01,D,D00-S19,18079315101168952395,19,D01,TREATMENT,6043571177915800040,12702549968641713946,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S20,D01,D,D00-S20,7204546077592663632,20,D01,TREATMENT,569641493284683202,13765921241000322430,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S21,D01,D,D00-S21,9956737151618003453,21,D01,TREATMENT,16877700863488327536,7386769304762975962,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S22,D01,D,D00-S22,16387267417201747712,22,D01,TREATMENT,2806097971093939155,12452745886917361139,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S23,D01,D,D00-S23,9291552872952191884,23,D01,TREATMENT,7757362910483186954,7789307205402291230,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S24,D01,D,D00-S24,6774698307268965035,24,D01,TREATMENT,1576580045019179932,4935217386166152489,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S25,D01,D,D00-S25,2397802915662912221,25,D01,TREATMENT,14619151551073477646,12920588218344506273,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S26,D01,D,D00-S26,16512734406278341016,26,D01,TREATMENT,14322377249768527931,13254837558786523102,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S27,D01,D,D00-S27,7759242425029944541,27,D01,TREATMENT,1149342802584957422,5649797684190372106,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S28,D01,D,D00-S28,11711687275972324145,28,D01,TREATMENT,1080364485313091703,6989550281425801118,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D01-S29,D01,D,D00-S29,4354161107732199298,29,D01,TREATMENT,958257433142140251,11054401464327553918,141,10000.0,1000,1ab18ccd366e81fba5b6f300973bb0b6e0c7cceee370a7532e3e99767fd32a07
D02-S00,D02,D,D00-S00,7266343386191483739,0,D02,TREATMENT,12089769011917694374,1988348648956568175,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S01,D02,D,D00-S01,7327669731288643706,1,D02,TREATMENT,12962257606173152482,5324873478951682309,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S02,D02,D,D00-S02,14021529625252821637,2,D02,TREATMENT,10111987247277390914,7444505376397852194,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S03,D02,D,D00-S03,13015257401067502099,3,D02,TREATMENT,17270178139864731407,8641882922361671506,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S04,D02,D,D00-S04,4888788266148067928,4,D02,TREATMENT,2317428014290689691,5004527360990479258,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S05,D02,D,D00-S05,372686234733934361,5,D02,TREATMENT,4112462094266218956,12493455952218554452,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S06,D02,D,D00-S06,8946841158517248766,6,D02,TREATMENT,18344430265889267866,3607112505366798910,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S07,D02,D,D00-S07,9009703059525875822,7,D02,TREATMENT,17090463357186446524,16318870803467828902,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S08,D02,D,D00-S08,13763262471769672163,8,D02,TREATMENT,16125149457169702369,9691583463255889012,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S09,D02,D,D00-S09,11943450448932995834,9,D02,TREATMENT,17149423523499720600,14346439664770562953,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S10,D02,D,D00-S10,383364110206706523,10,D02,TREATMENT,523302846518345112,15696728803483267094,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S11,D02,D,D00-S11,7597450664324651830,11,D02,TREATMENT,7369064661370065246,5366810094079678820,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S12,D02,D,D00-S12,7113020691504941419,12,D02,TREATMENT,8186838090085453911,15680718854683426966,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S13,D02,D,D00-S13,17589586195462360652,13,D02,TREATMENT,5829204117060041738,4804898231906745974,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S14,D02,D,D00-S14,9841280377429304429,14,D02,TREATMENT,3426743007640780525,8112466945008198149,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S15,D02,D,D00-S15,15378190346746817772,15,D02,TREATMENT,5663219481463969684,7358855150582438391,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S16,D02,D,D00-S16,17392834523920745446,16,D02,TREATMENT,6824537507448365744,18349887623301676399,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S17,D02,D,D00-S17,6004902773991946938,17,D02,TREATMENT,4715227865861581916,2262219189337088363,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S18,D02,D,D00-S18,1276185860986598701,18,D02,TREATMENT,9511655153168452277,10436580739198981035,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S19,D02,D,D00-S19,18079315101168952395,19,D02,TREATMENT,6043571177915800040,12702549968641713946,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S20,D02,D,D00-S20,7204546077592663632,20,D02,TREATMENT,569641493284683202,13765921241000322430,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S21,D02,D,D00-S21,9956737151618003453,21,D02,TREATMENT,16877700863488327536,7386769304762975962,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S22,D02,D,D00-S22,16387267417201747712,22,D02,TREATMENT,2806097971093939155,12452745886917361139,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S23,D02,D,D00-S23,9291552872952191884,23,D02,TREATMENT,7757362910483186954,7789307205402291230,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S24,D02,D,D00-S24,6774698307268965035,24,D02,TREATMENT,1576580045019179932,4935217386166152489,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S25,D02,D,D00-S25,2397802915662912221,25,D02,TREATMENT,14619151551073477646,12920588218344506273,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S26,D02,D,D00-S26,16512734406278341016,26,D02,TREATMENT,14322377249768527931,13254837558786523102,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S27,D02,D,D00-S27,7759242425029944541,27,D02,TREATMENT,1149342802584957422,5649797684190372106,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S28,D02,D,D00-S28,11711687275972324145,28,D02,TREATMENT,1080364485313091703,6989550281425801118,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D02-S29,D02,D,D00-S29,4354161107732199298,29,D02,TREATMENT,958257433142140251,11054401464327553918,141,10000.0,1000,5c45c3e1c9cf630780ed018e29e69f2bc6e84fd9709bf4ec8f957c2815fc5d68
D03-S00,D03,D,D00-S00,7266343386191483739,0,D03,TREATMENT,12089769011917694374,1988348648956568175,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S01,D03,D,D00-S01,7327669731288643706,1,D03,TREATMENT,12962257606173152482,5324873478951682309,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S02,D03,D,D00-S02,14021529625252821637,2,D03,TREATMENT,10111987247277390914,7444505376397852194,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S03,D03,D,D00-S03,13015257401067502099,3,D03,TREATMENT,17270178139864731407,8641882922361671506,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S04,D03,D,D00-S04,4888788266148067928,4,D03,TREATMENT,2317428014290689691,5004527360990479258,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S05,D03,D,D00-S05,372686234733934361,5,D03,TREATMENT,4112462094266218956,12493455952218554452,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S06,D03,D,D00-S06,8946841158517248766,6,D03,TREATMENT,18344430265889267866,3607112505366798910,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S07,D03,D,D00-S07,9009703059525875822,7,D03,TREATMENT,17090463357186446524,16318870803467828902,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S08,D03,D,D00-S08,13763262471769672163,8,D03,TREATMENT,16125149457169702369,9691583463255889012,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S09,D03,D,D00-S09,11943450448932995834,9,D03,TREATMENT,17149423523499720600,14346439664770562953,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S10,D03,D,D00-S10,383364110206706523,10,D03,TREATMENT,523302846518345112,15696728803483267094,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S11,D03,D,D00-S11,7597450664324651830,11,D03,TREATMENT,7369064661370065246,5366810094079678820,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S12,D03,D,D00-S12,7113020691504941419,12,D03,TREATMENT,8186838090085453911,15680718854683426966,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S13,D03,D,D00-S13,17589586195462360652,13,D03,TREATMENT,5829204117060041738,4804898231906745974,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S14,D03,D,D00-S14,9841280377429304429,14,D03,TREATMENT,3426743007640780525,8112466945008198149,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S15,D03,D,D00-S15,15378190346746817772,15,D03,TREATMENT,5663219481463969684,7358855150582438391,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S16,D03,D,D00-S16,17392834523920745446,16,D03,TREATMENT,6824537507448365744,18349887623301676399,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S17,D03,D,D00-S17,6004902773991946938,17,D03,TREATMENT,4715227865861581916,2262219189337088363,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S18,D03,D,D00-S18,1276185860986598701,18,D03,TREATMENT,9511655153168452277,10436580739198981035,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S19,D03,D,D00-S19,18079315101168952395,19,D03,TREATMENT,6043571177915800040,12702549968641713946,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S20,D03,D,D00-S20,7204546077592663632,20,D03,TREATMENT,569641493284683202,13765921241000322430,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S21,D03,D,D00-S21,9956737151618003453,21,D03,TREATMENT,16877700863488327536,7386769304762975962,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S22,D03,D,D00-S22,16387267417201747712,22,D03,TREATMENT,2806097971093939155,12452745886917361139,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S23,D03,D,D00-S23,9291552872952191884,23,D03,TREATMENT,7757362910483186954,7789307205402291230,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S24,D03,D,D00-S24,6774698307268965035,24,D03,TREATMENT,1576580045019179932,4935217386166152489,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S25,D03,D,D00-S25,2397802915662912221,25,D03,TREATMENT,14619151551073477646,12920588218344506273,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S26,D03,D,D00-S26,16512734406278341016,26,D03,TREATMENT,14322377249768527931,13254837558786523102,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S27,D03,D,D00-S27,7759242425029944541,27,D03,TREATMENT,1149342802584957422,5649797684190372106,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S28,D03,D,D00-S28,11711687275972324145,28,D03,TREATMENT,1080364485313091703,6989550281425801118,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D03-S29,D03,D,D00-S29,4354161107732199298,29,D03,TREATMENT,958257433142140251,11054401464327553918,141,10000.0,1000,375434afde8378954f0caac7b9a6ab159e3c960c42aa6961997716c7afd4cf10
D04C-S00,D04C,D,D04C-S00,7266343386191483739,0,D04C,CONTROL,12089769011917694374,1988348648956568175,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S01,D04C,D,D04C-S01,7327669731288643706,1,D04C,CONTROL,12962257606173152482,5324873478951682309,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S02,D04C,D,D04C-S02,14021529625252821637,2,D04C,CONTROL,10111987247277390914,7444505376397852194,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S03,D04C,D,D04C-S03,13015257401067502099,3,D04C,CONTROL,17270178139864731407,8641882922361671506,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S04,D04C,D,D04C-S04,4888788266148067928,4,D04C,CONTROL,2317428014290689691,5004527360990479258,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S05,D04C,D,D04C-S05,372686234733934361,5,D04C,CONTROL,4112462094266218956,12493455952218554452,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S06,D04C,D,D04C-S06,8946841158517248766,6,D04C,CONTROL,18344430265889267866,3607112505366798910,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S07,D04C,D,D04C-S07,9009703059525875822,7,D04C,CONTROL,17090463357186446524,16318870803467828902,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S08,D04C,D,D04C-S08,13763262471769672163,8,D04C,CONTROL,16125149457169702369,9691583463255889012,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S09,D04C,D,D04C-S09,11943450448932995834,9,D04C,CONTROL,17149423523499720600,14346439664770562953,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S10,D04C,D,D04C-S10,383364110206706523,10,D04C,CONTROL,523302846518345112,15696728803483267094,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S11,D04C,D,D04C-S11,7597450664324651830,11,D04C,CONTROL,7369064661370065246,5366810094079678820,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S12,D04C,D,D04C-S12,7113020691504941419,12,D04C,CONTROL,8186838090085453911,15680718854683426966,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S13,D04C,D,D04C-S13,17589586195462360652,13,D04C,CONTROL,5829204117060041738,4804898231906745974,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S14,D04C,D,D04C-S14,9841280377429304429,14,D04C,CONTROL,3426743007640780525,8112466945008198149,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S15,D04C,D,D04C-S15,15378190346746817772,15,D04C,CONTROL,5663219481463969684,7358855150582438391,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S16,D04C,D,D04C-S16,17392834523920745446,16,D04C,CONTROL,6824537507448365744,18349887623301676399,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S17,D04C,D,D04C-S17,6004902773991946938,17,D04C,CONTROL,4715227865861581916,2262219189337088363,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S18,D04C,D,D04C-S18,1276185860986598701,18,D04C,CONTROL,9511655153168452277,10436580739198981035,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S19,D04C,D,D04C-S19,18079315101168952395,19,D04C,CONTROL,6043571177915800040,12702549968641713946,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S20,D04C,D,D04C-S20,7204546077592663632,20,D04C,CONTROL,569641493284683202,13765921241000322430,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S21,D04C,D,D04C-S21,9956737151618003453,21,D04C,CONTROL,16877700863488327536,7386769304762975962,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S22,D04C,D,D04C-S22,16387267417201747712,22,D04C,CONTROL,2806097971093939155,12452745886917361139,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S23,D04C,D,D04C-S23,9291552872952191884,23,D04C,CONTROL,7757362910483186954,7789307205402291230,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S24,D04C,D,D04C-S24,6774698307268965035,24,D04C,CONTROL,1576580045019179932,4935217386166152489,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S25,D04C,D,D04C-S25,2397802915662912221,25,D04C,CONTROL,14619151551073477646,12920588218344506273,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S26,D04C,D,D04C-S26,16512734406278341016,26,D04C,CONTROL,14322377249768527931,13254837558786523102,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S27,D04C,D,D04C-S27,7759242425029944541,27,D04C,CONTROL,1149342802584957422,5649797684190372106,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S28,D04C,D,D04C-S28,11711687275972324145,28,D04C,CONTROL,1080364485313091703,6989550281425801118,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04C-S29,D04C,D,D04C-S29,4354161107732199298,29,D04C,CONTROL,958257433142140251,11054401464327553918,141,10000.0,1000,e5f42ad57ed559685fe3a9ac66ad8e81a900e5a49618e31a987bd05407b31e08
D04-S00,D04,D,D04C-S00,7266343386191483739,0,D04,TREATMENT,12089769011917694374,1988348648956568175,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S01,D04,D,D04C-S01,7327669731288643706,1,D04,TREATMENT,12962257606173152482,5324873478951682309,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S02,D04,D,D04C-S02,14021529625252821637,2,D04,TREATMENT,10111987247277390914,7444505376397852194,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S03,D04,D,D04C-S03,13015257401067502099,3,D04,TREATMENT,17270178139864731407,8641882922361671506,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S04,D04,D,D04C-S04,4888788266148067928,4,D04,TREATMENT,2317428014290689691,5004527360990479258,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S05,D04,D,D04C-S05,372686234733934361,5,D04,TREATMENT,4112462094266218956,12493455952218554452,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S06,D04,D,D04C-S06,8946841158517248766,6,D04,TREATMENT,18344430265889267866,3607112505366798910,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S07,D04,D,D04C-S07,9009703059525875822,7,D04,TREATMENT,17090463357186446524,16318870803467828902,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S08,D04,D,D04C-S08,13763262471769672163,8,D04,TREATMENT,16125149457169702369,9691583463255889012,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S09,D04,D,D04C-S09,11943450448932995834,9,D04,TREATMENT,17149423523499720600,14346439664770562953,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S10,D04,D,D04C-S10,383364110206706523,10,D04,TREATMENT,523302846518345112,15696728803483267094,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S11,D04,D,D04C-S11,7597450664324651830,11,D04,TREATMENT,7369064661370065246,5366810094079678820,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
D04-S12,D04,D,D04C-S12,7113020691504941419,12,D04,TREATMENT,8186838090085453911,15680718854683426966,141,10000.0,1000,794ce5d7ec26df7b60a9126bf8a6cd698fb57284cbe19469b853ee262414cb41
