time_s,H_effective,H_pipeline,H_useful_target
21.19000000000003,4000.0,4000.0,3200.0
21.19000000000003,4000.0,4000.0,3200.0
21.20250000000003,2400.0,2400.0,2800.0
21.20250000000003,2800.0,2800.0,3200.0
21.20250000000003,2800.0,2800.0,3200.0
21.20250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2800.0,2800.0,3200.0
21.25250000000003,2700.0,2700.0,3200.0
21.25250000000003,2700.0,2700.0,3200.0
21.25250000000003,2700.0,2700.0,3200.0
21.26500000000003,2700.0,2700.0,3200.0
21.269166666666695,1500.0,1500.0,2700.0
21.269166666666695,1500.0,1500.0,2700.0
21.269166666666695,1500.0,1500.0,2700.0
21.269166666666695,1500.0,1500.0,2700.0
21.32750000000003,1500.0,1500.0,2700.0
21.34000000000003,1100.0,1100.0,2300.0
21.37750000000003,1100.0,1100.0,2300.0
21.37750000000003,1100.0,1100.0,2300.0
21.37750000000003,1100.0,1100.0,2300.0
21.37750000000003,1100.0,1100.0,2300.0
21.40250000000003,300.0,300.0,1500.0
21.40250000000003,300.0,300.0,1500.0
21.40250000000003,300.0,300.0,1500.0
21.40250000000003,300.0,300.0,1500.0
21.50250000000003,300.0,300.0,1100.0
21.50250000000003,300.0,300.0,700.0
21.50250000000003,300.0,300.0,300.0
21.75250000000003,300.0,300.0,300.0
21.75250000000003,300.0,300.0,300.0
21.75250000000003,300.0,300.0,300.0
21.80250000000003,0.0,0.0,0.0
21.80250000000003,0.0,0.0,0.0
22.802500000000034,100.0,100.0,100.0
22.802500000000034,300.0,300.0,300.0
22.802500000000034,600.0,600.0,600.0
22.802500000000034,1000.0,1000.0,1000.0
22.802500000000034,1100.0,1100.0,1100.0
22.802500000000034,1300.0,1300.0,1300.0
22.802500000000034,1600.0,1600.0,1600.0
22.802500000000034,2000.0,2000.0,2000.0
22.802500000000034,2100.0,2100.0,2100.0
22.802500000000034,2300.0,2300.0,2300.0
22.802500000000034,2600.0,2600.0,2600.0
22.802500000000034,3000.0,3000.0,3000.0
22.802500000000034,3100.0,3100.0,3100.0
22.837500000000034,0.0,0.0,0.0
23.837500000000038,100.0,100.0,100.0
23.837500000000038,300.0,300.0,300.0
23.837500000000038,600.0,600.0,600.0
23.837500000000038,1000.0,1000.0,1000.0
23.837500000000038,1100.0,1100.0,1100.0
23.837500000000038,1300.0,1300.0,1300.0
23.837500000000038,1600.0,1600.0,1600.0
23.837500000000038,2000.0,2000.0,2000.0
23.837500000000038,2100.0,2100.0,2100.0
23.837500000000038,2300.0,2300.0,2300.0
23.837500000000038,2600.0,2600.0,2600.0
23.837500000000038,3000.0,3000.0,3000.0
23.837500000000038,3100.0,3100.0,3100.0
23.900000000000038,4000.0,4000.0,3200.0
23.900000000000038,4000.0,4000.0,3200.0
23.900000000000038,4000.0,4000.0,3200.0
23.900000000000038,4000.0,4000.0,3200.0
23.92083333333337,4000.0,4000.0,3200.0
23.92083333333337,4000.0,4000.0,3200.0
23.92083333333337,4000.0,4000.0,3200.0
23.92083333333337,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
23.962500000000038,4000.0,4000.0,3200.0
24.004166666666706,4000.0,4000.0,3200.0
24.004166666666706,4000.0,4000.0,3200.0
24.004166666666706,4000.0,4000.0,3200.0
24.004166666666706,4000.0,4000.0,3200.0
24.025000000000038,4000.0,4000.0,3200.0
24.025000000000038,4000.0,4000.0,3200.0
24.025000000000038,4000.0,4000.0,3200.0
24.025000000000038,4000.0,4000.0,3200.0
24.037500000000037,2400.0,2400.0,2800.0
24.037500000000037,2800.0,2800.0,3200.0
24.037500000000037,2800.0,2800.0,3200.0
24.037500000000037,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2800.0,2800.0,3200.0
24.087500000000038,2700.0,2700.0,3200.0
24.087500000000038,2700.0,2700.0,3200.0
24.087500000000038,2700.0,2700.0,3200.0
24.100000000000037,2700.0,2700.0,3200.0
24.104166666666703,1500.0,1500.0,2700.0
24.104166666666703,1500.0,1500.0,2700.0
24.104166666666703,1500.0,1500.0,2700.0
24.104166666666703,1500.0,1500.0,2700.0
24.162500000000037,1500.0,1500.0,2700.0
24.175000000000036,1100.0,1100.0,2300.0
24.212500000000038,1100.0,1100.0,2300.0
24.212500000000038,1100.0,1100.0,2300.0
24.212500000000038,1100.0,1100.0,2300.0
24.212500000000038,1100.0,1100.0,2300.0
24.237500000000036,300.0,300.0,1500.0
24.237500000000036,300.0,300.0,1500.0
24.237500000000036,300.0,300.0,1500.0
24.237500000000036,300.0,300.0,1500.0
24.337500000000038,300.0,300.0,1100.0
24.337500000000038,300.0,300.0,700.0
24.337500000000038,300.0,300.0,300.0
24.587500000000038,300.0,300.0,300.0
24.587500000000038,300.0,300.0,300.0
24.587500000000038,300.0,300.0,300.0
24.63750000000004,0.0,0.0,0.0
24.63750000000004,0.0,0.0,0.0
25.637500000000042,100.0,100.0,100.0
25.637500000000042,300.0,300.0,300.0
25.637500000000042,600.0,600.0,600.0
25.637500000000042,1000.0,1000.0,1000.0
25.637500000000042,1100.0,1100.0,1100.0
25.637500000000042,1300.0,1300.0,1300.0
25.637500000000042,1600.0,1600.0,1600.0
25.637500000000042,2000.0,2000.0,2000.0
25.637500000000042,2100.0,2100.0,2100.0
25.637500000000042,2300.0,2300.0,2300.0
25.637500000000042,2600.0,2600.0,2600.0
25.637500000000042,3000.0,3000.0,3000.0
25.637500000000042,3100.0,3100.0,3100.0
25.650833333333374,0.0,0.0,0.0
26.650833333333377,100.0,100.0,100.0
26.650833333333377,300.0,300.0,300.0
26.650833333333377,600.0,600.0,600.0
26.650833333333377,1000.0,1000.0,1000.0
26.650833333333377,1100.0,1100.0,1100.0
26.650833333333377,1300.0,1300.0,1300.0
26.650833333333377,1600.0,1600.0,1600.0
26.650833333333377,2000.0,2000.0,2000.0
26.650833333333377,2100.0,2100.0,2100.0
26.650833333333377,2300.0,2300.0,2300.0
26.650833333333377,2600.0,2600.0,2600.0
26.650833333333377,3000.0,3000.0,3000.0
26.650833333333377,3100.0,3100.0,3100.0
26.713333333333377,4000.0,4000.0,3200.0
26.713333333333377,4000.0,4000.0,3200.0
26.713333333333377,4000.0,4000.0,3200.0
26.713333333333377,4000.0,4000.0,3200.0
26.73416666666671,4000.0,4000.0,3200.0
26.73416666666671,4000.0,4000.0,3200.0
26.73416666666671,4000.0,4000.0,3200.0
26.73416666666671,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.775833333333377,4000.0,4000.0,3200.0
26.790833333333378,0.0,0.0,0.0
27.79083333333338,100.0,100.0,100.0
27.79083333333338,300.0,300.0,300.0
27.79083333333338,600.0,600.0,600.0
27.79083333333338,1000.0,1000.0,1000.0
27.79083333333338,1100.0,1100.0,1100.0
27.79083333333338,1300.0,1300.0,1300.0
27.79083333333338,1600.0,1600.0,1600.0
27.79083333333338,2000.0,2000.0,2000.0
27.79083333333338,2100.0,2100.0,2100.0
27.79083333333338,2300.0,2300.0,2300.0
27.79083333333338,2600.0,2600.0,2600.0
27.79083333333338,3000.0,3000.0,3000.0
27.79083333333338,3100.0,3100.0,3100.0
27.85333333333338,4000.0,4000.0,3200.0
27.85333333333338,4000.0,4000.0,3200.0
27.85333333333338,4000.0,4000.0,3200.0
27.85333333333338,4000.0,4000.0,3200.0
27.874166666666714,4000.0,4000.0,3200.0
27.874166666666714,4000.0,4000.0,3200.0
27.874166666666714,4000.0,4000.0,3200.0
27.874166666666714,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.91583333333338,4000.0,4000.0,3200.0
27.953333333333383,0.0,0.0,0.0
28.953333333333386,100.0,100.0,100.0
28.953333333333386,300.0,300.0,300.0
28.953333333333386,600.0,600.0,600.0
28.953333333333386,1000.0,1000.0,1000.0
28.953333333333386,1100.0,1100.0,1100.0
28.953333333333386,1300.0,1300.0,1300.0
28.953333333333386,1600.0,1600.0,1600.0
28.953333333333386,2000.0,2000.0,2000.0
28.953333333333386,2100.0,2100.0,2100.0
28.953333333333386,2300.0,2300.0,2300.0
28.953333333333386,2600.0,2600.0,2600.0
28.953333333333386,3000.0,3000.0,3000.0
28.953333333333386,3100.0,3100.0,3100.0
28.963333333333388,0.0,0.0,0.0
29.96333333333339,100.0,100.0,100.0
29.96333333333339,300.0,300.0,300.0
29.96333333333339,600.0,600.0,600.0
29.96333333333339,1000.0,1000.0,1000.0
29.96333333333339,1100.0,1100.0,1100.0
29.96333333333339,1300.0,1300.0,1300.0
29.96333333333339,1600.0,1600.0,1600.0
29.96333333333339,2000.0,2000.0,2000.0
29.96333333333339,2100.0,2100.0,2100.0
29.96333333333339,2300.0,2300.0,2300.0
29.96333333333339,2600.0,2600.0,2600.0
29.96333333333339,3000.0,3000.0,3000.0
29.96333333333339,3100.0,3100.0,3100.0
