run_id,scenario_id,role,engine,seed_class,seed_index,master_seed,controller_mode_configured,difficulty_configured,run_status,all_integrity_gates_pass,E_idle_kwh,E_power_null_kwh,absolute_reduction_kwh,relative_reduction,offline_residency_s,a1_continuous_control_kwh,rounds_executed,rounds_accepted,accepted_blocks_per_closed_round,zero_block_indicator,median_round_duration,mean_round_duration,p95_round_duration,unclosed_final_tail_s,static_floor_deficit_area_hash_s,activation_requests_seated,activation_requests_completed,activation_requests_cancelled,incomplete_activation_request_count,activations_per_closed_round,reassignments_per_closed_round,handoffs_per_closed_round,nonterminal_activation_request_count,first_valid_solution_count,rounds_exhausted,rounds_horizon_truncated,mining_node_count,standby_node_count,energy_kwh_active_hashing,energy_kwh_reserve_standby,total_physical_evaluations,unique_physical_evaluations,duplicate_physical_evaluations,post_round_evaluation_count,blocks_per_million_physical_evaluations,energy_per_accepted_block_kwh,duration_below_static_floor,static_floor_unattainable_count,duration_below_useful_floor,useful_floor_deficit_area,useful_floor_unattainable_count,H_useful_available_time_weighted,H_useful_target_time_weighted,coarse_repartition_count,coarse_reassignment_count,mean_coarse_chunk_size,minimum_coarse_chunk_size,maximum_coarse_chunk_size,donor_lineage_repartition_replay_count,duplicate_reassignment_prevented_count,nonterminal_coarse_request_count,coarse_requests_completed,reserve_wakes_rejected_no_useful_work,reserve_wakes_with_bound_work,reserve_wakes_completed_with_useful_work,reserve_wake_useful_completion_ratio,handoff_epoch_count,handoff_committed_count,handoff_completed_count,handoff_failed_count,handoff_cancelled_count,duplicate_handoff_prevented_count,nonterminal_handoff_epoch_count,single_reserve_requests_seated,single_reserve_requests_completed,single_reserve_requests_incomplete,reserve_wake_rejected_short_useful_window,reserve_wake_rejected_awake_receiver_available,reserve_wake_rejected_no_bound_work,controller_mode,breach_episode_count,breach_episode_recovered_count,episode_unattainable_count,activation_batches_seated,predictive_batches_seated,reactive_batches_seated,duplicate_activation_batch_prevented_count,prediction_decision_count,false_positive_wake_count,late_wake_count,maximum_H_pipeline,time_weighted_H_pipeline,maximum_energy_identity_residual_j,maximum_residency_partition_residual_s,duplicate_nonce_count,post_round_evaluation_record_count,post_round_evaluation_nonce_count,evaluation_missing_terminal_time_count,physical_frontier_rewind_count,work_reward_union_residual,nonterminal_lease_count,nonterminal_reassignment_request_count,adversarial_action_total,nonterminal_episode_count,live_batch_after_close_count,evaluation_ledger_entries,handoff_one_epoch_per_round,handoff_chunks_contiguous,handoff_union_equals_original_suffix,handoff_benefit_gate_strict,handoff_epochs_all_terminal,handoff_donor_never_in_ceded_chunk,one_reserve_wake_per_round,residency_PRIMARY_ACTIVE_HASHING_s,energy_PRIMARY_ACTIVE_HASHING_kwh,power_null_difference_PRIMARY_ACTIVE_HASHING_kwh,residency_PRIMARY_LOW_POWER_LISTEN_s,energy_PRIMARY_LOW_POWER_LISTEN_kwh,power_null_difference_PRIMARY_LOW_POWER_LISTEN_kwh,residency_RESERVE_STANDBY_s,energy_RESERVE_STANDBY_kwh,power_null_difference_RESERVE_STANDBY_kwh,residency_RESERVE_WAKING_s,energy_RESERVE_WAKING_kwh,power_null_difference_RESERVE_WAKING_kwh,residency_ACTIVATED_RESERVE_HASHING_s,energy_ACTIVATED_RESERVE_HASHING_kwh,power_null_difference_ACTIVATED_RESERVE_HASHING_kwh,residency_OFFLINE_s,energy_OFFLINE_kwh,power_null_difference_OFFLINE_kwh,residency_COORDINATION_AND_VERIFICATION_s,energy_COORDINATION_AND_VERIFICATION_kwh,power_null_difference_COORDINATION_AND_VERIFICATION_kwh,range_idle_energy_difference_kwh,reserve_standby_energy_difference_kwh,wake_energy_difference_kwh,activated_reserve_energy_kwh,total_low_power_state_difference_kwh,wall_clock_seconds,peak_rss_mb,config_sha256,engine_sha256,record_sha256
8u-W00_POW_POPULATION_MATCHED-s04,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,4,187227905406350399,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,289,226,0.7820069204152249,0,0.19499999999999318,1.0340455594002307,4.0,0.0,,,,,,,,,,226,63,1,20,0,0.03583333333333333,0.0,1453595,214315,1239280,0,155.47659423704678,0.00015855457227138643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6181178092956543,29.63671875,dd5914a128853f072bedfe37edf19505e526780509e5ab632f22131ef5c67b72,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,5e64a05f78f11f06399739d13b0fcc663f9f15fdb1f5029577363a3847046c17
8u-W00_POW_POPULATION_MATCHED-s05,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,5,2837434832014830297,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,320,257,0.803125,0,0.1870833333333337,0.9358020833333333,4.0,0.0,,,,,,,,,,257,63,1,20,0,0.03583333333333333,0.0,1446321,219763,1226558,0,177.6922273824414,0.00013942931258106357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7229318618774414,29.640625,77e17b095879cc429523975cf125672323e9b4a074816430128ac0ce904ab3e0,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,26a39fa2cc5de8d1d5edf9f944f9cba86b4b9989848d3ff5cdfc5b7c22f2cd03
8u-W00_POW_POPULATION_MATCHED-s06,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,6,11348986123437513146,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,313,253,0.8083067092651757,0,0.19500000000000028,0.9534504792332269,4.0,0.0,,,,,,,,,,253,60,1,20,0,0.03583333333333333,0.0,1444626,232031,1212595,0,175.13183342955202,0.00014163372859025034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6789846420288086,29.64453125,a6baa9b2d2ec220b526f1320c8576df9cafa65f1c003579d031e308276267812,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,c39b20824a22c8fd36723d84ca9cbdbd7a149190b827845b9cb0b0d41cd69153
8u-W00_POW_POPULATION_MATCHED-s07,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,7,8891096340742217912,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,306,243,0.7941176470588235,0,0.173333333333332,0.9800789760348583,4.0,0.0,,,,,,,,,,243,63,1,20,0,0.03583333333333333,0.0,1450835,215084,1235751,0,167.48975589918908,0.00014746227709190672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6998105049133301,29.64453125,d6b22fe7e8e439b9213d39aefce89c0e0efac683055b54092b06b1ba8da07ade,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,463569e6d5c7dcbfe393a4279d30a78e2d28bdfbd1233600d37a31491e59cb21
8u-W00_POW_POPULATION_MATCHED-s08,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,8,11679691160171143853,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,329,268,0.8145896656534954,0,0.17000000000001592,0.9007776089159069,4.0,0.0,,,,,,,,,,268,61,1,20,0,0.03583333333333333,0.0,1444499,221439,1223060,0,185.5314541581545,0.00013370646766169155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7244443893432617,29.64453125,39fa4216da507a181455470b4633fba4240c30e600a847848cd0a1b109a2ef90,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,ab48d7bb59846c8ebf128f9f8d920372f3f591f38215c1b3e05c7f09acc44f41
8u-W00_POW_POPULATION_MATCHED-s09,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,9,14213658195682683475,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,359,300,0.8356545961002786,0,0.16666666666668561,0.827966573816156,4.0,0.0,,,,,,,,,,300,59,1,20,0,0.03583333333333333,0.0,1438130,237784,1200346,0,208.60422910307136,0.00011944444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8040280342102051,29.6484375,bdc587be36abe2c8fc0344b6a1406460fb91ad9b3d5890faaccb8194424c119a,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,9f02eaa132c751dbe5c60f3de92266ac0c3e74203de48a3b57badebaf1f42db0
8u-W00_POW_POPULATION_MATCHED-s10,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,10,14846254136064279593,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,313,250,0.7987220447284346,0,0.18500000000000227,0.9575559105431309,4.0,0.0,,,,,,,,,,250,63,1,20,0,0.03583333333333333,0.0,1446290,216319,1229971,0,172.8560662107876,0.00014333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7813756465911865,29.65234375,3c45b2925ebb1f843bc7fd7fb05e613875b063c7f5c8d1a78b942d999c12839a,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,ddac111e17cd7e33eb20c45c7eb3ba1e6788577c05ef1f86b0f1c2fb4e6ceb4d
8u-W00_POW_POPULATION_MATCHED-s11,W00_POW_POPULATION_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,11,13947008554506819547,MATCHED_POW,1000,COMPLETED,True,0.035833333333333335,,,,0.0,,275,212,0.7709090909090909,0,0.20999999999997954,1.0837030303030302,4.0,0.0,,,,,,,,,,212,63,1,20,0,0.03583333333333333,0.0,1454792,205765,1249027,0,145.72529956172428,0.0001690251572327044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5977404117584229,29.65234375,8c0e6f0e8036af200eb1950b94fbba059c3fd4c6d303f9fb7834c9f252feeacb,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,c3849106fea5cee40d555c6ebac17c102aad3b0b74926a4eb96ea55f87956780
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s00,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,0,7109416645113272217,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,321,263,0.8193146417445483,0,0.20999999999999375,0.9342705088265835,4.0,0.0,,,,,,,,,,263,58,1,16,4,0.02866666666666667,0.0007166666666666667,1155037,222534,932503,0,227.69833347329998,0.00011172370088719899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7020113468170166,29.65234375,12d91fe0ce1da6b84cd5c6b28912211f7dd4bf8bc8bdbcefad07c50ff2af375f,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,a11affcce198f368e60a835fefe093fe574cab396cdbbdc50e114216fcd8484e
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s01,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,1,4722781561396008364,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,287,226,0.7874564459930313,0,0.22333333333333627,1.039843205574913,4.0,0.0,,,,,,,,,,226,61,1,16,4,0.02866666666666667,0.0007166666666666667,1159822,207101,952721,0,194.8574867522775,0.00013001474926253688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6209354400634766,29.65625,e3846d38904d76430381c94f3abe8d1ee6e06ceedaeb7983cf66ee04914dcebc,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,2ae9dc78ae136631ed8001ef0017051c7b7353e2e3f1865e99c52e0c21ee8c5a
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s02,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,2,11057767727017621422,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,297,238,0.8013468013468014,0,0.21250000000000568,1.003462401795735,4.0,0.0,,,,,,,,,,238,59,1,16,4,0.02866666666666667,0.0007166666666666667,1158278,216836,941442,0,205.477441512314,0.00012345938375350141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61094069480896,29.65625,fdd1613691abcdc97580162635d27d3667bd162c5253c476ea8ff7808d4a8c65,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,128ffdc0138702946b01cf293a3a710cb281be2f9c1faa476993852661ca927f
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s03,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,3,178241383409361824,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,286,225,0.7867132867132867,0,0.23749999999999716,1.040305944055944,4.0,0.0,,,,,,,,,,225,61,1,16,4,0.02866666666666667,0.0007166666666666667,1161951,208291,953660,0,193.6398350704978,0.0001305925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6569311618804932,29.65625,07a24c3efe4d019d6b1bb7cca333c5956239aaddb76ff5865bc9fdccc6782dd4,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,5469cff5fad6e50dd9129f6857f2d152d6ffe35cb5244a9d7da1def18c3e676e
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s04,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,4,187227905406350399,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,267,207,0.7752808988764045,0,0.27000000000001023,1.1088014981273409,4.0,0.0,,,,,,,,,,207,60,1,16,4,0.02866666666666667,0.0007166666666666667,1164183,209372,954811,0,177.80709733778968,0.00014194847020933978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5756964683532715,29.66015625,d36e8f1268f27e7cec2c151da7494e63a500e68cc3f04f722273badf474bf2fa,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,86f6c083b354e83f7e8b5a3783913838789078ee07c59bac446ad528be7df39c
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s05,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,5,2837434832014830297,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,311,250,0.8038585209003215,0,0.2224999999999966,0.9611468381564845,4.0,0.0,,,,,,,,,,250,61,1,16,4,0.02866666666666667,0.0007166666666666667,1157745,214623,943122,0,215.9370154913215,0.00011753333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654552698135376,29.66015625,37498bc5cd91552a8e88127c82eb469a52d480684e1601af823b9044e9512cf9,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,96d4c5a5b7b64e1d7b65f4d0669eaea1495202366cc8c883c6404fac4a80025b
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s06,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,6,11348986123437513146,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,307,250,0.8143322475570033,0,0.2400000000000091,0.9722366992399566,4.0,0.0,,,,,,,,,,250,57,1,16,4,0.02866666666666667,0.0007166666666666667,1156072,230940,925132,0,216.24950695112415,0.00011753333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6467502117156982,29.66015625,bb8651330f45eeac594f3f837d460d8e8a2c398b59892d709c20fa7e12714c59,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,bbe74c64b96f0e6fa45efd9a74e4140036ff4993e075e8af21a772d7aa226543
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s07,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,7,8891096340742217912,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,301,241,0.8006644518272426,0,0.22999999999999865,0.9962043189368771,4.0,0.0,,,,,,,,,,241,60,1,16,4,0.02866666666666667,0.0007166666666666667,1161564,215651,945913,0,207.47888192127166,0.0001219225449515906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6116876602172852,29.66015625,0514d98ae5c47045beeaf04c5250e2548805305aa48b6c16a8db73c0aa5f71a4,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,3c1ff6384ff977a7e6e7ec1a67e482a6a0fe0efcff3fac71ab1538aaf49f81de
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s08,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,8,11679691160171143853,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,317,259,0.8170347003154574,0,0.21666666666664014,0.933769716088328,4.0,0.0,,,,,,,,,,259,58,1,16,4,0.02866666666666667,0.0007166666666666667,1155611,221051,934560,0,224.1238617493257,0.00011344916344916346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6836159229278564,29.66015625,86d40f80c5887d7a2a9732fa526e4b2309ea811ca998ec41598f0698a46199cc,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,f6d1106631875b2b241485b9d49fa3a3a5ff143b17623ac7749b4f714bc327cc
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s09,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,9,14213658195682683475,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,350,294,0.84,0,0.18500000000000227,0.8469000000000001,4.0,0.0,,,,,,,,,,294,56,1,16,4,0.02866666666666667,0.0007166666666666667,1150737,232219,918518,0,255.48843914812858,9.994331065759637e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7986476421356201,29.66015625,03e507000bb1b3cad92be81a7661948fa0cde95a9070352d255625feac855d6a,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,5df79dc8917657bad37aecc6327fc36bca1ea98e3ac616f7e65db8892bfbbad4
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s10,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,10,14846254136064279593,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,305,244,0.8,0,0.20499999999998408,0.978139344262295,4.0,0.0,,,,,,,,,,244,61,1,16,4,0.02866666666666667,0.0007166666666666667,1157383,213737,943646,0,210.82044578156064,0.00012042349726775957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6535763740539551,29.66015625,c87aa9ac7de63a5bfa63d81acd0d3aa119ea52ee1c167d085a7b4d6f2e8fab68,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,20675cf984c677f77bfc264df45bbca629648499408bb038e1e7b0c672c5d34b
8u-W01_POW_ACTIVE_CAPACITY_MATCHED-s11,W01_POW_ACTIVE_CAPACITY_MATCHED,CONFIRMATORY_POW_CONTROL,MATCHED_POW,CONFIRMATORY_8U,11,13947008554506819547,MATCHED_POW,1000,COMPLETED,True,0.029383333333333334,,,,0.0,,266,204,0.7669172932330827,0,0.24583333333333002,1.1264191729323307,4.0,0.0,,,,,,,,,,204,62,1,16,4,0.02866666666666667,0.0007166666666666667,1164356,201930,962426,0,175.20414718522514,0.0001440359477124183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4551915228366852e-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5724954605102539,29.66015625,ee63e166c9525ce896a38b5c03f80e12567d81ee5e5e7354954df9dfe55a9258,66cda7be55442ca38119abe893fb23c8ef9f8ff0e2db3dd21e83513d6d7988e1,6992f3303bbd2bafa034551efde40fe0e7065b6b516ee2805f752c3cc0368301
