run_id,pow_run_id,N,seed,seed_index,alpha,alpha_label,P_active_W_per_miner,P_low_W_per_miner,PoW_energy_J,PoW_energy_kWh,PoCol_energy_J,PoCol_energy_kWh,PoCol_active_energy_kWh,PoCol_low_power_energy_kWh,paired_energy_difference_kWh,paired_energy_saving_fraction,PoW_energy_per_accepted_block_kWh,PoCol_energy_per_accepted_block_kWh,PoW_energy_per_closed_round_kWh,PoCol_energy_per_closed_round_kWh,PoW_accepted_blocks,PoCol_accepted_blocks,block_retention,PoW_median_block_interval,PoCol_median_block_interval,latency_ratio,low_power_fraction,active_miner_seconds,low_power_miner_seconds,alpha_case
8X_N100_POCOL_seed029,8X_N100_POW_seed029,100,5719031026733889488,29,0.1,LP10,3510.0,351.0,3510000000.0,975.0,3505560426.881348,973.766785244819,973.6297613831322,0.13702386168681413,-1.2332147551810522,0.0012648356463395016,54.166666666666664,54.09815473582327,54.166666666666664,54.09815473582327,18,18,1.0,446.5940465848348,446.5940465848348,1.0,0.0014053729403775807,998594.6270596227,1405.3729403775808,LP10
8X_N100_POCOL_seed029,8X_N100_POW_seed029,100,5719031026733889488,29,0.25,LP25,3510.0,877.5,3510000000.0,975.0,3506300355.734457,973.9723210373492,973.6297613831322,0.3425596542170353,-1.027678962650839,0.0010540297052828995,54.166666666666664,54.109573390963845,54.166666666666664,54.109573390963845,18,18,1.0,446.5940465848348,446.5940465848348,1.0,0.0014053729403775807,998594.6270596227,1405.3729403775808,LP25
8X_N100_POCOL_seed029,8X_N100_POW_seed029,100,5719031026733889488,29,0.5,LP50,3510.0,1755.0,3510000000.0,975.0,3507533570.4896383,974.3148806915663,973.6297613831322,0.6851193084340707,-0.685119308433741,0.0007026864701884517,54.166666666666664,54.128604482864795,54.166666666666664,54.128604482864795,18,18,1.0,446.5940465848348,446.5940465848348,1.0,0.0014053729403775807,998594.6270596227,1405.3729403775808,LP50
8X_N100_POCOL_seed030,8X_N100_POW_seed030,100,1452385983224652643,30,0.0,LP0,3510.0,0.0,3510000000.0,975.0,3502237430.918334,972.8437308106484,972.8437308106484,0.0,-2.156269189351633,0.00221155814292473,48.75,48.64218654053242,48.75,48.64218654053242,20,20,1.0,242.27887379979902,242.27887379979902,1.0,0.002211558142924866,997788.4418570752,2211.558142924866,LP0
8X_N100_POCOL_seed030,8X_N100_POW_seed030,100,1452385983224652643,30,0.1,LP10,3510.0,351.0,3510000000.0,975.0,3503013687.8265004,973.0593577295834,972.8437308106484,0.21562691893517444,-1.9406422704165607,0.001990402328632346,48.75,48.652967886479175,48.75,48.652967886479175,20,20,1.0,242.27887379979902,242.27887379979902,1.0,0.002211558142924866,997788.4418570752,2211.558142924866,LP10
8X_N100_POCOL_seed030,8X_N100_POW_seed030,100,1452385983224652643,30,0.25,LP25,3510.0,877.5,3510000000.0,975.0,3504178073.1887507,973.3827981079863,972.8437308106484,0.5390672973379361,-1.617201892013668,0.0016586686071935475,48.75,48.66913990539932,48.75,48.66913990539932,20,20,1.0,242.27887379979902,242.27887379979902,1.0,0.002211558142924866,997788.4418570752,2211.558142924866,LP25
8X_N100_POCOL_seed030,8X_N100_POW_seed030,100,1452385983224652643,30,0.5,LP50,3510.0,1755.0,3510000000.0,975.0,3506118715.459167,973.9218654053242,972.8437308106484,1.0781345946758722,-1.0781345946758165,0.001105779071462365,48.75,48.69609327026621,48.75,48.69609327026621,20,20,1.0,242.27887379979902,242.27887379979902,1.0,0.002211558142924866,997788.4418570752,2211.558142924866,LP50
8X_N200_POCOL_seed001,8X_N200_POW_seed001,200,5276648305985929199,1,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7007668434.091595,1946.574565025443,1946.574565025443,0.0,-3.4254349745569925,0.0017566333202856388,81.25,81.10727354272679,81.25,81.10727354272679,24,24,1.0,356.0105614270467,356.0105614270467,1.0,0.001756633320286051,1996486.7333594288,3513.266640572102,LP0
8X_N200_POCOL_seed001,8X_N200_POW_seed001,200,5276648305985929199,1,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7008901590.682435,1946.9171085228986,1946.574565025443,0.34254349745577994,-3.0828914771013842,0.001580969988257075,81.25,81.1215461884541,81.25,81.1215461884541,24,24,1.0,356.0105614270467,356.0105614270467,1.0,0.001756633320286051,1996486.7333594288,3513.266640572102,LP10
8X_N200_POCOL_seed001,8X_N200_POW_seed001,200,5276648305985929199,1,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7010751325.568697,1947.4309237690825,1946.574565025443,0.8563587436394499,-2.569076230917517,0.0013174749902140626,81.25,81.14295515704511,81.25,81.14295515704511,24,24,1.0,356.0105614270467,356.0105614270467,1.0,0.001756633320286051,1996486.7333594288,3513.266640572102,LP25
8X_N200_POCOL_seed001,8X_N200_POW_seed001,200,5276648305985929199,1,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7013834217.045798,1948.2872825127217,1946.574565025443,1.7127174872788997,-1.712717487278269,0.0008783166601427084,81.25,81.1786367713634,81.25,81.1786367713634,24,24,1.0,356.0105614270467,356.0105614270467,1.0,0.001756633320286051,1996486.7333594288,3513.266640572102,LP50
8X_N200_POCOL_seed002,8X_N200_POW_seed002,200,628757264142989241,2,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7004331105.985463,1945.6475294404065,1945.6475294404065,0.0,-4.352470559593485,0.002232036184406927,121.875,121.60297059002541,121.875,121.60297059002541,16,16,1.0,326.00177260332237,326.00177260332237,1.0,0.0022320361844068203,1995535.927631186,4464.07236881364,LP0
8X_N200_POCOL_seed002,8X_N200_POW_seed002,200,628757264142989241,2,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7005897995.386917,1946.0827764963658,1945.6475294404065,0.4352470559593299,-3.9172235036342045,0.00200883256596629,121.875,121.63017353102286,121.875,121.63017353102286,16,16,1.0,326.00177260332237,326.00177260332237,1.0,0.0022320361844068203,1995535.927631186,4464.07236881364,LP10
8X_N200_POCOL_seed002,8X_N200_POW_seed002,200,628757264142989241,2,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7008248329.489097,1946.7356470803047,1945.6475294404065,1.0881176398983248,-3.264352919695284,0.001674027138305223,121.875,121.67097794251904,121.875,121.67097794251904,16,16,1.0,326.00177260332237,326.00177260332237,1.0,0.0022320361844068203,1995535.927631186,4464.07236881364,LP25
8X_N200_POCOL_seed002,8X_N200_POW_seed002,200,628757264142989241,2,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7012165552.992731,1947.8237647202031,1945.6475294404065,2.1762352797966495,-2.176235279796856,0.001116018092203519,121.875,121.7389852950127,121.875,121.7389852950127,16,16,1.0,326.00177260332237,326.00177260332237,1.0,0.0022320361844068203,1995535.927631186,4464.07236881364,LP50
8X_N200_POCOL_seed003,8X_N200_POW_seed003,200,5212820311653467928,3,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7000783606.421476,1944.6621128948545,1944.6621128948545,0.0,-5.337887105145455,0.002737378002638735,177.27272727272728,176.78746480862313,177.27272727272728,176.78746480862313,11,11,1.0,858.2303730450458,861.3616657017101,1.0036485456061808,0.0027373780026389723,1994525.2439947226,5474.7560052779445,LP0
8X_N200_POCOL_seed003,8X_N200_POW_seed003,200,5212820311653467928,3,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7002705245.779329,1945.1959016053693,1944.6621128948545,0.5337887105145996,-4.804098394630728,0.0024636402023747728,177.27272727272728,176.83599105503356,177.27272727272728,176.83599105503356,11,11,1.0,858.2303730450458,861.3616657017101,1.0036485456061808,0.0027373780026389723,1994525.2439947226,5474.7560052779445,LP10
8X_N200_POCOL_seed003,8X_N200_POW_seed003,200,5212820311653467928,3,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7005587704.816108,1945.9965846711411,1944.6621128948545,1.3344717762864988,-4.003415328858864,0.0020530335019789403,177.27272727272728,176.9087804246492,177.27272727272728,176.9087804246492,11,11,1.0,858.2303730450458,861.3616657017101,1.0036485456061808,0.0027373780026389723,1994525.2439947226,5474.7560052779445,LP25
8X_N200_POCOL_seed003,8X_N200_POW_seed003,200,5212820311653467928,3,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7010391803.210739,1947.3310564474275,1944.6621128948545,2.6689435525729976,-2.6689435525725003,0.0013686890013192565,177.27272727272728,177.03009604067523,177.27272727272728,177.03009604067523,11,11,1.0,858.2303730450458,861.3616657017101,1.0036485456061808,0.0027373780026389723,1994525.2439947226,5474.7560052779445,LP50
8X_N200_POCOL_seed004,8X_N200_POW_seed004,200,1493634387465783589,4,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,6997929221.239849,1943.8692281221804,1943.8692281221804,0.0,-6.130771877819598,0.003143985578369035,325.0,323.9782046870301,325.0,323.9782046870301,6,6,1.0,460.68504307711737,462.2770015033102,1.0034556329755346,0.0031439855783688274,1993712.0288432618,6287.971156737654,LP0
8X_N200_POCOL_seed004,8X_N200_POW_seed004,200,1493634387465783589,4,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7000136299.115864,1944.4823053099622,1943.8692281221804,0.6130771877819213,-5.5176946900378425,0.002829587020532265,325.0,324.080384218327,325.0,324.080384218327,6,6,1.0,460.68504307711737,462.2770015033102,1.0034556329755346,0.0031439855783688274,1993712.0288432618,6287.971156737654,LP10
8X_N200_POCOL_seed004,8X_N200_POW_seed004,200,1493634387465783589,4,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7003446915.929887,1945.4019210916351,1943.8692281221804,1.5326929694548033,-4.598078908364869,0.002357989183776832,325.0,324.2336535152725,325.0,324.2336535152725,6,6,1.0,460.68504307711737,462.2770015033102,1.0034556329755346,0.0031439855783688274,1993712.0288432618,6287.971156737654,LP25
8X_N200_POCOL_seed004,8X_N200_POW_seed004,200,1493634387465783589,4,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7008964610.619924,1946.9346140610899,1943.8692281221804,3.0653859389096065,-3.06538593891014,0.0015719927891847396,325.0,324.48910234351496,325.0,324.48910234351496,6,6,1.0,460.68504307711737,462.2770015033102,1.0034556329755346,0.0031439855783688274,1993712.0288432618,6287.971156737654,LP50
8X_N200_POCOL_seed005,8X_N200_POW_seed005,200,349906842534328690,5,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7002830691.398723,1945.2307476107562,1945.2307476107562,0.0,-4.769252389243775,0.002445770456022456,121.875,121.57692172567226,121.875,121.57692172567226,16,16,1.0,339.44897219927293,339.44897219927293,1.0,0.0024457704560222754,1995108.459087955,4891.540912044551,LP0
8X_N200_POCOL_seed005,8X_N200_POW_seed005,200,349906842534328690,5,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7004547622.25885,1945.7076728496806,1945.2307476107562,0.47692523892434374,-4.292327150319352,0.0022011934104201325,121.875,121.60672955310504,121.875,121.60672955310504,16,16,1.0,339.44897219927293,339.44897219927293,1.0,0.0024457704560222754,1995108.459087955,4891.540912044551,LP10
8X_N200_POCOL_seed005,8X_N200_POW_seed005,200,349906842534328690,5,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7007123018.549042,1946.4230607080672,1945.2307476107562,1.1923130973108593,-3.576939291932831,0.0018343278420168696,121.875,121.6514412942542,121.875,121.6514412942542,16,16,1.0,339.44897219927293,339.44897219927293,1.0,0.0024457704560222754,1995108.459087955,4891.540912044551,LP25
8X_N200_POCOL_seed005,8X_N200_POW_seed005,200,349906842534328690,5,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7011415345.699361,1947.615373805378,1945.2307476107562,2.3846261946217187,-2.3846261946218874,0.0012228852280111724,121.875,121.72596086283613,121.875,121.72596086283613,16,16,1.0,339.44897219927293,339.44897219927293,1.0,0.0024457704560222754,1995108.459087955,4891.540912044551,LP50
8X_N200_POCOL_seed006,8X_N200_POW_seed006,200,2558760955731327512,6,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7008863336.793095,1946.9064824425263,1946.9064824425263,0.0,-3.0935175574736604,0.0015864192602429439,92.85714285714286,92.70983249726316,92.85714285714286,92.70983249726316,21,21,1.0,270.8033399410763,270.8033399410763,1.0,0.001586419260243343,1996827.161479514,3172.8385204866863,LP0
8X_N200_POCOL_seed006,8X_N200_POW_seed006,200,2558760955731327512,6,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7009977003.113786,1947.2158341982738,1946.9064824425263,0.30935175574745194,-2.7841658017262034,0.0014277773342186162,92.85714285714286,92.72456353325113,92.85714285714286,92.72456353325113,21,21,1.0,270.8033399410763,270.8033399410763,1.0,0.001586419260243343,1996827.161479514,3172.8385204866863,LP10
8X_N200_POCOL_seed006,8X_N200_POW_seed006,200,2558760955731327512,6,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7011647502.594822,1947.6798618318949,1946.9064824425263,0.7733793893686298,-2.3201381681051316,0.0011898144451820691,92.85714285714286,92.7466600872331,92.85714285714286,92.7466600872331,21,21,1.0,270.8033399410763,270.8033399410763,1.0,0.001586419260243343,1996827.161479514,3172.8385204866863,LP25
8X_N200_POCOL_seed006,8X_N200_POW_seed006,200,2558760955731327512,6,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7014431668.396549,1948.4532412212636,1946.9064824425263,1.5467587787372596,-1.5467587787363755,0.0007932096301211944,92.85714285714286,92.78348767720303,92.85714285714286,92.78348767720303,21,21,1.0,270.8033399410763,270.8033399410763,1.0,0.001586419260243343,1996827.161479514,3172.8385204866863,LP50
8X_N200_POCOL_seed007,8X_N200_POW_seed007,200,7890926658382884983,7,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,6999678262.905896,1944.3550730294155,1944.3550730294155,0.0,-5.644926970584493,0.0028948343438894852,162.5,162.02958941911797,162.5,162.02958941911797,12,12,1.0,596.9718558425319,598.255428955565,1.002150140078583,0.002894834343889059,1994210.3313122212,5789.668687778118,LP0
8X_N200_POCOL_seed007,8X_N200_POW_seed007,200,7890926658382884983,7,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7001710436.615306,1944.9195657264738,1944.3550730294155,0.5644926970583665,-5.08043427352618,0.0026053509095006477,162.5,162.07663047720615,162.5,162.07663047720615,12,12,1.0,596.9718558425319,598.255428955565,1.002150140078583,0.002894834343889059,1994210.3313122212,5789.668687778118,LP10
8X_N200_POCOL_seed007,8X_N200_POW_seed007,200,7890926658382884983,7,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7004758697.179421,1945.7663047720614,1944.3550730294155,1.4112317426459162,-4.233695227938597,0.002171125757917225,162.5,162.14719206433844,162.5,162.14719206433844,12,12,1.0,596.9718558425319,598.255428955565,1.002150140078583,0.002894834343889059,1994210.3313122212,5789.668687778118,LP25
8X_N200_POCOL_seed007,8X_N200_POW_seed007,200,7890926658382884983,7,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7009839131.452947,1947.1775365147073,1944.3550730294155,2.8224634852918324,-2.822463485292701,0.0014474171719449647,162.5,162.26479470955894,162.5,162.26479470955894,12,12,1.0,596.9718558425319,598.255428955565,1.002150140078583,0.002894834343889059,1994210.3313122212,5789.668687778118,LP50
8X_N200_POCOL_seed008,8X_N200_POW_seed008,200,3687042657521687600,8,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7000904752.513138,1944.6957645869827,1944.6957645869827,0.0,-5.304235413017295,0.002720120724624242,177.27272727272728,176.79052405336208,177.27272727272728,176.79052405336208,11,11,1.0,578.0066444814129,578.0066444814129,1.0,0.002720120724624244,1994559.7585507515,5440.241449248489,LP0
8X_N200_POCOL_seed008,8X_N200_POW_seed008,200,3687042657521687600,8,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7002814277.261824,1945.2261881282843,1944.6957645869827,0.5304235413017276,-4.7738118717156794,0.00244810865216194,177.27272727272728,176.83874437529857,177.27272727272728,176.83874437529857,11,11,1.0,578.0066444814129,578.0066444814129,1.0,0.002720120724624244,1994559.7585507515,5440.241449248489,LP10
8X_N200_POCOL_seed008,8X_N200_POW_seed008,200,3687042657521687600,8,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7005678564.384853,1946.021823440237,1944.6957645869827,1.326058853254319,-3.9781765597629146,0.0020400905434682093,177.27272727272728,176.91107485820336,177.27272727272728,176.91107485820336,11,11,1.0,578.0066444814129,578.0066444814129,1.0,0.002720120724624244,1994559.7585507515,5440.241449248489,LP25
8X_N200_POCOL_seed008,8X_N200_POW_seed008,200,3687042657521687600,8,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7010452376.256569,1947.3478822934915,1944.6957645869827,2.652117706508638,-2.652117706508534,0.0013600603623120655,177.27272727272728,177.03162566304468,177.27272727272728,177.03162566304468,11,11,1.0,578.0066444814129,578.0066444814129,1.0,0.002720120724624244,1994559.7585507515,5440.241449248489,LP50
8X_N200_POCOL_seed009,8X_N200_POW_seed009,200,5165136745342788261,9,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7001342461.92382,1944.8173505343943,1944.8173505343943,0.0,-5.182649465605664,0.002657768956720874,130.0,129.65449003562628,130.0,129.65449003562628,15,15,1.0,268.97915223957904,268.97915223957904,1.0,0.00265776895672039,1994684.4620865583,5315.53791344078,LP0
8X_N200_POCOL_seed009,8X_N200_POW_seed009,200,5165136745342788261,9,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7003208215.731438,1945.3356154809549,1944.8173505343943,0.5182649465604761,-4.664384519045143,0.0023919920610487866,130.0,129.68904103206367,130.0,129.68904103206367,15,15,1.0,268.97915223957904,268.97915223957904,1.0,0.00265776895672039,1994684.4620865583,5315.53791344078,LP10
8X_N200_POCOL_seed009,8X_N200_POW_seed009,200,5165136745342788261,9,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7006006846.442863,1946.1130129007954,1944.8173505343943,1.2956623664011901,-3.886987099204589,0.001993326717540822,130.0,129.74086752671968,130.0,129.74086752671968,15,15,1.0,268.97915223957904,268.97915223957904,1.0,0.00265776895672039,1994684.4620865583,5315.53791344078,LP25
8X_N200_POCOL_seed009,8X_N200_POW_seed009,200,5165136745342788261,9,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7010671230.961908,1947.4086752671967,1944.8173505343943,2.5913247328023803,-2.5913247328032867,0.001328884478360659,130.0,129.8272450178131,130.0,129.8272450178131,15,15,1.0,268.97915223957904,268.97915223957904,1.0,0.00265776895672039,1994684.4620865583,5315.53791344078,LP50
8X_N200_POCOL_seed010,8X_N200_POW_seed010,200,3156971904625785319,10,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7005825516.721076,1946.0626435336321,1946.0626435336321,0.0,-3.9373564663678735,0.002019157162239882,108.33333333333333,108.114591307424,108.33333333333333,108.114591307424,18,18,1.0,277.5766052348331,277.5766052348331,1.0,0.002019157162239411,1995961.6856755202,4038.3143244788216,LP0
8X_N200_POCOL_seed010,8X_N200_POW_seed010,200,3156971904625785319,10,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7007242965.048968,1946.4563791802689,1946.0626435336321,0.39373564663668514,-3.5436208197311316,0.0018172414460159159,108.33333333333333,108.13646551001494,108.33333333333333,108.13646551001494,18,18,1.0,277.5766052348331,277.5766052348331,1.0,0.002019157162239411,1995961.6856755202,4038.3143244788216,LP10
8X_N200_POCOL_seed010,8X_N200_POW_seed010,200,3156971904625785319,10,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7009369137.540806,1947.0469826502238,1946.0626435336321,0.9843391165917127,-2.953017349776246,0.0015143678716801334,108.33333333333333,108.16927681390132,108.33333333333333,108.16927681390132,18,18,1.0,277.5766052348331,277.5766052348331,1.0,0.002019157162239411,1995961.6856755202,4038.3143244788216,LP25
8X_N200_POCOL_seed010,8X_N200_POW_seed010,200,3156971904625785319,10,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7012912758.360537,1948.0313217668156,1946.0626435336321,1.9686782331834254,-1.9686782331843915,0.001009578581120163,108.33333333333333,108.22396232037865,108.33333333333333,108.22396232037865,18,18,1.0,277.5766052348331,277.5766052348331,1.0,0.002019157162239411,1995961.6856755202,4038.3143244788216,LP50
8X_N200_POCOL_seed011,8X_N200_POW_seed011,200,8079052055583561862,11,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,6999522356.969256,1944.3117658247934,1944.3117658247934,0.0,-5.688234175206617,0.0029170431667726593,195.0,194.43117658247934,195.0,194.43117658247934,10,10,1.0,819.6196638430629,821.0839546822326,1.0017865491809992,0.0029170431667724997,1994165.9136664548,5834.086333544999,LP0
8X_N200_POCOL_seed011,8X_N200_POW_seed011,200,8079052055583561862,11,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7001570121.27233,1944.880589242314,1944.3117658247934,0.5688234175206374,-5.119410757685955,0.0026253388500954156,195.0,194.4880589242314,195.0,194.4880589242314,10,10,1.0,819.6196638430629,821.0839546822326,1.0017865491809992,0.0029170431667724997,1994165.9136664548,5834.086333544999,LP10
8X_N200_POCOL_seed011,8X_N200_POW_seed011,200,8079052055583561862,11,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7004641767.726942,1945.733824368595,1944.3117658247934,1.4220585438015936,-4.266175631405076,0.00218778237507955,195.0,194.5733824368595,195.0,194.5733824368595,10,10,1.0,819.6196638430629,821.0839546822326,1.0017865491809992,0.0029170431667724997,1994165.9136664548,5834.086333544999,LP25
8X_N200_POCOL_seed011,8X_N200_POW_seed011,200,8079052055583561862,11,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7009761178.484628,1947.1558829123967,1944.3117658247934,2.844117087603187,-2.8441170876033084,0.0014585215833863296,195.0,194.71558829123967,195.0,194.71558829123967,10,10,1.0,819.6196638430629,821.0839546822326,1.0017865491809992,0.0029170431667724997,1994165.9136664548,5834.086333544999,LP50
8X_N200_POCOL_seed012,8X_N200_POW_seed012,200,1478038051582526088,12,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7004766646.432803,1945.7685128980008,1945.7685128980008,0.0,-4.231487101999164,0.0021699933856406117,150.0,149.67450099215392,150.0,149.67450099215392,13,13,1.0,403.393889351079,403.393889351079,1.0,0.0021699933856401663,1995660.013228719,4339.9867712803325,LP0
8X_N200_POCOL_seed012,8X_N200_POW_seed012,200,1478038051582526088,12,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7006289981.789522,1946.1916616082005,1945.7685128980008,0.4231487101998324,-3.8083383917994524,0.001952994047076606,150.0,149.7070508929385,150.0,149.7070508929385,13,13,1.0,403.393889351079,403.393889351079,1.0,0.0021699933856401663,1995660.013228719,4339.9867712803325,LP10
8X_N200_POCOL_seed012,8X_N200_POW_seed012,200,1478038051582526088,12,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7008574984.824601,1946.8263846735003,1945.7685128980008,1.057871775499581,-3.1736153264996574,0.001627495039230542,150.0,149.7558757441154,150.0,149.7558757441154,13,13,1.0,403.393889351079,403.393889351079,1.0,0.0021699933856401663,1995660.013228719,4339.9867712803325,LP25
8X_N200_POCOL_seed012,8X_N200_POW_seed012,200,1478038051582526088,12,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7012383323.2164,1947.884256449,1945.7685128980008,2.115743550999162,-2.115743550999923,0.0010849966928204724,150.0,149.83725049607693,150.0,149.83725049607693,13,13,1.0,403.393889351079,403.393889351079,1.0,0.0021699933856401663,1995660.013228719,4339.9867712803325,LP50
8X_N200_POCOL_seed013,8X_N200_POW_seed013,200,431967532912089508,13,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7005105486.254152,1945.862635070598,1945.862635070598,0.0,-4.137364929402111,0.0021217256048216004,108.33333333333333,108.10347972614433,108.33333333333333,108.10347972614433,18,18,1.0,331.9897494121206,331.9897494121206,1.0,0.002121725604821839,1995756.5487903568,4243.451209643678,LP0
8X_N200_POCOL_seed013,8X_N200_POW_seed013,200,431967532912089508,13,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7006594937.628737,1946.276371563538,1945.862635070598,0.41373649294025866,-3.7236284364619223,0.0019095530443394848,108.33333333333333,108.12646508686322,108.33333333333333,108.12646508686322,18,18,1.0,331.9897494121206,331.9897494121206,1.0,0.002121725604821839,1995756.5487903568,4243.451209643678,LP10
8X_N200_POCOL_seed013,8X_N200_POW_seed013,200,431967532912089508,13,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7008829114.690615,1946.8969763029486,1945.862635070598,1.0343412323506467,-3.1030236970514125,0.0015912942036161448,108.33333333333333,108.1609431279416,108.33333333333333,108.1609431279416,18,18,1.0,331.9897494121206,331.9897494121206,1.0,0.002121725604821839,1995756.5487903568,4243.451209643678,LP25
8X_N200_POCOL_seed013,8X_N200_POW_seed013,200,431967532912089508,13,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7012552743.127077,1947.9313175352993,1945.862635070598,2.0686824647012934,-2.0686824647007143,0.0010608628024105782,108.33333333333333,108.21840652973884,108.33333333333333,108.21840652973884,18,18,1.0,331.9897494121206,331.9897494121206,1.0,0.002121725604821839,1995756.5487903568,4243.451209643678,LP50
8X_N200_POCOL_seed014,8X_N200_POW_seed014,200,3282352798337906545,14,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7010173678.428124,1947.2704662300346,1947.2704662300346,0.0,-2.7295337699654283,0.0013997609076745743,84.78260869565217,84.66393331434934,84.78260869565217,84.66393331434934,23,23,1.0,264.78262258257564,323.76662375135584,1.2227638679361796,0.0013997609076747894,1997200.478184651,2799.521815349579,LP0
8X_N200_POCOL_seed014,8X_N200_POW_seed014,200,3282352798337906545,14,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7011156310.585312,1947.5434196070312,1947.2704662300346,0.27295337699658395,-2.4565803929688173,0.001259784816907139,84.78260869565217,84.67580085247961,84.78260869565217,84.67580085247961,23,23,1.0,264.78262258257564,323.76662375135584,1.2227638679361796,0.0013997609076747894,1997200.478184651,2799.521815349579,LP10
8X_N200_POCOL_seed014,8X_N200_POW_seed014,200,3282352798337906545,14,0.25,LP25,3510.0,877.5,7020000000.0,1950.0,7012630258.821094,1947.952849672526,1947.2704662300346,0.6823834424914598,-2.0471503274739007,0.0010498206807558752,84.78260869565217,84.69360215967505,84.78260869565217,84.69360215967505,23,23,1.0,264.78262258257564,323.76662375135584,1.2227638679361796,0.0013997609076747894,1997200.478184651,2799.521815349579,LP25
8X_N200_POCOL_seed014,8X_N200_POW_seed014,200,3282352798337906545,14,0.5,LP50,3510.0,1755.0,7020000000.0,1950.0,7015086839.214063,1948.6352331150174,1947.2704662300346,1.3647668849829195,-1.3647668849826005,0.0006998804538371761,84.78260869565217,84.72327100500075,84.78260869565217,84.72327100500075,23,23,1.0,264.78262258257564,323.76662375135584,1.2227638679361796,0.0013997609076747894,1997200.478184651,2799.521815349579,LP50
8X_N200_POCOL_seed015,8X_N200_POW_seed015,200,3447193969005866655,15,0.0,LP0,3510.0,0.0,7020000000.0,1950.0,7004124307.487117,1945.590085413088,1945.590085413088,0.0,-4.409914586912009,0.0022614946599548436,121.875,121.599380338318,121.875,121.599380338318,16,16,1.0,508.1867111995807,508.1867111995807,1.0,0.0022614946599551575,1995477.0106800902,4522.989319910315,LP0
8X_N200_POCOL_seed015,8X_N200_POW_seed015,200,3447193969005866655,15,0.1,LP10,3510.0,351.0,7020000000.0,1950.0,7005711876.738405,1946.0310768717793,1945.590085413088,0.4409914586912557,-3.9689231282206947,0.002035345193959315,121.875,121.6269423044862,121.875,121.6269423044862,16,16,1.0,508.1867111995807,508.1867111995807,1.0,0.0022614946599551575,1995477.0106800902,4522.989319910315,LP10
