composition,N,protocol,metric,family,n_pairs,mean_control,mean_treatment,mean_difference,median_difference,sd_difference,iqr_difference,ci95_mean_low,ci95_mean_high,boot_ci95_low,boot_ci95_high,relative_difference,n_negative,n_zero,n_positive,shapiro_p,normality_ok,ttest_t,ttest_p,wilcoxon_W,wilcoxon_p,recommended_test,recommended_p,p_holm,cohen_dz,rank_biserial
H4,100,P4_RESERVE,energy_kWh_alpha_0,energy_alpha_0,30,871.9444444444447,471.6429992357991,-400.30144520864536,-400.5779176402022,34.182964757426156,45.95975590110106,-413.06557402165413,-387.5373163956366,-412.0689352158625,-388.0106747960076,-0.4590905392644546,30,0,0,0.2170634050512445,True,-64.14134435049581,8.355233378044177e-33,0.0,1.862645149230957e-09,paired t-test,8.355233378044177e-33,6.684186702435342e-32,-11.710553723157702,-1.0
H4,100,P4_RESERVE,energy_kWh_alpha_005,energy_alpha_005,30,871.9444444444447,491.6580714962314,-380.28637294821317,-380.5490217581921,32.473816519554845,43.661768106046,-392.4122953205715,-368.16045057585484,-391.46548845506936,-368.6101410562072,-0.43613601230123195,30,0,0,0.2170634050512445,True,-64.14134435049583,8.35523337804412e-33,0.0,1.862645149230957e-09,paired t-test,8.35523337804412e-33,6.684186702435296e-32,-11.710553723157705,-1.0
H4,100,P4_RESERVE,energy_kWh_alpha_010,energy_alpha_010,30,871.9444444444447,511.6731437566637,-360.27130068778087,-360.52012587618196,30.764668281683537,41.363780310990876,-371.75901661948876,-348.78358475607297,-370.8620416942763,-349.20960731640685,-0.41318148533800914,30,0,0,0.21706340505124477,True,-64.14134435049581,8.355233378044177e-33,0.0,1.862645149230957e-09,paired t-test,8.355233378044177e-33,6.684186702435342e-32,-11.710553723157703,-1.0
H4,100,P4_RESERVE,energy_kWh_alpha_025,energy_alpha_025,30,871.9444444444447,571.7183605379604,-300.226083906484,-300.4334382301516,25.637223568069597,34.46981692582585,-309.7991805162406,-290.6529872967274,-309.0517014118969,-291.00800609700576,-0.34431790444834093,30,0,0,0.21706340505124477,True,-64.14134435049586,8.355233378044001e-33,0.0,1.862645149230957e-09,paired t-test,8.355233378044001e-33,6.684186702435201e-32,-11.71055372315771,-1.0
H4,100,P4_RESERVE,energy_kWh_alpha_050,energy_alpha_050,30,871.9444444444447,671.793721840122,-200.15072260432268,-200.28895882010102,17.09148237871307,22.97987795055053,-206.53278701082706,-193.7686581978183,-206.03446760793122,-194.0053373980038,-0.2295452696322273,30,0,0,0.21706340505124933,True,-64.14134435049583,8.35523337804412e-33,0.0,1.862645149230957e-09,paired t-test,8.35523337804412e-33,6.684186702435296e-32,-11.710553723157707,-1.0
H4,300,P0_ALL,accepted_blocks,accepted_blocks,30,16.633333333333333,16.7,0.06666666666666667,0.0,0.2537081317024625,0.0,-0.028069506656465057,0.16140283998979837,0.0,0.16666666666666666,0.004008016032064128,0,28,2,4.401719843571043e-11,False,1.4392458342578487,0.16078820842587663,0.0,0.15729920705028502,Wilcoxon signed-rank,0.15729920705028502,1.0,0.26276913640612176,1.0
H4,300,P0_ALL,total_evaluations,total_evaluations,30,4.233000000000001e+20,4.223260604666829e+20,-9.739395333169851e+17,-9.925711051296932e+17,2.088507188075232e+17,2.395475776317358e+17,-1.0519256733860545e+18,-8.959533932479156e+17,-1.0469496639735192e+18,-9.002356055553915e+17,-0.0023008257342711667,30,0,0,0.7010420038222394,True,-25.54210275595906,1.9782014681171828e-21,0.0,1.862645149230957e-09,paired t-test,1.9782014681171828e-21,9.891007340585913e-21,-4.66332861518455,-1.0
H4,300,P0_ALL,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.997699174265729,-0.0023008257342710652,-0.0023448407869837706,0.0004933870040336654,0.000565904979048959,-0.0024850594693739294,-0.002116591999168201,-0.0024733041908184023,-0.0021267082578675925,-0.0023008257342710652,30,0,0,0.7010420038211012,True,-25.542102755966816,1.9782014681004783e-21,0.0,1.862645149230957e-09,paired t-test,1.9782014681004783e-21,9.891007340502391e-21,-4.663328615185965,-1.0
H4,300,P0_ALL,median_block_interval,median_block_interval,30,407.9028232877266,405.22474546517725,-2.6780778225492954,0.0,10.426608477228186,0.0,-6.571437413520327,1.2152817684217365,-6.841757626208761,0.13056117909132472,-0.00656547998605107,5,23,2,9.803606827549383e-11,False,-1.406827193490738,0.17010567639706656,8.0,0.3104944343172349,Wilcoxon signed-rank,0.3104944343172349,1.0,-0.2568503294621874,-0.42857142857142855
H4,300,P0_ALL,energy_kWh_alpha_0,energy_alpha_0,30,2615.8333333333326,2609.8168804338907,-6.016452899442933,-6.130928249147701,1.2902878465960423,1.4786515369138442,-6.498254299546288,-5.534651499339577,-6.4677997441811375,-5.561534585640939,-0.002300013851332119,30,0,0,0.6950307471613284,True,-25.539626509587265,1.983541490011076e-21,0.0,1.862645149230957e-09,paired t-test,1.983541490011076e-21,9.91770745005538e-21,-4.662876516519292,-1.0
H4,300,P0_ALL,energy_kWh_alpha_005,energy_alpha_005,30,2615.8333333333326,2610.117703078862,-5.7156302544707005,-5.824381836690463,1.2257734542663634,1.4047189600687489,-6.173341584568934,-5.257918924372467,-6.144409756972063,-5.283457856358735,-0.0021850131587654803,30,0,0,0.6950307471621,True,-25.53962650958432,1.9835414900174385e-21,0.0,1.862645149230957e-09,paired t-test,1.9835414900174385e-21,9.917707450087193e-21,-4.662876516518754,-1.0
H4,300,P0_ALL,energy_kWh_alpha_010,energy_alpha_010,30,2615.8333333333326,2610.418525723834,-5.414807609498499,-5.517835424233226,1.1612590619364112,1.3307863832225166,-5.84842886959151,-4.981186349405489,-5.821019769762898,-5.005381127076757,-0.0020700124661988534,30,0,0,0.6950307471619034,True,-25.539626509587197,1.983541490011223e-21,0.0,1.862645149230957e-09,paired t-test,1.983541490011223e-21,9.917707450056115e-21,-4.66287651651928,-1.0
H4,300,P0_ALL,energy_kWh_alpha_025,energy_alpha_025,30,2615.8333333333326,2611.3209936587505,-4.512339674582184,-4.59819618686106,0.9677158849470625,1.1089886526857526,-4.8736907246597125,-4.150988624504655,-4.8508498081358375,-4.171150939230703,-0.001725010388499083,30,0,0,0.6950307471623276,True,-25.539626509586366,1.9835414900130183e-21,0.0,1.862645149230957e-09,paired t-test,1.9835414900130183e-21,9.917707450065091e-21,-4.662876516519128,-1.0
H4,300,P0_ALL,energy_kWh_alpha_050,energy_alpha_050,30,2615.8333333333326,2612.825106883612,-3.0082264497213447,-3.0654641245744187,0.6451439232980385,0.7393257684572063,-3.249127149773029,-2.76732574966966,-3.2338998720905687,-2.780767292820259,-0.0011500069256660129,30,0,0,0.6950307471622871,True,-25.539626509585545,1.9835414900147907e-21,0.0,1.862645149230957e-09,paired t-test,1.9835414900147907e-21,9.917707450073954e-21,-4.6628765165189785,-1.0
H4,300,P3_ENERGY,accepted_blocks,accepted_blocks,30,16.633333333333333,11.333333333333334,-5.3,-5.0,2.914292958553731,3.5,-6.3882148750348815,-4.211785124965118,-6.366666666666666,-4.3,-0.3186372745490982,30,0,0,0.04630890049958617,False,-9.961008025143803,7.211016102564595e-11,0.0,1.5881447859530078e-06,Wilcoxon signed-rank,1.5881447859530078e-06,6.352579143812031e-06,-1.8186229302870833,-1.0
H4,300,P3_ENERGY,total_evaluations,total_evaluations,30,4.233000000000001e+20,2.5398806623240054e+20,-1.693119337675995e+20,-1.6931283298087947e+20,1.1530660344539083e+17,1.352367517973545e+17,-1.6935498996093472e+20,-1.6926887757426426e+20,-1.6935182185268183e+20,-1.6927028616694812e+20,-0.39998094440727483,30,0,0,0.9919157332874642,True,-8042.554598640537,1.3041862106653915e-93,0.0,1.862645149230957e-09,paired t-test,1.3041862106653915e-93,3.912558631996175e-93,-1468.3628578807766,-1.0
H4,300,P3_ENERGY,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.600019055592725,-0.399980944407275,-0.3999830687003996,0.0002723992521743799,0.00031948205007648056,-0.4000826599596852,-0.39987922885486477,-0.40007517565008677,-0.39988255650117704,-0.399980944407275,30,0,0,0.9919157332884448,True,-8042.554598638851,1.304186210673321e-93,0.0,1.862645149230957e-09,paired t-test,1.304186210673321e-93,3.912558632019963e-93,-1468.362857880469,-1.0
H4,300,P3_ENERGY,median_block_interval,median_block_interval,30,407.9028232877266,599.6573397509294,191.7545164632028,151.16302007885022,194.32434466420213,177.65447022595873,119.19261364409361,264.316419282312,128.4285424914226,262.49660150491997,0.4700985271875477,2,0,28,0.002230483703513356,False,5.404792402716382,8.238374062033208e-06,13.0,1.6391277313232422e-07,Wilcoxon signed-rank,1.6391277313232422e-07,1.3113021850585938e-06,0.986775572533436,0.9440860215053763
H4,300,P3_ENERGY,energy_kWh_alpha_0,energy_alpha_0,30,2615.8333333333326,1259.167068972191,-1356.666264361142,-1356.6694034610866,0.5715537937440898,0.6663300648374388,-1356.8796860552136,-1356.4528426670706,-1356.8639991471562,-1356.4598325613995,-0.5186363546458652,30,0,0,0.9920806957301307,True,-13000.993504551443,1.1653278116317581e-99,0.0,1.862645149230957e-09,paired t-test,1.1653278116317581e-99,5.8266390581587904e-99,-2373.6458041403225,-1.0
H4,300,P3_ENERGY,energy_kWh_alpha_005,energy_alpha_005,30,2615.8333333333326,1327.000382190248,-1288.8329511430852,-1288.8359332880323,0.5429761040568943,0.633013561595817,-1289.035701752453,-1288.6302005337175,-1289.0207991897983,-1288.6368409333293,-0.4927045369135721,30,0,0,0.9920806957301324,True,-13000.993504551225,1.1653278116323252e-99,0.0,1.862645149230957e-09,paired t-test,1.1653278116323252e-99,5.8266390581616256e-99,-2373.6458041402834,-1.0
H4,300,P3_ENERGY,energy_kWh_alpha_010,energy_alpha_010,30,2615.8333333333326,1394.8336954083054,-1220.9996379250276,-1221.002463114978,0.514398414369677,0.5996970583535131,-1221.1917174496919,-1220.8075584003634,-1221.1775992324403,-1220.813849305259,-0.4667727191812786,30,0,0,0.9920806957300988,True,-13000.993504551536,1.1653278116315139e-99,0.0,1.862645149230957e-09,paired t-test,1.1653278116315139e-99,5.82663905815757e-99,-2373.6458041403394,-1.0
H4,300,P3_ENERGY,energy_kWh_alpha_025,energy_alpha_025,30,2615.8333333333326,1598.3336350624768,-1017.4996982708562,-1017.502052595815,0.42866534530812167,0.4997475486283065,-1017.6597645414098,-1017.3396320003027,-1017.647999360367,-1017.3448744210494,-0.3889772659843988,30,0,0,0.9920806957300192,True,-13000.99350454979,1.1653278116360566e-99,0.0,1.862645149230957e-09,paired t-test,1.1653278116360566e-99,5.826639058180283e-99,-2373.645804140021,-1.0
H4,300,P3_ENERGY,energy_kWh_alpha_050,energy_alpha_050,30,2615.8333333333326,1937.5002011527617,-678.3331321805708,-678.3347017305434,0.28577689687206187,0.333165032418151,-678.4398430276066,-678.2264213335351,-678.4319995735779,-678.2299162806993,-0.25931817732293255,30,0,0,0.9920806957297457,True,-13000.993504550665,1.1653278116337828e-99,0.0,1.862645149230957e-09,paired t-test,1.1653278116337828e-99,5.826639058168914e-99,-2373.6458041401806,-1.0
H4,300,P4_RESERVE,accepted_blocks,accepted_blocks,30,16.633333333333333,10.266666666666667,-6.366666666666666,-6.0,3.458954728829499,3.5,-7.65826158918005,-5.075071744153282,-7.666666666666667,-5.233333333333333,-0.38276553106212424,30,0,0,0.007336406302563421,False,-10.081562850143474,5.48727439838147e-11,0.0,1.6208657097261417e-06,Wilcoxon signed-rank,1.6208657097261417e-06,1.6208657097261417e-06,-1.8406331293098854,-1.0
H4,300,P4_RESERVE,total_evaluations,total_evaluations,30,4.233000000000001e+20,2.4017903884936453e+20,-1.8312096115063554e+20,-1.824146557406414e+20,1.7152963717428337e+19,2.5214368654168e+19,-1.895259830663123e+20,-1.7671593923495877e+20,-1.890378878619578e+20,-1.7712411324216613e+20,-0.432603262817471,30,0,0,0.574258259327701,True,-58.47355758837208,1.198042587698598e-31,0.0,1.862645149230957e-09,paired t-test,1.198042587698598e-31,8.386298113890185e-31,-10.675762169576256,-1.0
H4,300,P4_RESERVE,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5673967371825289,-0.432603262817471,-0.43093469345769375,0.040522002639802476,0.059566191009137404,-0.4477344272769012,-0.41747209835804083,-0.44658135568617485,-0.4184363648527429,-0.432603262817471,30,0,0,0.574258259327687,True,-58.47355758837188,1.1980425876987164e-31,0.0,1.862645149230957e-09,paired t-test,1.1980425876987164e-31,8.386298113891015e-31,-10.67576216957622,-1.0
H4,300,P4_RESERVE,median_block_interval,median_block_interval,30,407.9028232877266,745.7733334823926,337.87051019466577,204.13924469956592,403.8290014403002,467.5566988481205,187.0782828559621,488.6627375333694,206.96911858721572,486.57989324737815,0.828311281278724,2,1,27,0.0007825544365075449,False,4.582615396352502,8.079348808540304e-05,22.0,2.364745945098838e-05,Wilcoxon signed-rank,2.364745945098838e-05,0.00016553221615691864,0.8366672749842476,0.8988505747126436
H4,300,P4_RESERVE,energy_kWh_alpha_0,energy_alpha_0,30,2615.8333333333326,1425.6394299852452,-1190.1939033480876,-1196.1092305480392,112.88615127852128,172.20720533477947,-1232.3462849904906,-1148.0415217056845,-1228.925495278656,-1150.2766512510325,-0.454996076463111,30,0,0,0.40117893707665075,True,-57.748097644011594,1.7155752393185127e-31,0.0,1.862645149230957e-09,paired t-test,1.7155752393185127e-31,1.2009026675229589e-30,-10.543311910878694,-1.0
H4,300,P4_RESERVE,energy_kWh_alpha_005,energy_alpha_005,30,2615.8333333333326,1485.1491251526497,-1130.684208180683,-1136.303769020637,107.24184371459518,163.5968450680407,-1170.728970740966,-1090.6394456204002,-1167.4792205147226,-1092.7628186884808,-0.4322462726399554,30,0,0,0.40117893707664365,True,-57.748097644011594,1.7155752393185127e-31,0.0,1.862645149230957e-09,paired t-test,1.7155752393185127e-31,1.2009026675229589e-30,-10.543311910878698,-1.0
H4,300,P4_RESERVE,energy_kWh_alpha_010,energy_alpha_010,30,2615.8333333333326,1544.6588203200542,-1071.1745130132788,-1076.4983074932352,101.59753615066911,154.98648480130146,-1109.1116564914416,-1033.237369535116,-1106.03294575079,-1035.2489861259292,-0.4094964688167999,30,0,0,0.4011789370766671,True,-57.748097644011615,1.7155752393184932e-31,0.0,1.862645149230957e-09,paired t-test,1.7155752393184932e-31,1.2009026675229452e-30,-10.543311910878698,-1.0
H4,300,P4_RESERVE,energy_kWh_alpha_025,energy_alpha_025,30,2615.8333333333326,1723.1879058222678,-892.6454275110656,-897.0819229110293,84.66461345889091,129.15540400108478,-924.2597137428679,-861.0311412792632,-921.6941214589918,-862.7074884382743,-0.34124705734733324,30,0,0,0.4011789370766433,True,-57.74809764401161,1.715575239318498e-31,0.0,1.862645149230957e-09,paired t-test,1.715575239318498e-31,1.2009026675229487e-30,-10.5433119108787,-1.0
H4,300,P4_RESERVE,energy_kWh_alpha_050,energy_alpha_050,30,2615.8333333333326,2020.7363816592895,-595.0969516740436,-598.0546152740196,56.44307563926063,86.10360266738951,-616.1731424952451,-574.020760852842,-614.4627476393277,-575.138325625516,-0.22749803823155543,30,0,0,0.4011789370766245,True,-57.74809764401158,1.7155752393185228e-31,0.0,1.862645149230957e-09,paired t-test,1.7155752393185228e-31,1.2009026675229659e-30,-10.543311910878693,-1.0
H4,500,P0_ALL,accepted_blocks,accepted_blocks,30,17.033333333333335,16.933333333333334,-0.1,0.0,0.40257789993644877,0.0,-0.2503250583594583,0.05032505835945825,-0.23333333333333334,0.03333333333333333,-0.005870841487279843,4,25,1,1.6643906777641136e-08,False,-1.36053806627644,0.18414134229197163,3.0,0.17971249487899976,Wilcoxon signed-rank,0.17971249487899976,1.0,-0.24839912974802164,-0.6
H4,500,P0_ALL,total_evaluations,total_evaluations,30,7.054999999999999e+20,7.037077216317414e+20,-1.7922783682586826e+18,-1.754368031577211e+18,3.540383316989313e+17,5.1625526050216346e+17,-1.9244784539626634e+18,-1.6600782825547018e+18,-1.914817991183746e+18,-1.669337363277726e+18,-0.002540437091791188,30,0,0,0.47401578277985096,True,-27.727825032760276,2.0024590375837386e-22,0.0,1.862645149230957e-09,paired t-test,2.0024590375837386e-22,1.6019672300669909e-21,-5.062385080333076,-1.0
H4,500,P0_ALL,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.9974595629082088,-0.0025404370917909555,-0.002486701674806635,0.0005018261257241382,0.0007317579879578817,-0.0027278220467218907,-0.0023530521368600203,-0.0027141289740371215,-0.0023661762767945302,-0.0025404370917909555,30,0,0,0.4740157827725037,True,-27.727825032800972,2.0024590375014935e-22,0.0,1.862645149230957e-09,paired t-test,2.0024590375014935e-22,1.6019672300011948e-21,-5.062385080340505,-1.0
H4,500,P0_ALL,median_block_interval,median_block_interval,30,427.94309212717343,424.2535932601341,-3.689498867039369,0.0,15.497001937295778,2.5579538487363607e-13,-9.476174491777774,2.0971767576990366,-10.09239967317249,0.4222087640564772,-0.008621470786454352,5,17,8,2.1464156135795565e-10,False,-1.3040081969040838,0.20248693676497578,45.0,0.9721083035664853,Wilcoxon signed-rank,0.9721083035664853,1.0,-0.23807823487200167,0.01098901098901099
H4,500,P0_ALL,energy_kWh_alpha_0,energy_alpha_0,30,4359.722222222222,4348.647236741414,-11.074985480807664,-10.840578503132292,2.186646153417755,3.1730426585133955,-11.891492573412346,-10.258478388202981,-11.831359485270504,-10.315809139703708,-0.00254029612812409,30,0,0,0.48840025018933453,True,-27.74120249130977,1.975615379852185e-22,0.0,1.862645149230957e-09,paired t-test,1.975615379852185e-22,1.580492303881748e-21,-5.064827458936291,-1.0
H4,500,P0_ALL,energy_kWh_alpha_005,energy_alpha_005,30,4359.722222222222,4349.200986015456,-10.521236206767359,-10.298549577976246,2.0773138457469584,3.014390525588169,-11.296917944741843,-9.745554468792875,-11.239791511007216,-9.800018682718749,-0.0024132813217179034,30,0,0,0.4884002501892771,True,-27.741202491308762,1.9756153798541952e-22,0.0,1.862645149230957e-09,paired t-test,1.9756153798541952e-22,1.5804923038833562e-21,-5.064827458936106,-1.0
H4,500,P0_ALL,energy_kWh_alpha_010,energy_alpha_010,30,4359.722222222222,4349.754735289496,-9.967486932726963,-9.756520652819745,1.9679815380760561,2.8557383926622606,-10.702343316071207,-9.23263054938272,-10.648223536743625,-9.284228225733358,-0.002286266515311696,30,0,0,0.4884002501894239,True,-27.741202491308876,1.9756153798539653e-22,0.0,1.862645149230957e-09,paired t-test,1.9756153798539653e-22,1.5804923038831722e-21,-5.0648274589361275,-1.0
H4,500,P0_ALL,energy_kWh_alpha_025,energy_alpha_025,30,4359.722222222222,4351.415983111617,-8.3062391106059,-8.130433877349788,1.6399846150634718,2.3797819938843077,-8.91861943005947,-7.693858791152328,-8.873519613953208,-7.736856854777952,-0.0019052220960931023,30,0,0,0.4884002501891947,True,-27.741202491307646,1.9756153798564143e-22,0.0,1.862645149230957e-09,paired t-test,1.9756153798564143e-22,1.5804923038851315e-21,-5.064827458935903,-1.0
H4,500,P0_ALL,energy_kWh_alpha_050,energy_alpha_050,30,4359.722222222222,4354.184729481818,-5.5374927404041046,-5.420289251566828,1.0933230767092095,1.5865213292572662,-5.94574628670657,-5.129239194101639,-5.9156797426356755,-5.157904569851951,-0.0012701480640621076,30,0,0,0.4884002501903038,True,-27.74120249130271,1.9756153798662525e-22,0.0,1.862645149230957e-09,paired t-test,1.9756153798662525e-22,1.580492303893002e-21,-5.064827458935003,-1.0
H4,500,P3_ENERGY,accepted_blocks,accepted_blocks,30,17.033333333333335,10.433333333333334,-6.6,-6.0,3.2120462915889525,5.0,-7.799397796830411,-5.400602203169588,-7.733333333333333,-5.5,-0.3874755381604696,30,0,0,0.5659566706477346,True,-11.25441089999305,4.233937786400321e-12,0.0,1.6848019127233959e-06,paired t-test,4.233937786400321e-12,2.5403626718401926e-11,-2.054764907119404,-1.0
H4,500,P3_ENERGY,total_evaluations,total_evaluations,30,7.054999999999999e+20,4.2224669851568295e+20,-2.8325330148431708e+20,-2.8325311251027912e+20,1.6173925205163152e+17,2.208960838993838e+17,-2.8331369591358783e+20,-2.8319290705504633e+20,-2.8331039997131457e+20,-2.8319732755674576e+20,-0.40149298580342613,30,0,0,0.9888847624457596,True,-9592.243116176018,7.87194023077653e-96,0.0,1.862645149230957e-09,paired t-test,7.87194023077653e-96,4.723164138465918e-95,-1751.2959772677507,-1.0
H4,500,P3_ENERGY,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5985070141965737,-0.4014929858034263,-0.40149271794511615,0.00022925478674921008,0.0003131057177870322,-0.4015785909476796,-0.401407380659173,-0.4015739191655774,-0.4014136464305401,-0.4014929858034263,30,0,0,0.9888847624437197,True,-9592.243116179807,7.871940230686353e-96,0.0,1.862645149230957e-09,paired t-test,7.871940230686353e-96,4.723164138411811e-95,-1751.2959772684428,-1.0
H4,500,P3_ENERGY,median_block_interval,median_block_interval,30,427.94309212717343,744.691482637973,316.7483905107995,259.970246486576,325.3865536588781,250.41300817911196,195.24705455600565,438.2497264655933,206.00789442811714,431.93623851424843,0.7401647469908691,1,0,29,0.0056659450290575605,False,5.3318195415690175,1.0087853730553922e-05,23.0,1.1920928955078125e-06,Wilcoxon signed-rank,1.1920928955078125e-06,4.76837158203125e-06,0.9734526118214015,0.9010752688172043
H4,500,P3_ENERGY,energy_kWh_alpha_0,energy_alpha_0,30,4359.722222222222,2096.5341015815866,-2263.1881206406365,-2263.1891556562623,0.8031000880749732,1.0979479495340456,-2263.488003141955,-2262.888238139318,-2263.471462858307,-2262.910368106917,-0.5191129171268744,30,0,0,0.988165583877632,True,-15435.17680995295,8.033993226070795e-102,0.0,1.862645149230957e-09,paired t-test,8.033993226070795e-102,5.623795258249557e-101,-2818.064839297287,-1.0
H4,500,P3_ENERGY,energy_kWh_alpha_005,energy_alpha_005,30,4359.722222222222,2209.6935076136183,-2150.028714608605,-2150.0296978734486,0.7629450836711864,1.0430505520575934,-2150.313602984857,-2149.7438262323526,-2150.2978897153916,-2149.7648497015716,-0.4931572712705306,30,0,0,0.988165583877766,True,-15435.17680995372,8.03399322605918e-102,0.0,1.862645149230957e-09,paired t-test,8.03399322605918e-102,5.623795258241426e-101,-2818.064839297428,-1.0
H4,500,P3_ENERGY,energy_kWh_alpha_010,energy_alpha_010,30,4359.722222222222,2322.8529136456496,-2036.8693085765728,-2036.8702400906361,0.7227900792674642,0.9881531545811413,-2037.1392028277592,-2036.5994143253865,-2037.1243165724761,-2036.6193312962253,-0.46720162541418686,30,0,0,0.9881655838776569,True,-15435.176809953198,8.033993226067039e-102,0.0,1.862645149230957e-09,paired t-test,8.033993226067039e-102,5.6237952582469274e-101,-2818.0648392973326,-1.0
H4,500,P3_ENERGY,energy_kWh_alpha_025,energy_alpha_025,30,4359.722222222222,2662.331131741745,-1697.3910904804773,-1697.3918667421963,0.6023250660561719,0.8234609621508753,-1697.616002356466,-1697.1661786044886,-1697.6035971437302,-1697.1827760801882,-0.38933468784515574,30,0,0,0.9881655838778116,True,-15435.176809954437,8.033993226048355e-102,0.0,1.862645149230957e-09,paired t-test,8.033993226048355e-102,5.623795258233849e-101,-2818.0648392975586,-1.0
H4,500,P3_ENERGY,energy_kWh_alpha_050,energy_alpha_050,30,4359.722222222222,3228.128161901904,-1131.5940603203187,-1131.594577828131,0.40155004403743044,0.5489739747672502,-1131.7440015709778,-1131.4441190696596,-1131.7357314291535,-1131.4551840534589,-0.2595564585634373,30,0,0,0.988165583877885,True,-15435.176809955114,8.033993226038146e-102,0.0,1.862645149230957e-09,paired t-test,8.033993226038146e-102,5.6237952582267026e-101,-2818.0648392976823,-1.0
H4,500,P4_RESERVE,accepted_blocks,accepted_blocks,30,17.033333333333335,9.5,-7.533333333333333,-8.0,3.1484351157616253,4.75,-8.708978326743424,-6.357688339923244,-8.666666666666666,-6.433333333333334,-0.44227005870841485,30,0,0,0.7765294177612464,True,-13.105483988588103,1.0344020862141369e-13,0.0,1.6922717396102948e-06,paired t-test,1.0344020862141369e-13,6.206412517284821e-13,-2.392723069190827,-1.0
H4,500,P4_RESERVE,total_evaluations,total_evaluations,30,7.054999999999999e+20,3.9522854841457515e+20,-3.102714515854247e+20,-3.159839559291948e+20,3.638987625975981e+19,4.24111579933988e+19,-3.238596546966869e+20,-2.966832484741625e+20,-3.224775990490935e+20,-2.9676231976805276e+20,-0.43978944236063044,30,0,0,0.025114508899807972,False,-46.700536096939956,7.602106225183228e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.526312355959428,-1.0
H4,500,P4_RESERVE,mean_h_active_fraction,mean_h_active_fraction,30,1.0,0.5602105576393701,-0.4397894423606299,-0.4478865427770302,0.051580264010999174,0.060115036135220457,-0.45904982947793993,-0.42052905524331985,-0.45709085619999007,-0.4206411336187843,-0.4397894423606299,30,0,0,0.02511450889980986,False,-46.70053609693977,7.602106225184067e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.526312355959394,-1.0
H4,500,P4_RESERVE,median_block_interval,median_block_interval,30,427.94309212717343,725.3901947782243,297.44710265105084,202.49808656192133,377.8729087247102,400.9392041045949,156.3470396186107,438.547165683491,171.9750621644564,436.3535047809452,0.695062283100617,4,0,26,0.005174243689831291,False,4.311462505644335,0.00017074657922811002,45.0,3.049522638320923e-05,Wilcoxon signed-rank,3.049522638320923e-05,0.00016553221615691864,0.7871617567263824,0.8064516129032258
H4,500,P4_RESERVE,energy_kWh_alpha_0,energy_alpha_0,30,4359.722222222222,2358.475309781161,-2001.246912441062,-2035.930562214131,225.86475139443945,241.737010746725,-2085.5861966890884,-1916.9076281930356,-2074.969108228777,-1917.260667235244,-0.45903083050575494,30,0,0,0.004210944504450641,False,-48.53028506282106,2.528222260637453e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.860377283687704,-1.0
H4,500,P4_RESERVE,energy_kWh_alpha_005,energy_alpha_005,30,4359.722222222222,2458.5376554032136,-1901.1845668190094,-1934.1340341034245,214.57151382471747,229.65016020938856,-1981.3068868546345,-1821.0622467833844,-1971.2206528173376,-1821.3976338734815,-0.43607928898046733,30,0,0,0.004210944504450548,False,-48.53028506282107,2.5282222606374326e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.860377283687708,-1.0
H4,500,P4_RESERVE,energy_kWh_alpha_010,energy_alpha_010,30,4359.722222222222,2558.600001025267,-1801.122221196956,-1832.3375059927184,203.27827625499546,217.5633096720528,-1877.0275770201795,-1725.2168653737324,-1867.4721974058987,-1725.5346005117194,-0.4131277474551795,30,0,0,0.004210944504450625,False,-48.53028506282107,2.5282222606374326e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.860377283687706,-1.0
H4,500,P4_RESERVE,energy_kWh_alpha_025,energy_alpha_025,30,4359.722222222222,2858.7870378914263,-1500.9351843307963,-1526.9479216605985,169.39856354582938,181.3027580600433,-1564.189647516816,-1437.6807211447767,-1556.2268311715825,-1437.945500426433,-0.34427312287931616,30,0,0,0.004210944504450625,False,-48.530285062821115,2.528222260637371e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.860377283687715,-1.0
H4,500,P4_RESERVE,energy_kWh_alpha_050,energy_alpha_050,30,4359.722222222222,3359.0987660016913,-1000.6234562205312,-1017.9652811070653,112.93237569721958,120.86850537336238,-1042.7930983445444,-958.4538140965182,-1037.484554114388,-958.630333617622,-0.22951541525287752,30,0,0,0.004210944504450591,False,-48.530285062821136,2.5282222606373457e-29,0.0,1.862645149230957e-09,Wilcoxon signed-rank,1.862645149230957e-09,5.587935447692871e-09,-8.860377283687717,-1.0
