run_id,protocol,composition,N,seed_index,block_index,interval_s
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,51,1626.4477622921586
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,52,73.03986324051584
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,53,1185.967872699006
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,54,3585.1078882281763
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,55,76.84151277494311
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,56,299.77590544699706
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,57,650.9570182294192
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,58,144.7204814904435
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,59,955.29872629491
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,60,976.0247368711462
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,61,831.6061569339145
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,62,878.2516190928509
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,63,340.56155908289657
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,64,782.3293287557681
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,65,99.86392232099024
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,66,1246.007505993286
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,67,292.99478311923303
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,68,26.600690754770767
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,69,416.6621897557343
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,70,1547.2813584752366
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,71,24.634798592967854
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,72,970.1339900449166
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,73,228.2164749635922
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,74,1628.2422322025159
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,75,523.4439336407959
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,76,85.04125932137686
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,77,126.31813874821819
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,78,273.5999400028304
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,79,505.4527687683003
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,80,555.7582996314304
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,81,122.70993803710007
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,82,715.4016145183414
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,83,74.90511473773222
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,84,506.77062638248754
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,85,1051.458089486885
8YL_H0_N300_P0_ALL_seed001,P0_ALL,H0,300,1,86,1394.878614063091
