run_id,protocol,composition,N,seed_index,block_index,interval_s
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,2,482.725168316048
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,3,286.28773269508247
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,4,89.22457187736018
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,5,2726.71695607763
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,6,153.5391217940105
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,7,2349.2861244935157
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,8,406.68398478415475
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,9,387.40457161358063
8Y_H0_N100_P4_RESERVE_seed004,P4_RESERVE,H0,100,4,10,347.6227048390083
8Y_H0_N100_POW_seed005,POW,H0,100,5,1,49.19279409525949
8Y_H0_N100_POW_seed005,POW,H0,100,5,2,152.06111352398483
8Y_H0_N100_POW_seed005,POW,H0,100,5,3,83.89708208377851
8Y_H0_N100_POW_seed005,POW,H0,100,5,4,1131.7107718701664
8Y_H0_N100_POW_seed005,POW,H0,100,5,5,30.580588854323423
8Y_H0_N100_POW_seed005,POW,H0,100,5,6,1319.5643188605038
8Y_H0_N100_POW_seed005,POW,H0,100,5,7,392.50027513832447
8Y_H0_N100_POW_seed005,POW,H0,100,5,8,172.96623778225967
8Y_H0_N100_POW_seed005,POW,H0,100,5,9,151.59289866170002
8Y_H0_N100_POW_seed005,POW,H0,100,5,10,461.67172673495634
8Y_H0_N100_POW_seed005,POW,H0,100,5,11,559.7136360349691
8Y_H0_N100_POW_seed005,POW,H0,100,5,12,551.1487817253274
8Y_H0_N100_POW_seed005,POW,H0,100,5,13,422.9115351643395
8Y_H0_N100_POW_seed005,POW,H0,100,5,14,140.25437617871557
8Y_H0_N100_POW_seed005,POW,H0,100,5,15,998.9166231462896
8Y_H0_N100_POW_seed005,POW,H0,100,5,16,307.54601009079306
8Y_H0_N100_POW_seed005,POW,H0,100,5,17,2.3682938536449
8Y_H0_N100_POW_seed005,POW,H0,100,5,18,799.1327493107729
8Y_H0_N100_POW_seed005,POW,H0,100,5,19,667.7768804581428
8Y_H0_N100_POW_seed005,POW,H0,100,5,20,79.78567528436724
8Y_H0_N100_POW_seed005,POW,H0,100,5,21,54.866738600629105
8Y_H0_N100_POW_seed005,POW,H0,100,5,22,70.85682114772317
8Y_H0_N100_POW_seed005,POW,H0,100,5,23,903.2765644925039
8Y_H0_N100_POW_seed005,POW,H0,100,5,24,207.41127920350118
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,1,49.19279409525949
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,2,152.06111352398483
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,3,83.89708208377851
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,4,1134.160325723066
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,5,30.580588854323423
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,6,1323.3912516645846
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,7,392.50027513832447
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,8,172.96623778225967
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,9,151.59289866170002
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,10,461.67172673495634
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,11,559.7136360349691
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,12,551.1487817253274
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,13,422.9115351643395
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,14,140.25437617871557
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,15,1001.1918835492197
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,16,307.54601009079306
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,17,2.3682938536449
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,18,801.1667344842263
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,19,670.4820806463949
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,20,79.78567528436724
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,21,54.866738600629105
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,22,70.85682114772317
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,23,905.2428461061627
8Y_H0_N100_P0_ALL_seed005,P0_ALL,H0,100,5,24,207.41127920350118
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,1,49.19279409525949
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,2,152.06111352398483
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,3,83.89708208377851
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,4,1133.397072490709
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,5,30.580588854323423
8Y_H0_N100_P3_ENERGY_seed005,P3_ENERGY,H0,100,5,6,1780.9899954157484
