tag,arm,N,seed,round,duration_s,block,round_C_nonce,round_U_nonce,round_R_nonce,round_rho_nonce,round_M_ge2,round_M_ge3,round_m_max,round_mean_mult_reused,round_O_mean,round_O_median,round_O_p95,round_O_max,round_C_exact,round_U_exact,round_R_exact,round_rho_exact,subsweep_C_nonce,subsweep_U_nonce,subsweep_R_nonce,subsweep_rho_nonce,subsweep_M_ge2,subsweep_M_ge3,subsweep_m_max,subsweep_mean_mult_reused,subsweep_O_mean,subsweep_O_median,subsweep_O_p95,subsweep_O_max,subsweep_C_exact,subsweep_U_exact,subsweep_R_exact,subsweep_rho_exact
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,2,1129.5947266699125,1,26432516604075954200,4294967296,26432516599780986904,0.999999999837512,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,26432516604075954200,26432516604075954200,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,3,518.4961199842667,1,12132809207631839300,4294967296,12132809203336872004,0.9999999996460038,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,12132809207631839300,12132809207631839300,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,4,238.0642718094591,1,5570703960341342300,4294967296,5570703956046375004,0.9999999992290082,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,5570703960341342300,5570703960341342300,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,5,50.00350830310492,1,1170082094292655200,4294967296,1170082089997687904,0.9999999963293453,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170082094292655200,1170082094292655200,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,6,1487.1409950928967,1,34799099285173784600,4294967296,34799099280878817304,0.9999999998765782,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,34799099285173784600,34799099285173784600,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,7,311.7248560401102,1,7294361631338578000,4294967296,7294361627043610704,0.9999999994111936,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,7294361631338578000,7294361631338578000,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,8,1539.8342708592006,1,36032121938105294900,4294967296,36032121933810327604,0.9999999998808017,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,36032121938105294900,36032121938105294900,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,9,1892.6372489452258,1,44287711625318285400,4294967296,44287711621023318104,0.9999999999030212,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,44287711625318285400,44287711625318285400,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,10,1012.8110492499397,1,23699778552448589900,4294967296,23699778548153622604,0.9999999998187761,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,23699778552448589900,23699778552448589900,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,11,69.49903521120625,1,1626277423942226200,4294967296,1626277419647258904,0.9999999973590193,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1626277423942226200,1626277423942226200,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,12,466.92511971781255,1,10926047801396813900,4294967296,10926047797101846604,0.9999999996069057,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,10926047801396813900,10926047801396813900,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,13,13.184325515665593,1,308513217066574900,4294967296,308513212771607604,0.9999999860784983,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,308513217066574900,308513217066574900,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,14,59.638881604775364,1,1395549829551743500,4294967296,1395549825256776204,0.9999999969223834,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1395549829551743500,1395549829551743500,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,100,1676186997283559608,15,596.6862294630472,0,13962457769435304800,4294967296,13962457765140337504,0.9999999996923917,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,13962457769435304800,13962457769435304800,0,0.0,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,0,128.7515482832024,1,3012786229826936400,4294967296,3012786225531969104,0.9999999985744201,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,3012786229826936400,3012786229826936400,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,1,485.0078132501742,1,11349182830054076500,4294967296,11349182825759109204,0.9999999996215615,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,11349182830054076500,11349182830054076500,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,2,1129.5947266699125,1,26432516604075954200,4294967296,26432516599780986904,0.999999999837512,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,26432516604075954200,26432516604075954200,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,3,518.4961199842667,1,12132809207631839300,4294967296,12132809203336872004,0.9999999996460038,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,12132809207631839300,12132809207631839300,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,4,238.0642718094591,1,5570703960341342300,4294967296,5570703956046375004,0.9999999992290082,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,5570703960341342300,5570703960341342300,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,5,50.00350830310492,1,1170082094292655200,4294967296,1170082089997687904,0.9999999963293453,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170082094292655200,1170082094292655200,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,6,1487.1409950928967,1,34799099285173784600,4294967296,34799099280878817304,0.9999999998765782,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,34799099285173784600,34799099285173784600,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,7,311.7248560401102,1,7294361631338578000,4294967296,7294361627043610704,0.9999999994111936,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,7294361631338578000,7294361631338578000,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,8,1539.8342708592006,1,36032121938105294900,4294967296,36032121933810327604,0.9999999998808017,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,36032121938105294900,36032121938105294900,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,9,1892.6372489452258,1,44287711625318285400,4294967296,44287711621023318104,0.9999999999030212,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,44287711625318285400,44287711625318285400,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,10,1012.8110492499397,1,23699778552448589900,4294967296,23699778548153622604,0.9999999998187761,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,23699778552448589900,23699778552448589900,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,11,69.49903521120625,1,1626277423942226200,4294967296,1626277419647258904,0.9999999973590193,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1626277423942226200,1626277423942226200,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,12,466.92511971781255,1,10926047801396813900,4294967296,10926047797101846604,0.9999999996069057,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,10926047801396813900,10926047801396813900,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,13,13.184325515665593,1,308513217066574900,4294967296,308513212771607604,0.9999999860784983,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,308513217066574900,308513217066574900,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,14,59.638881604775364,1,1395549829551743500,4294967296,1395549825256776204,0.9999999969223834,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1395549829551743500,1395549829551743500,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-OFFSET,100,1676186997283559608,15,596.6862294630472,0,13962457769435304800,4294967296,13962457765140337504,0.9999999996923917,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,13962457769435304800,13962457769435304800,0,0.0,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,2147483600,0,0.0
pilot,XNR-PW-MT-ZERO,100,1676186997283559608,0,10000.0,0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000000000000000,231660000000000000000,0.99,2147483600,21474836,2126008764,0.99,21474836,21474836,100,100.0,21474836.0,21474836.0,21474836.0,21474836,2147483600,21474836,2126008764,0.99
pilot,XNR-PW-MT-OFFSET,100,1676186997283559608,0,10000.0,0,234000000000000000000,4294967296,233999999995705032704,0.9999999999816455,4294967296,4294967296,100,100.0,4294967296.0,4294967296.0,4294967296.0,4294967296,234000000000000000000,2340000003650486272,231659999996349513728,0.9899999999843996,2147483600,1683347452,464136148,0.21613024099462272,359121228,71563496,5,2.292421922771995,124477.52282828283,0.0,0.0,21441775,2147483600,1683347452,464136148,0.21613024099462272
pilot,XNR-PC,100,1676186997283559608,0,128.75154854789648,1,3012786233214901472,4294967296,3012786228919934176,0.9999999985744201,0,0,1,0.0,0.0,0.0,0.0,0,3012786233214901472,3012786233214901472,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,1,485.0078136532471,1,11349182828916232128,4294967296,11349182824621264832,0.9999999996215615,0,0,1,0.0,0.0,0.0,0.0,0,11349182828916232128,11349182828916232128,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,2,1129.5947277529183,1,26432516604801089184,4294967296,26432516600506121888,0.999999999837512,0,0,1,0.0,0.0,0.0,0.0,0,26432516604801089184,26432516604801089184,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,3,518.496120446088,1,12132809207138898492,4294967296,12132809202843931196,0.9999999996460038,0,0,1,0.0,0.0,0.0,0.0,0,12132809207138898492,12132809207138898492,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,4,238.06427204867225,1,5570703960750808548,4294967296,5570703956455841252,0.9999999992290082,0,0,1,0.0,0.0,0.0,0.0,0,5570703960750808548,5570703960750808548,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,5,50.003508393811394,1,1170082095325462832,4294967296,1170082091030495536,0.9999999963293453,0,0,1,0.0,0.0,0.0,0.0,0,1170082095325462832,1170082095325462832,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,6,1487.1409964551008,1,34799099284640173460,4294967296,34799099280345206164,0.9999999998765782,0,0,1,0.0,0.0,0.0,0.0,0,34799099284640173460,34799099284640173460,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,7,311.72485630915827,1,7294361630840900348,4294967296,7294361626545933052,0.9999999994111936,0,0,1,0.0,0.0,0.0,0.0,0,7294361630840900348,7294361630840900348,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,8,1539.8342723930746,1,36032121940440414228,4294967296,36032121936145446932,0.9999999998808017,0,0,1,0.0,0.0,0.0,0.0,0,36032121940440414228,36032121940440414228,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,9,1892.6372506150037,1,44287711623144940288,4294967296,44287711618849972992,0.9999999999030212,0,0,1,0.0,0.0,0.0,0.0,0,44287711623144940288,44287711623144940288,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,10,1012.8110500514263,1,23699778549131234724,4294967296,23699778544836267428,0.9999999998187761,0,0,1,0.0,0.0,0.0,0.0,0,23699778549131234724,23699778549131234724,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,11,69.49903521970964,1,1626277422626616824,4294967296,1626277418331649528,0.9999999973590193,0,0,1,0.0,0.0,0.0,0.0,0,1626277422626616824,1626277422626616824,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,12,466.92512016239164,1,10926047801624288732,4294967296,10926047797329321436,0.9999999996069057,0,0,1,0.0,0.0,0.0,0.0,0,10926047801624288732,10926047801624288732,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,13,13.184325485172069,1,308513216065701080,4294967296,308513211770733784,0.9999999860784982,0,0,1,0.0,0.0,0.0,0.0,0,308513216065701080,308513216065701080,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,14,59.638881679769575,1,1395549830006900940,4294967296,1395549825711933644,0.9999999969223834,0,0,1,0.0,0.0,0.0,0.0,0,1395549830006900940,1395549830006900940,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PC,100,1676186997283559608,15,596.68622078656,0,13962457553401954484,4294967296,13962457549106987188,0.9999999996923917,0,0,1,0.0,0.0,0.0,0.0,0,13962457553401954484,13962457553401954484,0,0.0,2147483600,2147483600,0,0.0,0,0,1,0.0,0.0,0.0,0.0,0,2147483600,2147483600,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,0,1.2712697627994358,1,89243137348520400,4294967296,89243133053553104,0.9999999518734166,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,89243137348520400,89243137348520400,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,1,1064.5909052836566,1,74734281550912700700,4294967296,74734281546617733404,0.9999999999425302,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,74734281550912700700,74734281550912700700,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,2,50.53399458317832,1,3547486419739118100,4294967296,3547486415444150804,0.9999999987892928,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,3547486419739118100,3547486419739118100,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,3,647.9704212950942,1,45487523574915612900,4294967296,45487523570620645604,0.9999999999055792,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,45487523574915612900,45487523574915612900,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,4,545.221298726224,1,38274535170580922400,4294967296,38274535166285955104,0.9999999998877852,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,38274535170580922400,38274535170580922400,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,5,39.501247507952144,1,2772987575058240600,4294967296,2772987570763273304,0.9999999984511408,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,2772987575058240600,2772987575058240600,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,6,297.32272973882397,1,20872055627665440900,4294967296,20872055623370473604,0.999999999794224,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,20872055627665440900,20872055627665440900,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,7,77.54372729145503,1,5443569655860143400,4294967296,5443569651565176104,0.9999999992110017,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,5443569655860143400,5443569655860143400,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,8,346.72557736181756,1,24340135530799591500,4294967296,24340135526504624204,0.9999999998235438,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,24340135530799591500,24340135530799591500,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,9,598.4384648108733,1,42010380229723299900,4294967296,42010380225428332604,0.9999999998977641,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,42010380229723299900,42010380229723299900,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,10,243.32232128348878,1,17081226954100912200,4294967296,17081226949805944904,0.9999999997485562,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,17081226954100912200,17081226954100912200,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,11,1731.5372893975266,1,121553917715706364200,4294967296,121553917711411396904,0.9999999999646662,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,121553917715706364200,121553917715706364200,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,12,1328.9602227239482,1,93293007635221168200,4294967296,93293007630926200904,0.9999999999539626,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,93293007635221168200,93293007635221168200,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,13,398.22440420494104,1,27955353175186862100,4294967296,27955353170891894804,0.9999999998463633,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,27955353175186862100,27955353175186862100,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,14,507.0316873473487,1,35593624451783876700,4294967296,35593624447488909404,0.9999999998793332,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,35593624451783876700,35593624451783876700,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,15,227.99491550336978,1,16005243068336558100,4294967296,16005243064041590804,0.9999999997316524,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,16005243068336558100,16005243068336558100,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,16,252.2287573263267,1,17706458764308134100,4294967296,17706458760013166804,0.999999999757435,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,17706458764308134100,17706458764308134100,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,17,408.0670078899591,1,28646303953875128400,4294967296,28646303949580161104,0.999999999850069,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,28646303953875128400,28646303953875128400,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,18,485.84115958199027,1,34106049402655715400,4294967296,34106049398360748104,0.9999999998740702,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,34106049402655715400,34106049402655715400,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
pilot,XNR-PW-CONV-ZERO,300,7068745346940014165,19,747.6725983792263,0,52486616406221689800,4294967296,52486616401926722504,0.9999999999181702,4294967296,4294967296,300,300.0,4294967296.0,4294967296.0,4294967296.0,4294967296,52486616406221689800,52486616406221689800,0,0.0,2147483400,7158278,2140325122,0.9966666666666667,7158278,7158278,300,300.0,7158278.0,7158278.0,7158278.0,7158278,2147483400,2147483400,0,0.0
