tag,arm,N,seed,rounds,accepted_blocks,stale_blocks,mean_interval_s,median_interval_s,p95_interval_s,C_total_evaluations,t_active_miner_s,t_low_miner_s,f_low_time,template_epochs_completed,nonce_domain_exhaustions,nonce_resets,state_time_conservation_rel,work_identity_rel,run_C_nonce,run_U_nonce,run_R_nonce,run_rho_nonce,run_M_ge2,run_M_ge3,run_m_max,run_mean_mult_reused,run_O_mean,run_O_median,run_O_p95,run_O_max,run_C_exact,run_U_exact,run_R_exact,run_rho_exact,epoch_C_nonce,epoch_U_nonce,epoch_rho_nonce,epoch_C_exact,epoch_U_exact,epoch_rho_exact,epoch_M_ge2,epoch_M_ge3,epoch_m_max,epoch_mean_mult_reused,epoch_R_nonce,epoch_R_exact,epoch_O_mean,epoch_O_median,epoch_O_p95,epoch_O_max,mean_round_rho_nonce,mean_round_rho_exact,mean_round_U_nonce,mean_round_M_ge2,mean_round_M_ge3,mean_round_m_max,mean_round_mean_mult_reused,mean_round_O_mean,mean_round_O_median,mean_round_O_p95,mean_round_O_max,mean_subsweep_rho_nonce,mean_subsweep_rho_exact,mean_subsweep_M_ge2,mean_subsweep_M_ge3,mean_subsweep_m_max,mean_subsweep_mean_mult_reused,mean_subsweep_O_mean,mean_subsweep_O_median,mean_subsweep_O_p95,mean_subsweep_O_max,mean_subsweep_U_nonce,mean_subsweep_C_nonce
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,19,18,0,545.8946060803372,522.761312322203,1041.6936412881207,1170000000000000000000,5000000.0,0.0,0.0,272411849500,272411849500,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999981044545,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2061832889519292,0.0,399885742.0,39049496.0,5.0,2.107254309157139,3933.493755511022,0.0,0.0,4288932.0,1704708289.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,12980243426712185825,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20618328895192908,0.20618328895192908,399885742.0,39049496.0,5.0,2.107254309157139,3933.493755511022,0.0,0.0,4288932.0,1704708289.0,2147483500.0
primary,XNR-PC,500,12980243426712185825,19,18,0,545.8946320029565,522.761337144894,1041.693690735997,1169999944427984613684,4999999.762512755,0.23748724524066667,4.7497449048133335e-08,272411840129,136205920064500,136205920064500,0.0,0.0,1169999944427984613684,4294967296,1169999944423689646388,0.999999999996329,0,0,1,0.0,0.0,0.0,0.0,0,1169999944427984613684,1169999944427984613684,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999981044543,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483500.0,2147483500.0
primary,XNR-PW-CONV-ZERO,500,2834549471034337693,20,19,0,519.521024115684,424.7106074447645,1238.353309211822,1170000000000000000000,5000000.0,0.0,0.0,272411847000,272411847000,272411857000,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999997000506,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.0,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-CONV-OFFSET,500,2834549471034337693,20,19,0,519.521024115684,424.7106074447645,1238.353309211822,1170000000000000000000,5000000.0,0.0,0.0,272411847000,272411847000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999997000506,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2034861934911257,0.0,385305420.0,48605305.0,4.0,2.1341217131074877,3941.7521763527047,0.0,0.0,4288166.0,1710500257.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,2834549471034337693,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,2834549471034337693,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2034861934911258,0.2034861934911258,385305420.0,48605305.0,4.0,2.1341217131074877,3941.752176352705,0.0,0.0,4288166.0,1710500257.0,2147483500.0
primary,XNR-PC,500,2834549471034337693,20,19,0,519.5210487916936,424.71062761713654,1238.3533680416826,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,272411840127,136205920063500,136205920063500,0.0,0.0,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,0,0,1,0.0,0.0,0.0,0.0,0,1169999944427984614092,1169999944427984614092,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999997000506,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483500.0,2147483500.0
primary,XNR-PW-CONV-ZERO,500,17638313716927524985,11,10,0,967.6434178583756,704.2771465263388,1614.5468969954948,1170000000000000000000,5000000.0,0.0,0.0,272411850500,272411850500,272411856000,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999998028598,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.0,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-CONV-OFFSET,500,17638313716927524985,11,10,0,967.6434178583756,704.2771465263388,1614.5468969954948,1170000000000000000000,5000000.0,0.0,0.0,272411850500,272411850500,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999998028598,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.21899889987513294,0.0,403816736.0,64001611.0,4.0,2.164628610142597,4322.681274549098,0.0,0.0,4284007.0,1677186976.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,17638313716927524985,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,17638313716927524985,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.2189988998751329,0.2189988998751329,403816736.0,64001611.0,4.0,2.164628610142597,4322.681274549098,0.0,0.0,4284007.0,1677186976.0,2147483500.0
primary,XNR-PC,500,17638313716927524985,11,10,0,967.6434638165516,704.2771799835853,1614.5469736901064,1169999944427984613480,4999999.762512755,0.23748724524153847,4.749744904830769e-08,272411840130,136205920065000,136205920065000,0.0,0.0,1169999944427984613480,4294967296,1169999944423689646184,0.999999999996329,0,0,1,0.0,0.0,0.0,0.0,0,1169999944427984613480,1169999944427984613480,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999998028598,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483500.0,2147483500.0
primary,XNR-PW-CONV-ZERO,500,4701815876319261908,16,15,0,636.2825019556464,420.17927611659024,1198.3662151732049,1170000000000000000000,5000000.0,0.0,0.0,272411849000,272411849000,272411857000,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999996830609,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9979999999999998,0.0,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-CONV-OFFSET,500,4701815876319261908,16,15,0,636.2825019556464,420.17927611659024,1198.3662151732049,1170000000000000000000,5000000.0,0.0,0.0,272411849000,272411849000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999996830609,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.21396496410798968,0.0,404688158.0,54179262.0,4.0,2.1354081430769223,4127.4798557114245,0.0,0.0,4290959.0,1687997270.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,4701815876319261908,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,4701815876319261908,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.21396496410798965,0.21396496410798965,404688158.0,54179262.0,4.0,2.135408143076922,4127.479855711423,0.0,0.0,4290959.0,1687997270.0,2147483500.0
primary,XNR-PC,500,4701815876319261908,16,15,0,636.2825321821338,420.17929610389996,1198.366272092582,1169999944427984614092,4999999.762512755,0.2374872452389231,4.7497449047784615e-08,272411840127,136205920063500,136205920063500,0.0,0.0,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,0,0,1,0.0,0.0,0.0,0.0,0,1169999944427984614092,1169999944427984614092,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999996830609,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483500.0,2147483500.0
primary,XNR-PW-CONV-ZERO,500,7822082833909267661,21,20,0,446.46388624223,211.14740768273026,1110.3896713673694,1170000000000000000000,5000000.0,0.0,0.0,272411847000,272411847000,272411857500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999988107563,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9980000000000001,0.0,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-CONV-OFFSET,500,7822082833909267661,21,20,0,446.46388624223,211.14740768273026,1110.3896713673694,1170000000000000000000,5000000.0,0.0,0.0,272411847000,272411847000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999988107563,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20785842731736934,0.0,391577289.0,51287412.0,4.0,2.139934709032628,4045.496104208417,0.0,0.0,4286352.0,1701110957.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,7822082833909267661,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,7822082833909267661,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20785842731736937,0.20785842731736937,391577289.0,51287412.0,4.0,2.139934709032627,4045.496104208417,0.0,0.0,4286352.0,1701110957.0,2147483500.0
primary,XNR-PC,500,7822082833909267661,21,20,0,446.46390744755115,211.1474176943323,1110.3897241323107,1169999944427984614704,4999999.762512755,0.23748724523630768,4.749744904726154e-08,272411840124,136205920062000,136205920062000,0.0,0.0,1169999944427984614704,4294967296,1169999944423689647408,0.999999999996329,0,0,1,0.0,0.0,0.0,0.0,0,1169999944427984614704,1169999944427984614704,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999988107563,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483500.0,2147483500.0
primary,XNR-PW-CONV-ZERO,500,12102592183121031244,22,21,0,464.2608057931956,388.7923497559637,869.4201788065101,1170000000000000000000,5000000.0,0.0,0.0,272411848000,272411848000,272411859000,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999997542356,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9980000000000001,0.0,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-CONV-OFFSET,500,12102592183121031244,22,21,0,464.2608057931956,388.7923497559637,869.4201788065101,1170000000000000000000,5000000.0,0.0,0.0,272411848000,272411848000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999997542356,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.21393684282091116,0.0,406963948.0,50224558.0,4.0,2.128910416408679,4121.243014028058,0.0,0.0,4291766.0,1688057660.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,12102592183121031244,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,12102592183121031244,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.21393684282091108,0.21393684282091108,406963948.0,50224558.0,4.0,2.128910416408679,4121.243014028056,0.0,0.0,4291766.0,1688057660.0,2147483500.0
primary,XNR-PC,500,12102592183121031244,22,21,0,464.2608278476918,388.79236822096163,869.4202201001382,1169999944427984614704,4999999.762512755,0.23748724523630768,4.749744904726154e-08,272411840124,136205920062000,136205920062000,0.0,0.0,1169999944427984614704,4294967296,1169999944423689647408,0.999999999996329,0,0,1,0.0,0.0,0.0,0.0,0,1169999944427984614704,1169999944427984614704,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999997542354,0.0,4294967296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2147483500.0,2147483500.0
primary,XNR-PW-CONV-ZERO,500,4849566379269777204,18,17,0,549.3639588975076,574.3702411370625,1070.7332983166561,1170000000000000000000,5000000.0,0.0,0.0,272411848500,272411848500,272411857500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999998698789,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.9979999999999999,0.0,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-CONV-OFFSET,500,4849566379269777204,18,17,0,549.3639588975076,574.3702411370625,1070.7332983166561,1170000000000000000000,5000000.0,0.0,0.0,272411848500,272411848500,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,1170000000000000000000,0,0.0,4294967296,4294967296,0.0,4294967296,4294967296,0.0,0,0,1,0.0,0,0,0.0,0.0,0.0,0,0.9999999998698789,0.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20968597709831063,0.0,380076910.0,61719996.0,5.0,2.1847527806937816,4245.946957915831,0.0,0.0,4281615.0,1697186324.0,2147483500.0
primary,XNR-PW-MT-ZERO,500,4849566379269777204,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,272411853500,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000000000000000,1167660000000000000000,0.998,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.998,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.998,0.998,4294967.0,4294967.0,500.0,500.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,2147483500.0
primary,XNR-PW-MT-OFFSET,500,4849566379269777204,1,0,0,,,,1170000000000000000000,5000000.0,0.0,0.0,544823706,272411853000,0,0.0,0.0,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,4294967296,500,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296,1170000000000000000000,2340000003650486272,1167659999996349513728,0.9979999999968799,2147483648000,4294967296,0.998,2147483648000,4294967296,0.998,4294967296,4294967296,500,500.0,2143188680704,2143188680704,4294967296.0,4294967296.0,4294967296.0,4294967296,0.999999999996329,0.9979999999968799,4294967296.0,4294967296.0,4294967296.0,500.0,500.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,0.20968597709831066,0.20968597709831066,380076910.0,61719996.0,5.0,2.184752780693781,4245.946957915831,0.0,0.0,4281615.0,1697186324.0,2147483500.0
