tag,arm,N,seed,scope,O_mean,O_median,O_p95,O_max,M_ge2,M_ge3,m_max,mean_mult_reused
primary,XNR-PW-MT-OFFSET,400,11167473384098259577,subsweep,7227.603696741855,0.0,0.0,5363499.0,405717346.0,64236407.0,5.0,2.191329514908145
primary,XNR-PC,400,11167473384098259577,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,11167473384098259577,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,3927382471087979842,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,3927382471087979842,subsweep,6476.768020050126,0.0,0.0,5316408.0,384947075.0,56833444.0,4.0,2.163427190607955
primary,XNR-PW-MT-ZERO,400,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,3927382471087979842,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,3927382471087979842,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,3927382471087979842,subsweep,6476.768020050125,0.0,0.0,5316408.0,384947075.0,56833444.0,4.0,2.1634271906079556
primary,XNR-PC,400,3927382471087979842,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,3927382471087979842,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,12250540210932396121,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,12250540210932396121,subsweep,7219.096428571429,0.0,0.0,5365184.0,384059556.0,67906558.0,5.0,2.2250756468613946
primary,XNR-PW-MT-ZERO,400,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,12250540210932396121,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,12250540210932396121,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,12250540210932396121,subsweep,7219.096428571429,0.0,0.0,5365184.0,384059556.0,67906558.0,5.0,2.2250756468613946
primary,XNR-PC,400,12250540210932396121,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,12250540210932396121,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,12687317089305426264,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,12687317089305426264,subsweep,6772.420952380954,0.0,0.0,5296474.0,420191360.0,53651446.0,4.0,2.1379524462378283
primary,XNR-PW-MT-ZERO,400,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,12687317089305426264,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,12687317089305426264,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,12687317089305426264,subsweep,6772.420952380952,0.0,0.0,5296474.0,420191360.0,53651446.0,4.0,2.1379524462378283
primary,XNR-PC,400,12687317089305426264,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,12687317089305426264,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,3068354826123602611,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,3068354826123602611,subsweep,8002.307781954886,0.0,0.0,5348560.0,424458728.0,81065686.0,6.0,2.227761998099377
primary,XNR-PW-MT-ZERO,400,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,3068354826123602611,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,3068354826123602611,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,3068354826123602611,subsweep,8002.307781954887,0.0,0.0,5348560.0,424458728.0,81065686.0,6.0,2.227761998099377
primary,XNR-PC,400,3068354826123602611,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,3068354826123602611,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,6452565723836495873,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,6452565723836495873,subsweep,6253.282493734337,0.0,0.0,5360263.0,388935051.0,49321034.0,4.0,2.1366105776874305
primary,XNR-PW-MT-ZERO,400,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,6452565723836495873,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,6452565723836495873,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,6452565723836495873,subsweep,6253.282493734336,0.0,0.0,5360263.0,388935051.0,49321034.0,4.0,2.13661057768743
primary,XNR-PC,400,6452565723836495873,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,6452565723836495873,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,12576523555926126553,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,12576523555926126553,subsweep,5286.852581453636,0.0,0.0,5362488.0,339392381.0,39427752.0,4.0,2.119749503156938
primary,XNR-PW-MT-ZERO,400,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,12576523555926126553,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,12576523555926126553,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,12576523555926126553,subsweep,5286.852581453634,0.0,0.0,5362488.0,339392381.0,39427752.0,4.0,2.1197495031569376
primary,XNR-PC,400,12576523555926126553,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,12576523555926126553,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,400,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-ZERO,400,7616672725889129548,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-CONV-OFFSET,400,7616672725889129548,subsweep,6086.668408521305,0.0,0.0,5368121.0,353679396.0,51435655.0,5.0,2.1713180628707027
primary,XNR-PW-MT-ZERO,400,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-ZERO,400,7616672725889129548,subsweep,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,5368709.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,400.0,400.0
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,subsweep,6086.668408521303,0.0,0.0,5368121.0,353679396.0,51435655.0,5.0,2.1713180628707023
primary,XNR-PC,400,7616672725889129548,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,400,7616672725889129548,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,subsweep,4825.598997995992,0.0,0.0,4292013.0,403834986.0,77229157.0,4.0,2.227310374738061
primary,XNR-PW-MT-ZERO,500,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,18231826143518580289,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,subsweep,4825.598997995992,0.0,0.0,4292013.0,403834986.0,77229157.0,4.0,2.227310374738062
primary,XNR-PC,500,18231826143518580289,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,18231826143518580289,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,subsweep,4240.785867735469,0.0,0.0,4292339.0,412418148.0,49931912.0,5.0,2.1346017779993525
primary,XNR-PW-MT-ZERO,500,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,8906286495562900921,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,subsweep,4240.785867735471,0.0,0.0,4292339.0,412418148.0,49931912.0,5.0,2.1346017779993525
primary,XNR-PC,500,8906286495562900921,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,8906286495562900921,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,subsweep,4219.298396793587,0.0,0.0,4276400.0,369702536.0,57722762.0,5.0,2.192004668856261
primary,XNR-PW-MT-ZERO,500,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,8770642015975544875,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,subsweep,4219.298396793587,0.0,0.0,4276400.0,369702536.0,57722762.0,5.0,2.1920046688562613
primary,XNR-PC,500,8770642015975544875,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,8770642015975544875,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,subsweep,4558.5267094188375,0.0,0.0,4275511.0,394832472.0,69000967.0,4.0,2.205019191025403
primary,XNR-PW-MT-ZERO,500,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,9576473659758073777,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,subsweep,4558.5267094188375,0.0,0.0,4275511.0,394832472.0,69000967.0,4.0,2.2050191910254027
primary,XNR-PC,500,9576473659758073777,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,9576473659758073777,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,subsweep,3880.6198717434872,0.0,0.0,4290743.0,352824180.0,49036372.0,5.0,2.169481187485506
primary,XNR-PW-MT-ZERO,500,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,16363268894485278985,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,subsweep,3880.619871743487,0.0,0.0,4290743.0,352824180.0,49036372.0,5.0,2.1694811874855064
primary,XNR-PC,500,16363268894485278985,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,16363268894485278985,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,subsweep,4524.118388777555,0.0,0.0,4277497.0,384699934.0,69500633.0,5.0,2.21446108696239
primary,XNR-PW-MT-ZERO,500,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,16585534704111605887,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,subsweep,4524.118388777555,0.0,0.0,4277497.0,384699934.0,69500633.0,5.0,2.2144610869623906
primary,XNR-PC,500,16585534704111605887,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,16585534704111605887,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,subsweep,4253.700537074147,0.0,0.0,4270478.0,377996558.0,68968885.0,4.0,2.195435173777429
primary,XNR-PW-MT-ZERO,500,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,14790319751179523344,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,subsweep,4253.700537074148,0.0,0.0,4270478.0,377996558.0,68968885.0,4.0,2.195435173777429
primary,XNR-PC,500,14790319751179523344,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,14790319751179523344,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,subsweep,3766.1816352705423,0.0,0.0,4260919.0,358346987.0,50340052.0,4.0,2.1505284262373334
primary,XNR-PW-MT-ZERO,500,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,15311360825920276038,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,subsweep,3766.181635270541,0.0,0.0,4260919.0,358346987.0,50340052.0,4.0,2.150528426237333
primary,XNR-PC,500,15311360825920276038,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,15311360825920276038,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,subsweep,4167.639895791583,0.0,0.0,4263022.0,368307360.0,66257625.0,4.0,2.197175299456411
primary,XNR-PW-MT-ZERO,500,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,10419287363523441034,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,10419287363523441034,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,10419287363523441034,subsweep,4167.6398957915835,0.0,0.0,4263022.0,368307360.0,66257625.0,4.0,2.1971752994564104
primary,XNR-PC,500,10419287363523441034,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,10419287363523441034,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,9964858435511495645,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,9964858435511495645,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,9964858435511495645,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,9964858435511495645,subsweep,4162.325306613226,0.0,0.0,4253350.0,366656132.0,63627727.0,5.0,2.1957441666351296
primary,XNR-PW-MT-ZERO,500,9964858435511495645,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,9964858435511495645,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,9964858435511495645,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,9964858435511495645,subsweep,4162.3253066132265,0.0,0.0,4253350.0,366656132.0,63627727.0,5.0,2.1957441666351296
primary,XNR-PC,500,9964858435511495645,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,9964858435511495645,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,12980243426712185825,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,12980243426712185825,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,subsweep,3933.493755511022,0.0,0.0,4288932.0,399885742.0,39049496.0,5.0,2.107254309157139
primary,XNR-PW-MT-ZERO,500,12980243426712185825,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-ZERO,500,12980243426712185825,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,subsweep,3933.493755511022,0.0,0.0,4288932.0,399885742.0,39049496.0,5.0,2.107254309157139
primary,XNR-PC,500,12980243426712185825,round,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PC,500,12980243426712185825,subsweep,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
primary,XNR-PW-CONV-ZERO,500,2834549471034337693,round,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,4294967296.0,500.0,500.0
primary,XNR-PW-CONV-ZERO,500,2834549471034337693,subsweep,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,4294967.0,500.0,500.0
