tag,arm,N,seed,alpha_case,alpha,energy_J,energy_kWh,baseline_conv_offset_J,saving_vs_conv_offset
primary,XNR-PW-CONV-OFFSET,400,7616672725889129548,LP25,0.25,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-CONV-OFFSET,400,7616672725889129548,LP50,0.5,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-ZERO,400,7616672725889129548,LP0,0.0,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-ZERO,400,7616672725889129548,LP10,0.1,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-ZERO,400,7616672725889129548,LP25,0.25,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-ZERO,400,7616672725889129548,LP50,0.5,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,LP0,0.0,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,LP10,0.1,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,LP25,0.25,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,LP50,0.5,14040000000.0,3900.0,14040000000.0,0.0
primary,XNR-PC,400,7616672725889129548,LP0,0.0,14039999006.24163,3899.9997239560084,14040000000.0,7.078051067477276e-08
primary,XNR-PC,400,7616672725889129548,LP10,0.1,14039999105.617468,3899.9997515604077,14040000000.0,6.370245952957987e-08
primary,XNR-PC,400,7616672725889129548,LP25,0.25,14039999254.681223,3899.999792967006,14040000000.0,5.308538297832399e-08
primary,XNR-PC,400,7616672725889129548,LP50,0.5,14039999503.120815,3899.9998619780044,14040000000.0,3.539025528187523e-08
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,18231826143518580289,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,18231826143518580289,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,18231826143518580289,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,18231826143518580289,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,18231826143518580289,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,18231826143518580289,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,18231826143518580289,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,18231826143518580289,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8906286495562900921,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8906286495562900921,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8906286495562900921,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8906286495562900921,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,8906286495562900921,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,8906286495562900921,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,8906286495562900921,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,8906286495562900921,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8770642015975544875,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8770642015975544875,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8770642015975544875,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,8770642015975544875,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,8770642015975544875,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,8770642015975544875,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,8770642015975544875,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,8770642015975544875,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9576473659758073777,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9576473659758073777,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9576473659758073777,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9576473659758073777,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,9576473659758073777,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,9576473659758073777,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,9576473659758073777,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,9576473659758073777,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16363268894485278985,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16363268894485278985,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16363268894485278985,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16363268894485278985,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,16363268894485278985,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,16363268894485278985,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,16363268894485278985,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,16363268894485278985,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16585534704111605887,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16585534704111605887,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16585534704111605887,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,16585534704111605887,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,16585534704111605887,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,16585534704111605887,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,16585534704111605887,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,16585534704111605887,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,14790319751179523344,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,14790319751179523344,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,14790319751179523344,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,14790319751179523344,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,14790319751179523344,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,14790319751179523344,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,14790319751179523344,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,14790319751179523344,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,15311360825920276038,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,15311360825920276038,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,15311360825920276038,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,15311360825920276038,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,15311360825920276038,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,15311360825920276038,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,15311360825920276038,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,15311360825920276038,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,10419287363523441034,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,10419287363523441034,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,10419287363523441034,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,10419287363523441034,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,10419287363523441034,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,10419287363523441034,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,10419287363523441034,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,10419287363523441034,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,10419287363523441034,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,10419287363523441034,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,10419287363523441034,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,10419287363523441034,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,9964858435511495645,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,9964858435511495645,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,9964858435511495645,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,9964858435511495645,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,9964858435511495645,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,9964858435511495645,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,9964858435511495645,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,9964858435511495645,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9964858435511495645,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9964858435511495645,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9964858435511495645,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,9964858435511495645,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9964858435511495645,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9964858435511495645,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9964858435511495645,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,9964858435511495645,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,9964858435511495645,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,9964858435511495645,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,9964858435511495645,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,9964858435511495645,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,12980243426712185825,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,12980243426712185825,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,12980243426712185825,LP25,0.25,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,12980243426712185825,LP50,0.5,17550000000.0,4875.0,,
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-CONV-OFFSET,500,12980243426712185825,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,12980243426712185825,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,12980243426712185825,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,12980243426712185825,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-ZERO,500,12980243426712185825,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,LP0,0.0,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,LP10,0.1,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,LP25,0.25,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PW-MT-OFFSET,500,12980243426712185825,LP50,0.5,17550000000.0,4875.0,17550000000.0,0.0
primary,XNR-PC,500,12980243426712185825,LP0,0.0,17549999166.41977,4874.999768449936,17550000000.0,4.7497449084943355e-08
primary,XNR-PC,500,12980243426712185825,LP10,0.1,17549999249.777794,4874.999791604942,17550000000.0,4.2747704043222257e-08
primary,XNR-PC,500,12980243426712185825,LP25,0.25,17549999374.814827,4874.999826337452,17550000000.0,3.5623086813707516e-08
primary,XNR-PC,500,12980243426712185825,LP50,0.5,17549999583.209885,4874.999884224968,17550000000.0,2.3748724542471678e-08
primary,XNR-PW-CONV-ZERO,500,2834549471034337693,LP0,0.0,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,2834549471034337693,LP10,0.1,17550000000.0,4875.0,,
primary,XNR-PW-CONV-ZERO,500,2834549471034337693,LP25,0.25,17550000000.0,4875.0,,
