tag,arm,N,seed,scope,C_nonce,U_nonce,R_nonce,rho_nonce,M_ge2,m_max,O_mean,O_median,O_max
primary,XNR-PW-CONV-OFFSET,400,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,8469065342115915783,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,8469065342115915783,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,8469065342115915783,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,8469065342115915783,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,8469065342115915783,NR-global-run,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,8469065342115915783,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,11167473384098259577,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,11167473384098259577,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,11167473384098259577,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,11167473384098259577,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,11167473384098259577,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,11167473384098259577,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,11167473384098259577,NR-global-run,935999933749442023792,4294967296,935999933745147056496,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,11167473384098259577,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,3927382471087979842,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,3927382471087979842,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,3927382471087979842,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,3927382471087979842,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,3927382471087979842,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,3927382471087979842,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,3927382471087979842,NR-global-run,935999933749442022880,4294967296,935999933745147055584,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,3927382471087979842,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,12250540210932396121,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,12250540210932396121,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,12250540210932396121,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,12250540210932396121,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,12250540210932396121,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,12250540210932396121,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,12250540210932396121,NR-global-run,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,12250540210932396121,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,12687317089305426264,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,12687317089305426264,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,12687317089305426264,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,12687317089305426264,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,12687317089305426264,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,12687317089305426264,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,12687317089305426264,NR-global-run,935999933749442024400,4294967296,935999933745147057104,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,12687317089305426264,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,3068354826123602611,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,3068354826123602611,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,3068354826123602611,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,3068354826123602611,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,3068354826123602611,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,3068354826123602611,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,3068354826123602611,NR-global-run,935999933749442024704,4294967296,935999933745147057408,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,3068354826123602611,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,6452565723836495873,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,6452565723836495873,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,6452565723836495873,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,6452565723836495873,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,6452565723836495873,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,6452565723836495873,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,6452565723836495873,NR-global-run,935999933749442023184,4294967296,935999933745147055888,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,6452565723836495873,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,12576523555926126553,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,12576523555926126553,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,12576523555926126553,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,12576523555926126553,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,12576523555926126553,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,12576523555926126553,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,12576523555926126553,NR-global-run,935999933749442024096,4294967296,935999933745147056800,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,12576523555926126553,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,400,7616672725889129548,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,400,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,400,7616672725889129548,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,400,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,400,7616672725889129548,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,400,7616672725889129548,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,NR-global-run,936000000000000000000,4294967296,935999999995705032704,0.9999999999954113,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,400,7616672725889129548,NR-template-epoch,1717986918400,4294967296,1713691951104,0.9975,4294967296,400,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,400,7616672725889129548,NR-global-run,935999933749442023184,4294967296,935999933745147055888,0.9999999999954113,0,1,0.0,0.0,0
primary,XNR-PC,400,7616672725889129548,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,18231826143518580289,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,18231826143518580289,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,18231826143518580289,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,18231826143518580289,NR-global-run,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,18231826143518580289,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,8906286495562900921,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,8906286495562900921,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,8906286495562900921,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,8906286495562900921,NR-global-run,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,8906286495562900921,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,8770642015975544875,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,8770642015975544875,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,8770642015975544875,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,8770642015975544875,NR-global-run,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,8770642015975544875,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,9576473659758073777,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,9576473659758073777,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,9576473659758073777,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,9576473659758073777,NR-global-run,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,9576473659758073777,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,16363268894485278985,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,16363268894485278985,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,16363268894485278985,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,16363268894485278985,NR-global-run,1169999944427984613276,4294967296,1169999944423689645980,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,16363268894485278985,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,16585534704111605887,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,16585534704111605887,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,16585534704111605887,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,16585534704111605887,NR-global-run,1169999944427984614296,4294967296,1169999944423689647000,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,16585534704111605887,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,14790319751179523344,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,14790319751179523344,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,14790319751179523344,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,14790319751179523344,NR-global-run,1169999944427984613888,4294967296,1169999944423689646592,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,14790319751179523344,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,15311360825920276038,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-ZERO,500,15311360825920276038,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-MT-OFFSET,500,15311360825920276038,NR-template-epoch,2147483648000,4294967296,2143188680704,0.998,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PC,500,15311360825920276038,NR-global-run,1169999944427984614092,4294967296,1169999944423689646796,0.999999999996329,0,1,0.0,0.0,0
primary,XNR-PC,500,15311360825920276038,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-ZERO,500,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
primary,XNR-PW-CONV-OFFSET,500,10419287363523441034,NR-template-epoch,4294967296,4294967296,0,0.0,0,1,0.0,0.0,0
primary,XNR-PW-MT-ZERO,500,10419287363523441034,NR-global-run,1170000000000000000000,4294967296,1169999999995705032704,0.999999999996329,4294967296,500,4294967296.0,4294967296.0,4294967296
